Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2010-08-02,6.24,6.245,6.0,6.245,1.0,990.0,51087556
2010-08-03,6.25,6.25,6.0,6.25,1.0,18484.0,51087556
2010-08-13,6.25,6.25,6.0,6.25,1.0,389.0,51087556
2010-08-18,6.27,6.265,6.26,6.27,4.0,7267.0,51087556
2010-08-19,6.32,6.315,6.32,6.315,1.0,4000.0,51087556
2010-08-20,6.27,6.25,6.25,6.2737,3.0,995.0,51087556
2010-08-23,6.36,6.2769,6.28,6.355,12.0,25506.0,51087556
2010-08-24,6.26,6.2587,6.26,6.2587,2.0,1114.0,51087556
2010-08-25,6.27,6.267,6.27,6.267,1.0,1465.0,51087556
2010-09-16,7.0,7.0,7.0,7.0,1.0,8000.0,51087556
2010-09-17,,7.0,,7.0,,,51087556
2010-09-21,7.47,7.4575,7.46,7.4675,2.0,115.0,51087556
2010-09-23,7.64,7.635,7.64,7.635,1.0,6614.0,51087556
2010-09-24,7.86,7.86,7.75,7.75,3.0,7654.0,51087556
2010-09-29,7.37,7.3691,7.37,7.3691,1.0,274.0,51087556
2010-09-30,7.42,7.4175,7.42,7.3817,1.0,1028.0,51087556
2010-10-01,7.5,7.5,7.5,7.5,1.0,449.0,51087556
2010-10-04,,7.5493,,7.5493,,,51087556
2010-10-15,7.77,7.77,7.74,7.74,10.0,4327.0,51087556
2010-10-18,7.75,7.75,7.75,7.75,1.0,144.0,51087556
2010-10-22,8.0,7.947,7.95,8.0,2.0,30277.0,51087556
2010-10-28,7.76,7.7579,7.76,7.7579,1.0,1596.0,51087556
2010-10-29,7.88,7.88,7.88,7.88,1.0,2444.0,51087556
2010-11-04,8.0,8.0,8.0,8.0,1.0,4000.0,51087556
2010-11-05,7.79,7.75,7.75,7.791,2.0,14987.0,51087556
2010-11-15,7.75,7.75,7.75,7.75,1.0,1650.0,51087556
2010-11-16,7.6,7.49,7.48,7.5975,12.0,4906.0,51087556
2010-11-23,7.45,7.3811,7.37,8.0,9.0,75284.0,51087556
2010-11-24,7.28,7.215,7.2,7.1975,13.0,6489.0,51087556
