Date,CLOSE
1994-06-16,716
1994-06-17,713
1994-06-20,683
1994-06-21,697
1994-06-22,706
1994-06-23,716
1994-06-24,717
1994-06-27,703
1994-06-28,713
1994-06-29,720
1994-06-30,715
1994-07-01,707
1994-07-04,710
1994-07-05,701
1994-07-06,703
1994-07-07,707
1994-07-08,718
1994-07-11,723
1994-07-12,713
1994-07-13,717
1994-07-14,718
1994-07-15,734
1994-07-18,735
1994-07-19,743
1994-07-20,750
1994-07-21,742
1994-07-22,763
1994-07-25,777
1994-07-26,776
1994-07-27,773
1994-07-28,773
1994-07-29,792
1994-08-01,790
1994-08-02,807
1994-08-03,822
1994-08-04,816
1994-08-05,826
1994-08-08,829
1994-08-09,820
1994-08-10,817
1994-08-11,815
1994-08-12,792
1994-08-15,793
1994-08-16,795
1994-08-17,805
1994-08-18,800
1994-08-19,795
1994-08-22,785
1994-08-23,775
1994-08-24,785
1994-08-25,803
1994-08-26,802
1994-08-31,829
1994-09-01,830
1994-09-02,831
1994-09-05,818
1994-09-06,818
1994-09-07,820
1994-09-08,823
1994-09-09,828
1994-09-12,812
1994-09-13,811
1994-09-14,803
1994-09-15,796
1994-09-16,803
1994-09-19,793
1994-09-20,784
1994-09-21,774
1994-09-22,770
1994-09-23,776
1994-09-26,761
1994-09-27,757
1994-09-28,756
1994-09-29,741
1994-09-30,732
1994-10-03,726
1994-10-04,725
1994-10-05,720
1994-10-06,716
1994-10-07,720
1994-10-10,753
1994-10-11,776
1994-10-12,776
1994-10-13,774
1994-10-14,781
1994-10-17,777
1994-10-18,756
1994-10-19,744
1994-10-20,756
1994-10-21,744
1994-10-24,739
1994-10-25,719
1994-10-26,734
1994-10-27,740
1994-10-28,747
1994-10-31,764
1994-11-01,752
1994-11-02,745
1994-11-03,747
1994-11-04,760
1994-11-07,745
1994-11-08,747
1994-11-09,769
1994-11-10,764
1994-11-11,762
1994-11-14,761
1994-11-15,779
1994-11-16,775
1994-11-17,771
1994-11-18,770
1994-11-21,768
1994-11-22,755
1994-11-23,737
1994-11-24,741
1994-11-25,734
1994-11-28,735
1994-11-29,727
1994-11-30,731
1994-12-01,725
1994-12-02,726
1994-12-05,742
1994-12-06,736
1994-12-07,745
