Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2018-01-10,0.8771,,0.8771,,1.0,446.0,1712438531
2018-05-01,0.97049,0.97049,0.97049,,1.0,100.0,1712638531
2018-10-31,1.3853,1.3853,1.3853,,1.0,1141.0,1712838531
2018-12-11,1.94129,1.94129,1.94129,,1.0,2780.0,1717786586
2018-12-12,1.90397,1.90397,1.90397,,1.0,3481.0,1717786586
2018-12-13,1.92,1.92,1.90933,,2.0,54320.0,1717786586
2018-12-14,1.92232,1.92232,1.92232,,1.0,4387.0,1717786586
2018-12-17,1.9232,1.906,1.906,,3.0,38902.0,1717786586
2018-12-21,2.05,2.05,2.05,,1.0,280.0,1717786586
2018-12-27,2.13,2.13,2.13,,1.0,1066.0,1717786586
2018-12-28,2.185,2.185,2.185,,1.0,441.0,1717786586
2019-01-03,2.75,2.75,2.75,,1.0,22.0,1717786586
2019-01-04,2.9565,2.94,2.91853,,3.0,27898.0,1718195348
2019-01-07,3.3,3.3,3.22984,,2.0,1383.0,1718195348
2019-01-08,3.0225,2.54,2.54,,2.0,23253.0,1718195348
2019-01-09,2.2,2.2,2.1895,,2.0,18421.0,1718195348
2019-01-10,2.39,2.39,2.39,,1.0,18.0,1718195348
2019-01-11,2.575,2.575,2.575,,3.0,7800.0,1718195348
2019-01-14,2.49,2.49,2.49,,3.0,6417.0,1718195348
2019-01-15,2.39,2.39,2.39,,1.0,11.0,1718195348
2019-01-16,2.295,2.295,2.295,,1.0,17000.0,1718195348
2019-01-17,2.38,2.38,2.38,,1.0,8613.0,1718195348
2019-01-18,2.45,2.45,2.45,,1.0,1024.0,1718195348
2019-01-23,2.74,2.74,2.74,,1.0,7000.0,1718195348
2019-02-19,3.002,2.952,2.952,,2.0,20150.0,1718195348
2019-02-28,3.1825,3.1825,3.1825,,1.0,53377.0,1718195348
2019-03-01,3.03345,3.03345,3.03345,,1.0,25.0,1718195348
2019-03-04,3.00156,3.00156,3.00156,,1.0,76773.0,1718195348
2019-03-11,2.866,2.866,2.866,,1.0,1175.0,1718195348
2019-03-18,2.6925,2.56967,2.56967,,2.0,12666.0,1718195348
2019-03-19,2.5275,2.5275,2.5275,,1.0,20000.0,1718195348
2019-03-21,2.56789,2.56789,2.56789,,1.0,16338.0,1718195348
2019-03-22,2.5761,2.5761,2.5761,,1.0,13776.0,1718195348
2019-03-25,2.40063,2.40063,2.39,,2.0,2199.0,1724597523
2019-03-26,2.27489,2.27489,2.27489,,1.0,1.0,1724597523
2019-03-29,2.32,2.32,2.32,,1.0,2768.0,1724597523
2019-04-04,2.1205,2.0635,2.0635,,2.0,19253.0,1724597523
2019-04-05,1.9564,1.9564,1.9564,,1.0,11731.0,1727157632
2019-04-09,2.1,2.1,2.1,,1.0,34599.0,1727157632
2019-04-15,2.52,2.52,2.52,,2.0,29616.0,1727157632
2019-04-16,2.485,2.485,2.485,,1.0,6196.0,1727157632
2019-04-17,2.5,2.5,2.5,,1.0,183.0,1727157632
2019-05-02,2.355,2.355,2.355,,1.0,111.0,1727157632
2019-05-20,2.50956,2.50956,2.50956,,1.0,45083.0,1727157632
2019-05-21,2.5104,2.5104,2.5104,,1.0,39071.0,1727157632
2019-05-22,2.53013,2.53013,2.53013,,1.0,1953.0,1727157632
2019-05-23,2.55494,2.53487,2.53487,,2.0,10001.0,1727157632
2019-05-27,2.49988,2.49988,2.49988,,1.0,2150.0,
2019-05-28,2.45501,2.45501,2.45501,,1.0,10000.0,1727157632
2019-05-29,2.30807,2.30807,2.30807,,1.0,4644.0,1727157632
2019-06-03,2.30488,2.30488,2.24011,,2.0,5285.0,1727157632
2019-06-06,2.36488,2.36488,2.36488,,1.0,1540.0,1727157632
2019-06-07,2.26345,2.26345,2.26345,,1.0,11584.0,1729829557
2019-06-11,2.25,2.25,2.25,,1.0,78199.0,1729829557
2019-06-12,2.255,2.255,2.255,,1.0,1801.0,1729829557
2019-06-13,2.28,2.28,2.28,,1.0,11918.0,1729829557
2019-06-18,2.27989,2.255,2.255,,2.0,9098.0,1729829557
2019-06-19,2.255,2.255,2.25068,,2.0,10211.0,1729829557
