Date,CLOSE,SHROUT
1999-04-23,1.0056,
1999-04-29,1.0827,
1999-05-04,1.015,
1999-05-05,0.9999,
1999-05-11,0.9923,
1999-05-25,0.9756,
1999-06-02,0.9773,
1999-06-16,0.9966,
1999-06-17,1.0066,
1999-06-18,1.0138,
1999-06-21,1.0179,
1999-06-24,1.0041,
1999-06-25,0.9915,
1999-06-28,0.9941,
1999-06-30,0.9915,
1999-07-05,1.021,
1999-07-08,1.0247,
1999-07-22,1.0026,
1999-08-09,0.9683,
1999-08-11,0.9533,
1999-08-16,0.9763,
1999-08-18,0.9754,
1999-08-20,0.9687,
1999-09-28,0.9431,
1999-10-12,0.9651,
1999-10-21,0.9989,
1999-11-19,1.038,
1999-11-23,1.0327,
2000-10-10,1.0291,
2000-10-13,0.9933,
