Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME,SHROUT
2018-10-10,,,,0.69,,,1009421826
2018-10-11,,,,0.69,,,1009421826
2018-10-12,0.6696,0.6696,0.6696,0.693,1.0,801.0,1009421826
2018-10-15,,,,0.69,,,1009421826
2018-10-16,0.6696,0.6696,0.6696,0.66,1.0,1800.0,1009421826
2018-10-17,,,,0.66,,,1009421826
2018-10-18,,,,0.66,,,1009421826
2018-10-19,,,,0.66,,,1009421826
2018-10-22,,,,0.656,,,1009421826
2018-10-23,,,,0.65,,,1009421826
2018-10-24,,,,0.651,,,1009421826
2018-10-25,0.6206,0.6206,0.6206,0.65,1.0,1000.0,1009421826
2018-10-26,,,,0.65,,,1009421826
2018-10-29,,,,0.651,,,1009421826
2018-10-30,,,,0.651,,,1009421826
2018-10-31,,,,0.65,,,1009421826
2018-11-01,,,,0.65,,,1009421826
2018-11-02,,,,0.651,,,1009421826
2018-11-05,,,,0.65,,,1009421826
2018-11-06,,,,0.65,,,1009421826
2018-11-07,0.67072,0.67072,0.67072,0.651,1.0,2050.0,1009421826
2018-11-08,0.6704,0.6704,0.6704,0.67,1.0,5139.0,1009421826
2018-11-09,,,,0.67,,,1009421826
2018-11-12,,,,0.67,,,1009421826
2018-11-13,,,,0.67,,,1009421826
2018-11-14,,,,0.67,,,1009421826
2018-11-15,,,,0.67,,,1009421826
2018-11-16,,,,0.67,,,1009421826
2018-11-19,0.6904,0.6904,0.6904,0.67,1.0,1386.0,1009421826
2018-11-20,,,,0.671,,,1009421826
2018-11-21,,,,0.67,,,1009421826
2018-11-22,,,,0.67,,,1009421826
2018-11-23,,,,0.67,,,1009421826
2018-11-26,,,,0.67,,,1009421826
2018-11-27,,,,0.67,,,1009421826
2018-11-28,,,,0.67,,,1009421826
2018-11-29,,,,0.67,,,1009421826
2018-11-30,0.6904,0.6904,0.6904,0.67,1.0,7395.0,1009421826
2018-12-03,,,,0.67,,,1009421826
2018-12-04,,,,0.67,,,1009421826
