Date,CLOSE,SHROUT
1994-06-16,900,
1994-06-17,897,
1994-06-20,875,
1994-06-21,855,
1994-06-22,847,
1994-06-23,888,
1994-06-24,870,
1994-06-28,890,
1994-06-29,888,
1994-06-30,892,
1994-07-01,895,
1994-07-04,888,
1994-07-05,885,
1994-07-06,865,
1994-07-07,867,
1994-07-08,873,
1994-07-11,881,
1994-07-12,873,
1994-07-13,892,
1994-07-14,887,
1994-07-15,880,
1994-07-18,876,
1994-07-19,874,
1994-07-20,866,
1994-07-21,869,
1994-07-22,863,
1994-07-25,861,
1994-07-26,853,
1994-07-27,855,
1994-07-28,866,
1994-07-29,870,
1994-08-01,866,
1994-08-02,877,
1994-08-03,878,
1994-08-04,873,
1994-08-05,861,
1994-08-08,858,
1994-08-09,866,
1994-08-10,863,
1994-08-11,864,
1994-08-12,860,
1994-08-15,858,
1994-08-16,870,
1994-08-17,868,
1994-08-18,877,
1994-08-19,873,
1994-08-22,876,
1994-08-23,870,
1994-08-24,876,
1994-08-25,887,
1994-08-26,889,
1994-08-31,895,
1994-09-01,923,
1994-09-02,930,
1994-09-05,900,
1994-09-06,893,
1994-09-07,871,
1994-09-08,885,
1994-09-09,886,
1994-09-12,887,
1994-09-13,890,
1994-09-14,888,
1994-09-15,890,
1994-09-16,880,
1994-09-19,882,
1994-09-20,893,
1994-09-21,907,
1994-09-22,907,
1994-09-23,907,
1994-09-26,891,
1994-09-27,890,
1994-09-28,900,
1994-09-29,885,
1994-09-30,880,
1994-10-03,877,
1994-10-04,860,
1994-10-05,865,
1994-10-06,860,
1994-10-07,880,
1994-10-10,885,
1994-10-11,880,
1994-10-12,892,
1994-10-13,907,
1994-10-14,890,
1994-10-17,878,
1994-10-18,861,
1994-10-19,855,
1994-10-20,853,
1994-10-21,851,
1994-10-24,850,
1994-10-26,840,
1994-10-27,830,
1994-10-28,826,
1994-10-31,820,
1994-11-01,800,
1994-11-02,780,
1994-11-03,777,
1994-11-04,775,
1994-11-07,760,
1994-11-08,762,
1994-11-09,764,
1994-11-10,761,
1994-11-11,765,
1994-11-14,775,
1994-11-15,774,
1994-11-16,773,
1994-11-17,776,
1994-11-18,779,
1994-11-21,760,
1994-11-22,750,
1994-11-23,737,
1994-11-24,740,
1994-11-25,738,
1994-11-28,739,
1994-11-29,750,
1994-11-30,758,
1994-12-01,739,
1994-12-02,733,
1994-12-05,747,
1994-12-06,748,
1994-12-07,734,
1994-12-08,735,
1994-12-09,729,
