Date,CLOSE
1994-06-17,36.375
1994-06-20,37.25
1994-06-21,37.0
1994-06-22,37.125
1994-06-23,37.125
1994-06-24,36.75
1994-06-27,36.5
1994-06-28,36.375
1994-06-29,36.0
1994-06-30,35.75
1994-07-01,35.0
1994-07-04,35.5
1994-07-05,35.5
1994-07-06,35.75
1994-07-07,36.25
1994-07-08,35.75
1994-07-11,35.5
1994-07-12,35.375
1994-07-13,35.5
1994-07-14,35.125
1994-07-15,36.625
1994-07-18,37.125
1994-07-19,36.75
1994-07-20,36.5
1994-07-21,36.125
1994-07-22,36.125
1994-07-25,36.25
1994-07-26,36.625
1994-07-27,36.75
1994-07-28,36.75
1994-07-29,36.625
1994-08-01,36.375
1994-08-02,36.25
1994-08-03,35.875
1994-08-04,36.25
1994-08-05,36.0
1994-08-08,35.25
1994-08-09,35.625
1994-08-10,35.375
1994-08-11,35.25
1994-08-12,34.75
1994-08-15,34.5
1994-08-16,35.125
1994-08-17,35.375
1994-08-18,35.0
1994-08-19,34.75
1994-08-22,34.75
1994-08-23,34.75
1994-08-24,34.875
1994-08-25,34.75
1994-08-26,35.25
1994-08-31,35.25
1994-09-01,35.375
1994-09-02,34.875
1994-09-05,34.875
1994-09-06,34.875
1994-09-07,35.25
1994-09-08,35.125
1994-09-09,35.5
1994-09-12,35.125
1994-09-13,35.375
1994-09-14,34.875
1994-09-15,34.875
1994-09-16,35.0
1994-09-19,34.5
1994-09-20,34.75
1994-09-21,33.75
1994-09-22,33.125
1994-09-23,33.375
1994-09-26,33.125
1994-09-27,33.125
1994-09-28,32.75
1994-09-29,32.75
1994-09-30,32.75
1994-10-03,32.625
1994-10-04,32.125
1994-10-05,32.25
1994-10-06,32.0
1994-10-07,30.875
1994-10-10,31.125
1994-10-11,31.125
1994-10-12,31.875
1994-10-13,31.375
1994-10-14,31.5
1994-10-17,31.625
1994-10-18,31.75
1994-10-19,31.625
1994-10-20,31.375
1994-10-21,31.125
1994-10-24,30.875
1994-10-26,30.5
1994-10-27,30.75
1994-10-28,31.25
1994-10-31,31.875
1994-11-01,32.25
1994-11-02,32.25
1994-11-03,31.875
1994-11-04,31.875
1994-11-07,31.625
1994-11-08,32.0
1994-11-09,31.75
1994-11-10,32.125
1994-11-11,31.625
1994-11-14,31.75
1994-11-15,32.125
1994-11-16,32.0
1994-11-17,31.75
1994-11-18,31.875
1994-11-21,31.75
1994-11-22,31.875
1994-11-23,31.75
1994-11-24,31.875
1994-11-25,31.875
1994-11-28,31.875
1994-11-29,32.0
1994-11-30,31.875
1994-12-01,31.75
1994-12-02,32.0
1994-12-05,32.75
1994-12-06,34.0
1994-12-07,33.375
1994-12-08,33.5
1994-12-09,32.625
1994-12-12,33.125
1994-12-13,33.75
1994-12-14,34.125
1994-12-15,34.125
1994-12-16,34.625
1994-12-19,34.25
1994-12-20,33.875
1994-12-21,34.375
1994-12-22,34.625
1994-12-23,34.0
1994-12-29,34.5
1994-12-30,34.125
1995-01-03,34.125
1995-01-04,34.25
1995-01-05,34.25
1995-01-06,34.25
1995-01-09,34.375
1995-01-10,34.75
1995-01-11,34.5
1995-01-12,34.5
1995-01-13,34.875
1995-01-16,35.375
1995-01-17,36.375
1995-01-18,34.875
1995-01-19,35.125
1995-01-20,35.0
1995-01-23,34.5
1995-01-24,34.625
1995-01-25,34.0
1995-01-26,34.25
1995-01-27,34.25
1995-01-31,34.5
1995-02-01,34.875
1995-02-02,34.625
1995-02-03,35.375
1995-02-06,36.5
1995-02-07,37.25
1995-02-08,37.75
1995-02-09,37.75
1995-02-10,37.5
1995-02-13,37.25
1995-02-14,37.25
1995-02-15,37.0
1995-02-16,37.25
1995-02-17,37.0
1995-02-20,37.0
1995-02-21,37.0
1995-02-22,37.125
1995-02-23,37.25
1995-02-24,37.5
1995-02-27,37.75
1995-02-28,37.0
1995-03-01,37.625
1995-03-02,36.75
1995-03-03,36.75
1995-03-06,36.5
1995-03-07,36.5
1995-03-08,36.5
1995-03-09,36.0
1995-03-10,35.75
1995-03-13,35.75
1995-03-14,36.125
1995-03-15,35.875
1995-03-17,36.375
1995-03-20,36.0
1995-03-21,35.25
1995-03-22,36.25
1995-03-23,36.875
1995-03-24,36.375
1995-03-27,37.125
1995-03-28,37.125
1995-03-29,37.25
1995-03-30,37.5
1995-03-31,37.5
1995-04-03,37.625
1995-04-04,37.125
1995-04-05,37.0
1995-04-06,37.25
1995-04-07,37.625
1995-04-10,37.5
1995-04-11,37.625
1995-04-12,37.25
1995-04-13,37.0
1995-04-18,36.75
1995-04-19,36.625
1995-04-20,37.125
1995-04-21,37.375
1995-04-24,37.25
1995-04-25,38.5
1995-04-26,38.125
1995-04-27,38.125
1995-04-28,37.625
1995-05-01,37.5
1995-05-02,37.5
1995-05-03,37.375
1995-05-04,37.375
1995-05-05,37.5
1995-05-09,37.625
1995-05-10,37.375
1995-05-11,37.5
1995-05-12,37.375
1995-05-15,37.5
1995-05-16,37.5
1995-05-17,37.5
1995-05-18,37.5
1995-05-19,37.125
1995-05-22,37.25
1995-05-23,37.5
1995-05-24,37.75
1995-05-25,38.625
1995-05-26,38.5
1995-05-30,38.125
1995-05-31,38.25
1995-06-01,39.75
1995-06-02,39.25
1995-06-05,39.5
1995-06-06,39.625
1995-06-07,39.25
1995-06-08,39.375
1995-06-12,38.625
1995-06-13,39.5
1995-06-14,39.75
1995-06-15,40.0
1995-06-16,40.25
1995-06-19,39.0
1995-06-20,39.25
1995-06-21,39.375
1995-06-22,38.875
1995-06-23,40.5
1995-06-26,40.625
1995-06-27,40.375
1995-06-28,40.5
1995-06-29,40.125
1995-06-30,39.5
1995-07-03,39.75
1995-07-04,39.5
1995-07-05,39.5
1995-07-06,39.875
1995-07-07,40.0
1995-07-10,39.25
1995-07-11,39.25
1995-07-12,39.5
1995-07-13,39.375
1995-07-14,39.625
1995-07-17,39.25
1995-07-18,39.75
1995-07-19,39.625
1995-07-20,39.5
1995-07-21,39.125
1995-07-25,39.75
1995-07-26,39.875
1995-07-27,40.75
1995-07-28,41.375
1995-07-31,40.625
1995-08-01,41.25
1995-08-02,41.75
1995-08-03,41.75
1995-08-04,42.0
1995-08-08,42.0
1995-08-09,42.25
1995-08-10,42.625
1995-08-11,42.25
1995-08-14,41.875
1995-08-15,41.625
1995-08-16,42.125
1995-08-17,41.875
1995-08-18,42.625
1995-08-21,42.75
1995-08-22,43.125
1995-08-23,43.625
1995-08-24,42.0
1995-08-25,42.375
1995-08-29,42.625
1995-08-30,42.875
1995-08-31,42.875
1995-09-01,42.625
1995-09-04,42.375
1995-09-05,42.375
1995-09-06,42.625
1995-09-08,42.875
1995-09-11,43.375
1995-09-12,43.875
1995-09-13,43.75
1995-09-14,44.0
1995-09-15,45.625
1995-09-18,45.5
1995-09-19,45.375
1995-09-20,45.375
1995-09-21,45.375
1995-09-22,44.75
1995-09-25,44.75
1995-09-27,29.25
1995-09-28,28.75
1995-09-29,28.875
1995-10-02,28.75
1995-10-03,28.875
1995-10-04,28.625
1995-10-05,28.625
1995-10-06,28.875
1995-10-09,28.5
1995-10-10,28.75
1995-10-11,29.375
1995-10-12,29.5
1995-10-13,29.5
1995-10-16,29.875
1995-10-17,30.0
1995-10-18,30.125
1995-10-19,29.625
1995-10-20,29.25
1995-10-23,29.25
1995-10-24,29.125
1995-10-25,28.25
1995-10-26,28.25
1995-10-27,27.5
1995-10-30,28.0
1995-11-01,28.0
1995-11-02,27.0
1995-11-03,28.0
1995-11-06,28.0
1995-11-07,28.0
1995-11-08,27.75
1995-11-09,27.625
1995-11-10,27.125
1995-11-13,27.125
1995-11-14,27.25
1995-11-16,27.5
1995-11-17,27.375
1995-11-20,27.875
1995-11-21,27.5
1995-11-22,27.625
1995-11-23,27.5
1995-11-24,27.5
1995-11-27,27.625
1995-11-28,27.875
1995-11-29,28.25
1995-11-30,28.625
1995-12-01,28.375
1995-12-04,28.75
1995-12-05,28.5
1995-12-06,29.875
1995-12-07,30.375
1995-12-08,30.625
1995-12-11,31.25
1995-12-12,31.125
1995-12-13,31.25
1995-12-14,30.5
1995-12-15,30.0
1995-12-18,28.875
1995-12-19,28.625
1995-12-20,28.625
1995-12-21,28.625
1995-12-22,28.75
1995-12-27,28.875
1995-12-28,28.875
1995-12-29,30.75
1996-01-02,29.375
1996-01-03,29.75
1996-01-04,30.25
1996-01-05,30.625
1996-01-08,30.25
1996-01-09,30.5
1996-01-10,30.0
1996-01-11,30.25
1996-01-12,30.25
1996-01-15,30.25
1996-01-16,31.25
1996-01-17,31.0
1996-01-18,31.5
1996-01-19,32.5
1996-01-22,32.125
1996-01-23,32.625
1996-01-24,31.75
1996-01-25,32.25
