Date,CLOSE,SHROUT,COUNT,HIGH,LOW,OPEN,VOLUME
1998-12-01,9.67,,,,,,
1998-12-02,9.263,,,,,,
1998-12-03,9.226,,,,,,
1998-12-04,9.321,,,,,,
1998-12-07,9.0035,,,,,,
1998-12-08,9.1265,,,,,,
1998-12-09,9.31,,,,,,
1998-12-10,9.273,,,,,,
1998-12-11,9.31,,,,,,
1998-12-14,9.2635,,,,,,
1998-12-15,9.393,,,,,,
1998-12-16,9.167,,,,,,
1998-12-17,9.1255,,,,,,
1998-12-18,9.1775,,,,,,
1998-12-21,9.215,,,,,,
1998-12-22,9.294,,,,,,
1998-12-23,9.477,,,,,,
1998-12-24,9.3985,,,,,,
1998-12-29,9.449,,,,,,
1998-12-30,9.4285,,,,,,
1999-01-04,9.379,,,,,,
1999-01-06,9.3515,,,,,,
1999-01-07,9.291,,,,,,
1999-01-08,9.137,,,,,,
1999-01-12,8.9725,,,,,,
1999-01-13,8.7845,,,,,,
1999-01-14,8.4675,,,,,,
1999-01-15,7.8045,,,,,,
1999-01-18,7.7535,,,,,,
1999-01-19,8.3565,,,,,,
1999-01-20,8.4945,,,,,,
1999-01-21,8.4245,,,,,,
1999-01-22,8.682,,,,,,
1999-01-25,8.5355,,,,,,
1999-01-26,8.485,,,,,,
1999-01-27,8.529,,,,,,
1999-01-28,8.651,,,,,,
1999-02-01,8.991,,,,,,
1999-02-03,9.1875,,,,,,
1999-02-04,9.245,,,,,,
1999-02-05,9.3025,,,,,,
1999-02-08,9.263,,,,,,
1999-02-09,9.3235,,,,,,
1999-02-10,9.271,,,,,,
1999-02-11,9.1475,,,,,,
1999-02-12,9.175,,,,,,
1999-02-15,9.485,,,,,,
1999-02-16,9.544,,,,,,
1999-02-17,9.563,,,,,,
1999-02-18,9.68,,,,,,
1999-02-19,9.62,,,,,,
1999-02-22,9.755,,,,,,
1999-02-23,9.745,,,,,,
1999-02-24,9.885,,,,,,
1999-02-25,9.865,,,,,,
1999-03-01,10.0,,,,,,
1999-03-02,10.08,,,,,,
1999-03-03,10.025,,,,,,
1999-03-04,9.875,,,,,,
1999-03-05,9.76,,,,,,
1999-03-08,9.895,,,,,,
1999-03-09,10.19,,,,,,
1999-03-10,10.51,,,,,,
1999-03-11,10.765,,,,,,
1999-03-12,10.99,,,,,,
1999-03-15,11.095,,,,,,
1999-03-16,11.18,,,,,,
1999-03-17,11.4,,,,,,
1999-03-18,11.625,,,,,,
1999-03-19,11.585,,,,,,
1999-03-22,11.565,,,,,,
1999-03-23,11.09,,,,,,
1999-03-24,11.305,,,,,,
1999-03-25,11.06,,,,,,
1999-03-26,11.45,,,,,,
1999-03-29,11.525,,,,,,
1999-03-30,11.45,,,,,,
1999-03-31,11.675,,,,,,
1999-04-01,11.835,,,,,,
1999-04-06,11.98,,,,,,
1999-04-07,12.435,,,,,,
1999-04-08,12.405,,,,,,
1999-04-09,12.4,,,,,,
1999-04-12,12.465,,,,,,
1999-04-13,12.14,,,,,,
1999-04-14,12.785,,,,,,
1999-04-15,12.815,,,,,,
1999-04-16,12.89,,,,,,
1999-04-19,13.355,,,,,,
1999-04-20,13.705,,,,,,
1999-04-21,13.62,,,,,,
1999-04-22,13.425,,,,,,
1999-04-23,13.395,,,,,,
1999-04-26,13.805,,,,,,
1999-04-27,13.92,,,,,,
1999-04-28,13.73,,,,,,
1999-04-29,13.705,,,,,,
1999-04-30,13.905,,,,,,
1999-05-04,14.055,,,,,,
1999-05-05,14.14,,,,,,
1999-05-06,14.075,,,,,,
1999-05-07,14.055,,,,,,
1999-05-10,14.495,,,,,,
1999-05-11,14.835,,,,,,
1999-05-12,15.09,,,,,,
1999-05-13,14.99,,,,,,
1999-05-14,14.77,,,,,,
1999-05-17,14.45,,,,,,
1999-05-18,14.74,,,,,,
1999-05-19,14.615,,,,,,
1999-05-20,14.575,,,,,,
1999-05-21,14.245,,,,,,
1999-05-24,14.345,,,,,,
1999-05-25,13.965,,,,,,
1999-05-26,13.53,,,,,,
1999-05-27,13.14,,,,,,
1999-05-28,13.435,,,,,,
1999-06-01,12.93,,,,,,
1999-06-02,12.98,,,,,,
1999-06-03,12.82,,,,,,
1999-06-04,12.745,,,,,,
1999-06-07,12.755,,,,,,
1999-06-08,12.835,,,,,,
