Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME
2019-10-22,102.0,100.0,101.5,101.5,9,1726500
2019-10-23,101.0101,101.0,101.5,101.75,6,151900
2019-10-24,101.75,101.0,101.75,101.75,6,169901
2019-10-25,102.2639,101.8,102.0,101.8,8,99263
2019-10-28,102.75,101.2525,101.8,102.2,11,168204
2019-10-29,103.0,102.0,102.2,102.6,12,1313747
2019-10-30,102.65,102.0,102.6,102.4,10,144855
2019-10-31,102.9,102.0,102.4,102.8,6,133580
2019-11-01,103.2459,102.8116,102.8,103.0,2,25700
2019-11-04,103.24,102.8116,103.0,103.0,2,19755
2019-11-05,103.25,103.24,103.0,103.3,5,24135
2019-11-06,103.75,103.0,103.3,104.0,6,140424
2019-11-07,103.75,103.0,104.0,104.0,5,155043
2019-11-08,103.0,103.0,104.0,104.0,1,1075
2019-11-11,104.152,103.65,104.0,104.0,16,1311938
2019-11-12,104.1,103.8,104.0,104.0,10,363345
2019-11-13,104.2,104.0,104.0,104.0,6,183928
2019-11-14,104.2,103.8,104.0,104.0,15,397117
2019-11-15,104.0599,103.8,104.0,104.0,9,624135
2019-11-18,104.0599,103.82,104.4,104.0,4,22000
2019-11-19,104.058,103.8,104.0,104.0,3,20190
2019-11-20,104.058,103.831,104.0,104.0,4,143980
2019-11-21,104.0479,103.82,104.0,104.0,9,2014683
2019-11-22,104.0479,103.8,104.0,104.0,4,501473
2019-11-25,104.889,104.0,104.9,103.9,7,156195
2019-11-26,104.0,103.6,103.9,104.0,7,66018
2019-11-27,103.388,102.8022,103.7,103.4,4,168436
2019-11-28,103.38,102.0,103.4,102.9,8,115836
2019-11-29,102.882,101.75,102.9,102.9,4,1154178
2019-12-02,102.01,102.01,102.9,102.9,1,10000
2019-12-03,103.38,102.0,102.9,102.4,10,484007
2019-12-04,102.98,102.05,103.0,103.0,8,120315
2019-12-05,102.95,102.05,103.0,103.0,6,2774538
2019-12-06,102.05,102.0,103.0,102.5,5,130702
2019-12-09,102.3899,102.3899,102.5,102.5,1,4505
2019-12-10,102.38,102.0,102.5,102.5,2,14000
2019-12-11,103.0,102.1,102.5,103.0,9,1952665
2019-12-12,103.0,102.0,102.5,103.0,6,167326
2019-12-13,103.0,102.0,102.5,102.5,11,1004242
2019-12-16,103.0,101.0,102.0,101.0,8,78126
2019-12-17,103.0,100.0,102.49,103.0,74,473312
2019-12-18,102.75,101.0,102.5,102.0,14,2742721
2019-12-19,103.0,101.0,101.0,103.0,19,264856
2019-12-20,104.0,101.0,102.49,104.0,123,9107639
2019-12-23,104.0,102.0,103.0,102.0,8,81927
2019-12-24,104.0,102.0,104.0,102.0,9,74241
2019-12-27,,,,103.0,,
2019-12-30,104.0,103.0,103.43,104.0,12,183065
2019-12-31,104.0,103.26,104.0,104.0,9,153496
2020-01-02,104.0,103.0,104.0,103.5,4,7895
2020-01-03,103.2228,102.0,102.526,102.0,11,17748
2020-01-06,103.2228,103.0,103.2228,103.0,9,254622
2020-01-07,103.2125,102.5895,103.18,103.0,34,98587
2020-01-08,104.0,102.22,103.0,103.5,15,538892
2020-01-09,103.5,102.22,102.22,103.0,7,376750
2020-01-10,104.0,103.0,104.0,103.5,7,65367
2020-01-13,104.0,102.0,103.0,104.0,31,95595
2020-01-14,104.0,102.0,104.0,104.0,30,90101
2020-01-15,103.0,101.0,102.355,103.0,20,202135
2020-01-16,104.0,101.0,103.0,104.0,41,579393
2020-01-17,104.0,101.78,101.78,104.0,38,188149
2020-01-20,104.0,101.0,103.0,102.5,16,34070
2020-01-21,104.0,101.0,101.0,104.0,16,44220
2020-01-22,104.0,101.0,102.99,104.0,20,77940
2020-01-23,103.0,101.0,101.533,103.0,8,14626
2020-01-24,104.0,101.0,102.5,102.0,9,474877
2020-01-27,103.0,101.0,103.0,101.0,6,175269
2020-01-28,104.0,101.0,102.319,101.0,7,87999
2020-01-29,104.0,102.0,102.3,102.0,3,4161
2020-01-30,103.0,101.1,103.0,103.0,9,981312
2020-01-31,104.0,101.0,101.165,104.0,7,18982
2020-02-03,103.0,101.0,101.1,102.0,10,30808
2020-02-04,102.0,101.99,101.99,102.0,4,512164
2020-02-05,103.0,101.1,103.0,102.0,10,33008
2020-02-06,103.0,101.0,103.0,101.0,20,83864
2020-02-07,103.0,101.3,102.0,102.0,8,216936
2020-02-10,,,,102.0,,
