Date,CLOSE,SHROUT
1994-06-16,9.125,
1994-06-17,9.125,
1994-06-20,9.125,
1994-06-21,9.25,
1994-06-22,9.125,
1994-06-23,9.25,
1994-06-24,9.25,
1994-06-27,9.25,
1994-06-28,9.25,
1994-06-29,9.25,
1994-06-30,9.375,
1994-07-01,9.375,
1994-07-04,9.625,
1994-07-05,9.625,
1994-07-06,9.625,
1994-07-07,9.75,
1994-07-08,9.75,
1994-07-11,9.75,
1994-07-12,9.875,
1994-07-13,9.875,
1994-07-14,9.875,
1994-07-15,9.75,
1994-07-18,9.875,
1994-07-19,9.875,
1994-07-20,9.875,
1994-07-21,9.75,
1994-07-22,9.75,
1994-07-25,9.625,
1994-07-26,9.5,
1994-07-27,9.5,
1994-07-28,9.5,
1994-07-29,9.375,
1994-08-01,9.25,
1994-08-02,9.375,
1994-08-03,9.5,
1994-08-04,9.375,
1994-08-05,9.5,
1994-08-08,9.5,
1994-08-09,9.375,
1994-08-10,9.375,
1994-08-11,9.375,
1994-08-12,9.375,
1994-08-15,9.5,
1994-08-16,9.375,
1994-08-17,9.375,
1994-08-18,9.375,
1994-08-19,9.5,
1994-08-22,9.5,
1994-08-23,9.5,
1994-08-24,9.375,
1994-08-25,9.375,
1994-08-26,9.375,
1994-08-31,9.125,
1994-09-01,9.25,
1994-09-02,9.25,
1994-09-05,9.25,
1994-09-06,9.25,
1994-09-07,9.25,
1994-09-08,9.125,
1994-09-09,9.0,
1994-09-12,9.0,
1994-09-13,9.0,
1994-09-14,9.0,
1994-09-15,8.875,
1994-09-16,8.875,
1994-09-19,8.875,
1994-09-20,8.875,
1994-09-21,8.875,
1994-09-22,8.875,
1994-09-23,8.875,
1994-09-26,8.875,
1994-09-27,8.875,
1994-09-28,8.75,
1994-09-29,8.75,
1994-09-30,8.75,
1994-10-03,8.75,
1994-10-04,8.625,
1994-10-05,8.75,
1994-10-06,8.625,
1994-10-07,8.625,
1994-10-10,8.625,
1994-10-11,8.5,
1994-10-12,8.5,
1994-10-13,8.625,
1994-10-14,8.625,
1994-10-17,8.75,
1994-10-18,8.75,
1994-10-19,8.75,
1994-10-20,8.875,
1994-10-21,8.875,
1994-10-24,8.875,
1994-10-26,8.625,
1994-10-27,8.625,
1994-10-28,8.625,
1994-10-31,8.5,
1994-11-01,8.5,
1994-11-02,8.625,
1994-11-03,8.625,
1994-11-04,8.5,
1994-11-07,8.375,
1994-11-08,8.375,
1994-11-09,8.375,
1994-11-10,8.25,
1994-11-11,8.25,
1994-11-14,8.25,
1994-11-15,8.375,
1994-11-16,8.0,
1994-11-17,8.0,
1994-11-18,8.0,
1994-11-21,8.0,
1994-11-22,7.875,
1994-11-23,7.875,
1994-11-24,7.875,
1994-11-25,7.75,
1994-11-28,7.625,
1994-11-29,7.625,
1994-11-30,7.625,
1994-12-01,7.625,
1994-12-02,7.625,
1994-12-05,7.625,
1994-12-06,7.625,
1994-12-07,7.625,
1994-12-08,7.75,
1994-12-09,7.625,
1994-12-12,7.625,
1994-12-13,7.625,
1994-12-14,7.5,
1994-12-15,7.5,
1994-12-16,7.375,
1994-12-19,7.375,
1994-12-20,7.375,
1994-12-21,7.5,
1994-12-22,7.5,
1994-12-23,7.5,
1994-12-29,7.5,
