Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2008-07-08,,1.22,,,1.0,3300.0,19954159.0
2011-10-25,,0.4209,,,,,19954159.0
2013-01-15,1.0,1.0,1.0,,1.0,230.0,29935765.0
2016-06-07,0.875,0.875,0.875,0.87505,1.0,391500.0,81760600.0
2016-06-08,0.8,0.8,0.8,0.82505,2.0,100000.0,81760600.0
2016-11-23,0.299,0.299,0.299,0.299,1.0,10000.0,81760600.0
2016-12-16,0.3841,0.3841,0.3841,0.41745,1.0,10000.0,81760600.0
2017-12-18,,,,0.25495,,,81758185.0
2017-12-19,,,,0.2425,,,81758185.0
2017-12-20,,,,0.23745,,,81758185.0
2017-12-21,,,,0.25495,,,81758185.0
2017-12-22,,,,0.23245,,,81758185.0
2017-12-27,,,,0.22845,,,81758185.0
2017-12-28,,,,0.25495,,,81758185.0
2017-12-29,,,,0.245,,,81758185.0
2018-01-02,0.2212,,0.2212,0.2365,1.0,6900.0,
2018-01-03,,,,0.226,,,
2018-01-04,,,,0.22775,,,
2018-01-05,,,,0.2225,,,
2018-01-08,,,,0.2305,,,
2018-01-09,,,,0.2295,,,
2018-01-10,,,,0.2305,,,
2018-01-11,,,,0.24,,,
2018-01-12,,,,0.22525,,,
2018-01-15,,,,0.2365,,,
2018-01-16,,,,0.2295,,,
2018-01-17,0.225,,0.225,0.2295,1.0,24455.0,
2018-01-18,,,,0.2295,,,
2018-01-19,0.2299,,0.2299,0.2295,1.0,20125.0,
2018-01-22,,,,0.225,,,
2018-01-23,,,,0.232,,,
2018-01-24,,,,0.21875,,,
2018-01-25,,,,0.2225,,,
2018-01-26,0.238,,0.238,0.22525,1.0,127312.0,
2018-01-29,0.276,,0.276,0.2545,1.0,5000.0,
2018-01-30,,,,0.2545,,,
2018-01-31,0.265,,0.265,0.251,1.0,20000.0,
2018-02-01,,,,0.2545,,,
2018-02-02,,,,0.249,,,
2018-02-05,0.26,,0.26,0.2545,1.0,400.0,
2018-02-06,,,,0.2545,,,
2018-02-07,,,,0.2445,,,
2018-02-08,,,,0.248,,,
2018-02-09,,,,0.248,,,
2018-02-12,,,,0.248,,,
2018-02-13,,,,0.248,,,
2018-02-14,,,,0.24,,,
2018-02-15,,,,0.2465,,,
2018-02-16,,,,0.2465,,,
2018-02-19,,,,0.2465,,,
2018-02-20,,,,0.2525,,,
2018-02-21,,,,0.249,,,
2018-02-22,,,,0.249,,,
2018-02-23,,,,0.249,,,
2018-02-26,,,,0.249,,,
2018-02-27,,,,0.249,,,
2018-02-28,,,,0.249,,,
2018-03-01,,,,0.248,,,
2018-03-02,,,,0.248,,,
2018-03-05,,,,0.248,,,
2018-03-06,,,,0.248,,,
2018-03-07,,,,0.248,,,
2018-03-08,,,,0.2465,,,
2018-03-09,,,,0.2465,,,
2018-03-12,,,,0.2445,,,
2018-03-13,,,,0.2525,,,
2018-03-14,,,,0.2445,,,
2018-03-15,,,,0.2445,,,
2018-03-16,,,,0.2445,,,
2018-03-19,,,,0.2445,,,
2018-03-20,,,,0.2445,,,
2018-03-21,,,,0.2445,,,
2018-03-22,,,,0.2445,,,
2018-03-23,,,,0.2445,,,
2018-03-26,,,,0.2465,,,
2018-03-27,,,,0.2445,,,
2018-03-28,,,,0.2445,,,
2018-03-29,,,,0.2445,,,
2018-04-03,,,,0.24,,,
2018-04-04,,,,0.24,,,
2018-04-05,,,,0.24,,,
2018-04-06,,,,0.2375,,,
2018-04-09,,,,0.242,,,
2018-04-10,,,,0.235,,,
2018-04-11,,,,0.235,,,
2018-04-12,,,,0.2295,,,
2018-04-13,,,,0.225,,,
2018-04-16,,,,0.2445,,,
2018-04-17,,,,0.2305,,,
2018-04-18,,,,0.22675,,,
2018-04-19,,,,0.226,,,
2018-04-20,,,,0.226,,,
2018-04-23,,,,0.232,,,
2018-04-24,,,,0.2295,,,
2018-04-25,,,,0.22225,,,
2018-04-26,,,,0.22075,,,
2018-04-27,,,,0.218,,,
2018-04-30,,,,0.225,,,
2018-05-02,,,,0.22425,,,
2018-05-03,,,,0.1805,,,
2018-05-04,,,,0.156,,,
2018-05-08,,,,0.1975,,,
2018-05-09,,,,0.18425,,,
2018-05-10,,,,0.17975,,,
2018-05-11,,,,0.179,,,
2018-05-14,,,,0.1805,,,
2018-05-15,,,,0.185,,,
2018-05-16,,,,0.19675,,,
2018-05-17,,,,0.194,,,
2018-05-18,,,,0.19025,,,
2018-05-22,,,,0.1975,,,
2018-05-23,,,,0.18425,,,
2018-05-24,,,,0.19675,,,
2018-05-25,,,,0.2045,,,
2018-05-29,,,,0.20375,,,
2018-05-30,,,,0.2055,,,
2018-05-31,,,,0.2055,,,
2018-06-01,,,,0.19475,,,
2018-06-04,,,,0.192,,,
2018-06-05,,,,0.192,,,
2018-06-06,,,,0.192,,,
2018-06-07,,,,0.1825,,,
2018-06-08,,,,0.192,,,
2018-06-11,,,,0.192,,,
2018-06-12,,,,0.192,,,
2018-06-13,,,,0.192,,,
2018-06-14,,,,0.187,,,
2018-06-15,,,,0.19225,,,
2018-06-18,,,,0.19025,,,
2018-06-19,,,,0.19225,,,
2018-06-20,,,,0.187,,,
2018-06-21,,,,0.18675,,,
2018-06-22,,,,0.19225,,,
2018-06-25,,,,0.19225,,,
2018-06-26,,,,0.193,,,
2018-06-27,,,,0.193,,,
2018-06-28,,,,0.193,,,
2018-06-29,,,,0.2215,,,
2018-07-02,,,,0.2145,,,
2018-07-03,,,,0.2385,,,
2018-07-04,,,,0.2135,,,
2018-07-05,,,,0.21975,,,
2018-07-06,,,,0.22225,,,
2018-07-09,,,,0.2125,,,
2018-07-10,,,,0.21975,,,
2018-07-11,,,,0.22225,,,
2018-07-12,,,,0.22225,,,
2018-07-13,,,,0.19925,,,
2018-07-16,,,,0.21,,,
2018-07-17,,,,0.21,,,
2018-07-18,,,,0.1985,,,
2018-07-19,,,,0.208,,,
2018-07-20,,,,0.19925,,,
2018-07-23,,,,0.20725,,,
2018-07-24,,,,0.19825,,,
2018-07-25,,,,0.1215,,,
2018-07-26,,,,0.1032,,,
2018-07-27,,,,0.095,,,
2018-07-30,,,,0.108,,,
2018-07-31,,,,0.108,,,
2018-08-01,,,,0.108,,,
2018-08-02,,,,0.1141,,,
2018-08-03,,,,0.1195,,,
2018-08-06,,,,0.115,,,
2018-08-07,,,,0.12225,,,
2018-08-08,,,,0.101,,,
