Date,CLOSE
1998-09-15,155.0
1998-09-28,154.0
1998-10-26,154.0
1998-11-11,155.0
1998-11-18,158.0
1998-12-09,159.0
1998-12-18,160.0
1998-12-21,161.0
1998-12-23,162.0
1999-02-25,162.0
1999-03-30,163.0
1999-04-09,164.0
1999-05-17,162.0
1999-05-19,161.0
1999-06-16,160.0
1999-07-02,161.0
1999-07-13,162.0
1999-07-27,163.0
1999-08-12,160.0
1999-08-19,158.0
1999-09-02,157.0
1999-09-14,156.5
1999-10-14,155.0
1999-10-19,153.0
1999-11-05,155.625
1999-11-10,156.3125
1999-11-16,155.6875
1999-11-23,155.75
1999-11-29,155.0
1999-12-07,155.125
1999-12-14,156.0
1999-12-21,156.25
1999-12-29,156.25
2000-01-04,156.25
2000-01-05,155.875
2000-01-06,155.6875
2000-01-07,155.5625
2000-01-10,155.9375
2000-01-11,156.125
2000-01-12,156.1875
2000-01-13,155.625
2000-01-14,126.75
2000-01-17,155.3125
2000-01-18,155.1875
2000-01-19,154.5
2000-01-20,153.5
2000-01-21,152.9375
2000-01-24,152.9375
2000-01-25,152.875
2000-01-26,153.0625
2000-01-27,152.875
2000-01-28,152.25
2000-01-31,152.0625
2000-02-01,152.3125
2000-02-02,153.0
2000-02-03,152.75
2000-02-04,153.125
2000-02-07,152.9375
2000-02-08,152.9375
2000-02-09,153.125
2000-02-10,153.3125
2000-02-11,153.375
2000-02-14,153.3125
2000-02-15,153.4375
2000-02-16,153.1875
2000-02-17,152.9375
2000-02-18,152.9375
2000-02-21,153.0
2000-02-22,153.125
2000-02-23,153.5625
2000-02-25,153.5625
2000-02-28,153.5625
2000-03-01,153.125
2000-03-02,153.4375
2000-03-03,153.5
2000-03-06,154.0
2000-03-07,154.1875
2000-03-08,154.3125
2000-03-09,154.3125
2000-03-10,154.375
2000-03-13,154.3125
2000-03-14,154.25
2000-03-16,153.375
2000-03-17,153.625
2000-03-21,154.0625
2000-03-24,151.75
2000-03-27,151.75
2000-03-29,151.6875
2000-03-30,151.375
2000-03-31,151.375
2000-04-03,151.5625
2000-04-04,151.875
2000-04-06,152.125
2000-04-07,152.0625
2000-04-10,152.1875
2000-04-11,152.375
2000-04-12,152.5
2000-04-13,152.625
2000-04-14,152.75
2000-04-17,152.9375
2000-04-18,152.9375
2000-04-19,152.875
2000-04-20,152.6875
2000-04-26,152.3125
2000-04-27,152.5
2000-04-28,152.6875
2000-05-02,153.0
2000-05-03,152.875
2000-05-04,153.0625
2000-05-05,152.75
2000-05-08,152.625
2000-05-09,152.6875
2000-05-10,153.0
2000-05-11,153.0
2000-05-15,152.5625
2000-05-16,152.75
2000-05-17,152.9375
2000-05-18,152.75
2000-05-19,152.5
2000-05-22,152.4375
2000-05-23,152.5625
2000-05-24,152.4375
2000-05-25,152.5625
2000-05-26,152.6875
2000-05-30,152.75
2000-05-31,152.6875
2000-06-01,152.1875
2000-06-02,152.75
2000-06-05,153.4375
2000-06-06,153.25
2000-06-07,153.0625
2000-06-08,153.0625
2000-06-09,152.875
2000-06-12,152.9375
2000-06-13,153.25
2000-06-14,152.8125
2000-06-15,152.8125
2000-06-16,152.75
2000-06-20,153.25
2000-06-21,153.3125
2000-06-22,153.25
2000-06-23,153.125
2000-06-26,153.0
2000-06-27,152.625
2000-06-28,152.9375
2000-06-29,153.1875
2000-06-30,153.5
2000-07-03,153.5
2000-07-04,153.5
2000-07-05,153.3125
2000-07-06,153.25
2000-07-07,152.9375
2000-07-10,153.0625
2000-07-11,153.0
2000-07-13,153.0625
2000-07-14,153.125
2000-07-17,151.4375
2000-07-18,151.375
2000-07-19,151.3125
2000-07-20,151.3125
2000-07-21,151.25
2000-07-24,151.25
2000-07-31,150.4375
2000-08-01,150.375
2000-08-02,150.5625
2000-08-03,150.5
2000-08-04,150.625
2000-08-07,150.5
2000-08-08,150.625
2000-08-10,150.5625
2000-08-11,150.5
2000-08-14,150.5
2000-08-15,150.25
2000-08-16,150.1875
2000-08-17,149.9375
2000-08-21,149.5
2000-08-23,149.375
2000-08-24,149.4375
2000-09-01,149.1875
2000-09-04,149.375
2000-09-05,149.5
2000-09-06,149.375
2000-09-07,149.4375
2000-09-08,149.375
2000-09-11,149.3125
2000-09-12,149.3125
2000-09-13,149.0625
2000-09-14,148.875
2000-09-15,149.3125
2000-09-18,149.0
2000-09-19,148.875
2000-09-21,148.8125
2000-09-22,148.875
2000-09-25,149.125
2000-09-26,149.0625
2000-09-27,149.0
2000-09-29,148.9375
2000-10-02,149.375
2000-10-04,149.25
2000-10-06,148.8125
2000-10-09,148.8125
2000-10-10,149.1875
2000-10-11,149.375
2000-10-12,149.75
2000-10-13,150.0
2000-10-16,150.125
2000-10-17,150.125
2000-10-18,150.0625
2000-10-19,149.9375
2000-10-20,149.8125
2000-10-23,149.5
2000-10-24,149.3125
2000-10-25,149.1875
2000-10-27,149.5
2000-10-31,149.5
2000-11-02,149.5
2000-11-03,149.625
2000-11-06,149.625
2000-11-07,149.75
2000-11-08,149.625
2000-11-10,149.75
2000-11-13,149.75
2000-11-14,149.6875
2000-11-15,149.5
2000-11-16,149.375
2000-11-20,149.3125
2000-11-21,149.3125
2000-11-22,149.375
2000-11-23,149.8125
2000-11-24,150.0625
2000-11-27,150.25
2000-11-28,150.5
2000-11-29,150.6875
2000-11-30,150.8125
2000-12-01,150.9375
2000-12-04,150.9375
2000-12-05,151.125
2000-12-06,151.0625
2000-12-08,151.125
2000-12-11,151.0
2000-12-12,151.0
2000-12-13,150.9375
2000-12-14,151.0625
2000-12-15,150.9375
2000-12-18,150.8125
2000-12-19,150.9375
2000-12-20,150.75
2000-12-21,150.9375
2000-12-27,150.8125
2000-12-28,150.9375
2001-01-02,150.8125
2001-01-03,151.125
2001-01-04,151.4375
2001-01-05,151.3125
2001-01-08,151.3125
2001-01-09,151.1875
2001-01-11,151.25
2001-01-12,151.25
2001-01-15,151.0625
2001-01-16,151.1875
2001-01-17,151.0625
2001-01-18,150.9375
2001-01-19,150.9375
2001-01-22,150.75
2001-01-23,150.625
2001-01-24,150.625
2001-01-25,150.6875
2001-01-26,150.75
2001-01-29,150.6875
2001-01-30,150.75
2001-01-31,150.6875
2001-02-01,152.0625
2001-02-02,151.875
2001-02-05,151.6875
2001-02-06,151.6875
2001-02-07,151.6875
2001-02-08,151.75
2001-02-12,151.6875
2001-02-13,151.6875
2001-02-14,151.625
2001-02-15,151.3125
2001-02-16,151.25
2001-02-19,151.3125
2001-02-20,151.3125
2001-02-21,151.375
2001-02-22,151.375
2001-02-23,151.25
2001-02-26,151.125
2001-02-27,151.125
2001-02-28,151.25
2001-03-01,150.8125
2001-03-02,151.0625
2001-03-05,151.125
2001-03-06,151.0625
2001-03-07,151.0
2001-03-08,150.875
2001-03-09,151.0
2001-03-12,150.8125
2001-03-13,150.75
2001-03-14,151.0625
2001-03-15,151.0625
2001-03-16,150.75
2001-03-19,151.125
2001-03-20,151.0
2001-03-21,151.0
2001-03-22,151.125
2001-03-27,150.8125
2001-03-28,150.5625
2001-03-29,150.0625
2001-03-30,149.1875
2001-04-02,148.75
2001-04-03,148.8125
2001-04-04,148.75
2001-04-05,149.0
2001-04-06,149.25
2001-04-09,149.4375
2001-04-10,149.5
2001-04-11,149.1875
2001-04-17,148.5625
2001-04-18,148.1875
2001-04-19,148.0625
2001-04-20,148.125
2001-04-23,148.0625
2001-04-24,148.125
2001-04-25,148.125
2001-04-26,148.0
2001-04-27,147.625
2001-04-30,147.5
2001-05-01,146.875
2001-05-02,147.375
2001-05-03,147.625
2001-05-04,147.8125
2001-05-08,148.0625
2001-05-09,148.125
2001-05-10,148.4375
2001-05-11,148.75
2001-05-14,148.8125
2001-05-15,148.8125
2001-05-16,148.625
2001-05-17,148.875
2001-05-18,148.8125
2001-05-21,148.6875
2001-05-23,148.875
2001-05-24,148.75
2001-05-29,148.3125
2001-05-30,148.1875
2001-05-31,147.9375
2001-06-01,147.875
2001-06-04,148.25
2001-06-05,148.3125
2001-06-06,148.625
2001-06-07,148.8125
2001-06-08,148.9375
2001-06-11,148.875
2001-06-12,148.9375
2001-06-13,149.0625
2001-06-14,149.25
2001-06-15,149.4375
2001-06-18,149.5
2001-06-19,149.5625
2001-06-20,149.6875
2001-06-21,150.6875
2001-06-22,150.5625
2001-06-25,150.8125
2001-06-26,151.0
2001-06-27,150.9375
2001-06-29,150.25
2001-07-02,149.875
2001-07-03,149.9375
2001-07-04,150.0
2001-07-05,150.25
2001-07-09,150.5
2001-07-10,150.5625
2001-07-12,150.6875
2001-07-13,150.5625
2001-07-16,150.4375
2001-07-17,150.4375
2001-07-19,150.875
2001-07-23,150.75
2001-07-24,150.625
2001-07-25,150.375
2001-07-26,149.9375
2001-07-30,150.0
2001-07-31,150.0625
2001-08-01,150.3125
2001-08-02,150.5
2001-08-03,150.75
2001-08-07,151.375
2001-08-09,151.8125
2001-08-10,152.4375
2001-08-13,152.3125
2001-08-14,152.4375
2001-08-15,152.25
2001-08-16,151.8125
2001-08-17,151.875
2001-08-20,152.9375
2001-08-21,152.8125
2001-08-22,152.75
2001-08-23,152.5625
2001-08-28,152.3125
2001-08-29,152.5
2001-08-30,152.5
2001-09-03,152.4375
2001-09-04,152.4375
2001-09-05,151.8125
2001-09-06,151.5625
2001-09-07,151.4375
2001-09-10,151.75
2001-09-11,151.875
2001-09-13,152.125
2001-09-14,151.4375
2001-09-18,151.1875
2001-09-19,151.25
2001-09-25,152.125
2001-09-26,152.0625
2001-09-28,151.875
2001-10-01,151.125
2001-10-02,151.0625
2001-10-03,150.6875
2001-10-08,151.3125
2001-10-09,151.4375
2001-10-10,151.3125
2001-10-11,151.8125
2001-10-15,152.0625
