Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME,SHROUT
2000-06-12,185.0,165.0,185.0,177.5,,85547666,
2000-06-13,178.0,171.0,176.5,173.5,,29267644,
2000-06-14,178.0,173.0,174.0,174.0,,10341652,
2000-06-15,175.0,172.0,175.0,172.5,,6470393,
2000-06-16,174.0,169.0,174.0,169.5,,5204283,
2000-06-19,175.0,167.0,169.0,170.5,,5064684,
2000-06-20,172.0,168.0,170.0,171.5,,4387302,
2000-06-21,172.5,171.0,171.0,171.75,,4736598,
2000-06-22,181.0,170.0,172.0,178.5,,3302483,
2000-06-23,180.0,173.0,178.0,176.0,,1387113,
2000-06-26,175.25,173.0,174.0,173.75,,742248,
2000-06-27,175.0,170.0,173.0,171.0,,1984161,
2000-06-28,172.0,169.5,170.0,171.0,,3066900,
2000-06-29,172.5,168.0,170.0,169.0,,3803908,
2000-06-30,172.0,168.0,170.0,171.5,,2102797,
2000-07-03,172.0,167.0,170.0,168.5,,2697767,
2000-07-04,169.0,162.0,167.0,163.5,,5647044,
2000-07-05,163.0,149.0,160.0,150.0,,38218779,
2000-07-06,148.0,140.0,147.0,143.0,,19988778,
2000-07-07,146.0,142.0,143.0,142.5,,6697653,
2000-07-10,143.0,133.0,143.0,134.5,,7060772,
2000-07-11,141.75,133.0,133.0,138.5,,7549031,
2000-07-12,141.0,138.0,140.0,139.0,,1385419,
2000-07-13,141.0,137.0,141.0,139.5,,2049021,
2000-07-14,143.5,140.0,141.0,141.0,,1906039,
2000-07-17,148.0,141.0,142.0,146.0,,1784397,
2000-07-18,148.0,144.0,147.25,145.0,,2607099,
2000-07-19,145.0,137.0,144.0,138.0,,1672186,
2000-07-20,138.5,128.0,137.0,133.0,,6073723,
2000-07-21,135.0,131.5,133.25,133.0,,662642,
2000-07-24,136.0,132.0,134.0,134.5,,6454354,
2000-07-25,138.0,134.0,134.75,134.5,,1189358,
2000-07-26,136.93,126.0,136.93,128.0,,4123161,
2000-07-27,126.0,115.0,125.25,118.0,,9183488,
2000-07-28,120.0,113.0,120.0,114.0,,1926384,
2000-07-31,117.5,110.0,113.0,115.5,,2668931,
2000-08-01,121.0,114.5,114.5,120.0,,1146007,
2000-08-02,126.0,119.0,119.5,124.5,,924996,
2000-08-03,126.75,118.0,126.0,119.0,,1298729,
2000-08-04,120.75,116.0,119.25,117.0,,744014,
2000-08-07,118.5,116.5,116.5,117.5,,263111,
2000-08-08,118.0,116.0,116.25,117.0,,121070,
2000-08-09,133.75,116.0,116.25,132.0,,2715844,
2000-08-10,140.0,132.0,132.0,139.0,,1664312,
2000-08-11,144.0,136.0,140.0,137.0,,4633190,
2000-08-14,137.75,135.0,137.25,135.5,,1763514,
2000-08-15,136.0,135.0,135.0,135.5,,1590280,
2000-08-16,136.0,134.25,134.25,135.5,,26369,
2000-08-17,138.0,135.0,135.75,136.0,,633084,
2000-08-18,137.25,135.0,135.25,136.5,,415158,
2000-08-21,140.0,135.0,136.75,139.0,,2456214,
2000-08-22,150.0,140.0,141.0,149.0,,3057179,
2000-08-23,149.0,140.5,147.75,143.5,,509005,
2000-08-24,157.5,143.0,144.25,154.0,,1502226,
2000-08-25,157.0,153.0,153.0,155.0,,1403657,
2000-08-29,155.25,148.0,153.5,148.5,,3703003,
2000-08-30,149.0,146.9,147.5,148.0,,938470,
2000-08-31,159.0,146.0,146.0,158.0,,2059116,
2000-09-01,163.0,157.0,157.5,162.5,,1307243,
2000-09-04,165.0,162.0,162.0,164.0,,487850,
2000-09-05,167.0,161.0,162.0,166.5,,1687235,
2000-09-06,168.0,157.0,167.75,159.5,,4057670,
2000-09-07,160.0,157.0,160.0,158.0,,1351714,
2000-09-08,159.25,154.0,159.25,154.5,,591232,
2000-09-11,155.0,153.0,155.0,154.0,,347615,
2000-09-12,156.0,153.25,153.25,156.0,,430629,
2000-09-13,160.0,156.0,156.5,159.5,,1587253,
2000-09-14,167.0,159.0,159.5,163.5,,7195020,
2000-09-15,166.166,157.0,162.5,157.5,,7161554,
2000-09-18,156.75,149.0,156.0,150.5,,1081959,
2000-09-19,152.0,149.0,149.25,150.5,,3205134,
2000-09-20,152.0,148.0,152.0,151.0,,1357275,
2000-09-21,152.0,147.0,150.0,149.0,,1405759,
2000-09-22,147.5,145.0,147.0,145.5,,1998322,
2000-09-25,148.75,142.25,148.75,142.5,,1142658,
2000-09-26,142.0,138.0,142.0,140.0,,1701304,
2000-09-27,141.75,138.0,139.5,139.5,,2050347,
2000-09-28,140.5,138.0,138.5,139.5,,287656,
2000-09-29,140.25,138.0,140.25,139.0,,338774,
2000-10-02,141.0,138.0,139.75,140.0,,528128,
2000-10-03,142.0,139.0,140.0,140.0,,1023502,
2000-10-04,142.0,138.5,138.5,141.0,,662972,
2000-10-05,141.25,139.0,141.25,140.0,,31408,
2000-10-06,141.0,138.0,138.75,139.5,,911864,
2000-10-09,141.0,133.0,138.5,134.0,,1251997,
2000-10-10,134.75,128.0,134.75,130.5,,1209351,
2000-10-11,131.0,127.0,131.0,127.5,,695496,
2000-10-12,129.0,126.5,127.25,128.0,,1227076,
2000-10-13,128.0,125.0,125.25,126.0,,1961857,
2000-10-16,131.25,130.0,130.0,130.5,,894215,
2000-10-17,131.0,125.94,131.0,126.0,,1878370,
2000-10-18,126.0,119.0,126.0,124.0,,5290148,
2000-10-19,127.0,122.0,125.0,123.0,,1495594,
2000-10-20,124.0,122.0,122.0,122.5,,189632,
2000-10-23,122.75,118.0,122.0,118.5,,1996481,
2000-10-24,122.75,117.0,117.0,121.0,,638043,
2000-10-25,122.0,117.0,120.25,118.0,,4584703,
2000-10-26,117.0,115.0,116.0,115.5,,1557522,
2000-10-27,116.0,110.0,115.0,112.0,,1459517,
2000-10-30,114.5,111.0,111.0,112.5,,81918,
2000-10-31,114.0,111.5,113.25,113.0,,6297006,
2000-11-01,117.75,113.0,114.25,116.0,,3318784,
2000-11-02,117.0,115.0,116.5,116.0,,831462,
