Date,CLOSE,SHROUT
1994-06-16,35.25,
1994-06-17,35.25,
1994-06-20,35.0,
1994-06-21,34.875,
1994-06-22,34.625,
1994-06-23,34.625,
1994-06-24,34.75,
1994-06-28,34.875,
1994-06-29,34.875,
1994-06-30,34.875,
1994-07-01,35.0,
1994-07-04,34.75,
1994-07-05,34.5,
1994-07-06,34.625,
1994-07-07,34.5,
1994-07-08,34.625,
1994-07-11,34.625,
1994-07-12,34.75,
1994-07-13,35.0,
1994-07-14,35.5,
1994-07-15,35.5,
1994-07-18,35.5,
1994-07-19,35.5,
1994-07-20,35.375,
1994-07-21,35.375,
1994-07-22,35.375,
1994-07-25,35.25,
1994-07-26,35.375,
1994-07-27,35.375,
1994-07-28,35.375,
1994-07-29,35.25,
1994-08-01,35.125,
1994-08-02,35.25,
1994-08-03,35.375,
1994-08-04,35.375,
1994-08-05,35.375,
1994-08-08,35.375,
1994-08-09,35.375,
1994-08-10,35.375,
1994-08-11,35.25,
1994-08-12,35.25,
1994-08-15,35.0,
1994-08-16,34.625,
1994-08-17,34.625,
1994-08-18,34.75,
1994-08-19,34.625,
1994-08-22,34.625,
1994-08-23,34.625,
1994-08-24,34.625,
1994-08-25,34.625,
1994-08-26,34.625,
1994-08-31,34.625,
1994-09-01,34.5,
1994-09-02,34.625,
1994-09-05,34.625,
1994-09-06,34.625,
1994-09-07,34.5,
1994-09-08,34.375,
1994-09-09,34.375,
1994-09-12,34.375,
1994-09-13,34.375,
1994-09-14,34.25,
1994-09-15,34.375,
1994-09-16,34.375,
1994-09-19,34.375,
1994-09-20,34.375,
1994-09-21,34.375,
1994-09-22,34.375,
1994-09-23,34.375,
1994-09-26,34.375,
1994-09-27,34.5,
1994-09-28,34.5,
1994-09-29,34.5,
1994-09-30,34.625,
1994-10-03,34.625,
1994-10-04,34.625,
1994-10-05,34.5,
1994-10-06,34.5,
1994-10-07,34.5,
1994-10-10,34.5,
1994-10-11,34.5,
1994-10-12,34.625,
1994-10-13,34.625,
1994-10-14,34.625,
1994-10-17,34.875,
1994-10-18,35.0,
1994-10-19,35.0,
1994-10-20,35.0,
1994-10-21,35.0,
1994-10-24,35.25,
1994-10-26,35.125,
1994-10-27,35.0,
1994-10-28,35.0,
1994-10-31,35.0,
1994-11-01,35.0,
1994-11-02,35.0,
1994-11-03,35.125,
1994-11-04,35.0,
1994-11-07,34.875,
1994-11-08,34.875,
1994-11-09,34.875,
1994-11-10,34.875,
1994-11-11,34.875,
1994-11-14,34.875,
1994-11-15,34.875,
1994-11-16,34.875,
1994-11-17,34.875,
1994-11-18,34.875,
1994-11-21,34.875,
1994-11-22,34.75,
1994-11-23,34.875,
1994-11-24,34.875,
1994-11-25,34.875,
1994-11-28,35.0,
1994-11-29,35.0,
1994-11-30,35.125,
1994-12-01,35.0,
1994-12-02,35.125,
1994-12-05,35.125,
1994-12-06,35.25,
1994-12-07,35.25,
1994-12-08,35.125,
1994-12-09,35.125,
1994-12-12,35.125,
1994-12-13,35.25,
1994-12-14,35.125,
1994-12-15,34.875,
1994-12-16,35.0,
1994-12-19,35.0,
1994-12-20,34.625,
1994-12-21,34.625,
1994-12-22,34.5,
1994-12-23,34.625,
1994-12-29,34.625,
1994-12-30,34.625,
1995-01-03,34.5,
1995-01-04,34.5,
1995-01-05,34.375,
1995-01-06,34.375,
1995-01-09,34.375,
1995-01-10,34.25,
1995-01-11,34.125,
1995-01-12,34.0,
1995-01-13,34.0,
1995-01-16,34.125,
1995-01-17,34.375,
1995-01-18,34.5,
1995-01-19,34.5,
1995-01-20,34.5,
1995-01-23,34.5,
1995-01-24,34.625,
1995-01-25,34.625,
1995-01-26,34.75,
1995-01-27,34.625,
1995-01-30,34.625,
1995-01-31,34.75,
1995-02-01,34.75,
1995-02-02,34.625,
1995-02-03,34.75,
1995-02-06,34.75,
1995-02-07,34.75,
1995-02-08,34.875,
1995-02-09,34.875,
1995-02-10,35.0,
1995-02-13,34.875,
1995-02-14,34.875,
1995-02-15,34.75,
1995-02-16,34.75,
1995-02-17,34.875,
1995-02-20,35.0,
1995-02-21,34.875,
1995-02-22,35.0,
1995-02-23,34.875,
1995-02-24,34.75,
1995-02-27,34.75,
1995-02-28,34.75,
1995-03-01,34.75,
1995-03-02,34.75,
1995-03-03,34.75,
1995-03-06,34.75,
1995-03-07,34.5,
1995-03-08,34.375,
1995-03-09,34.375,
1995-03-10,33.75,
1995-03-13,33.75,
1995-03-14,33.75,
1995-03-15,33.75,
1995-03-16,34.0,
1995-03-17,34.125,
1995-03-20,34.125,
1995-03-21,33.875,
1995-03-22,33.875,
1995-03-23,34.0,
1995-03-24,33.875,
1995-03-27,33.875,
1995-03-28,33.875,
1995-03-29,34.125,
1995-03-30,34.25,
1995-03-31,34.125,
1995-04-03,34.125,
1995-04-04,34.25,
1995-04-05,34.375,
1995-04-06,34.375,
1995-04-07,34.375,
1995-04-10,34.375,
1995-04-11,34.375,
