Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME,SHROUT
1996-05-20,270.0,252.0,265.0,255.0,,3346889.0,
1996-05-21,257.0,252.0,256.0,255.0,,302639.0,
1996-05-22,258.0,252.0,256.0,256.0,,263900.0,
1996-05-23,260.0,253.0,257.0,258.0,,45825.0,
1996-05-24,270.0,262.0,262.0,266.0,,347755.0,
1996-05-28,285.0,268.0,268.0,281.0,,145095.0,
1996-05-29,282.0,278.0,280.0,280.0,,52066.0,
1996-05-30,295.0,282.0,282.0,286.0,,168761.0,
1996-05-31,287.0,279.0,283.0,283.0,,51252.0,
1996-06-03,285.0,282.0,285.0,287.0,,70907.0,
1996-06-04,287.0,282.0,285.0,284.0,,74669.0,
1996-06-05,292.0,285.0,287.0,290.0,,88700.0,
1996-06-06,302.0,288.0,293.0,297.0,,278311.0,
1996-06-07,296.0,287.0,296.0,288.0,,29301.0,
1996-06-10,292.0,290.0,290.0,290.0,,11009.0,
1996-06-11,293.0,289.0,289.0,292.0,,57360.0,
1996-06-12,302.0,295.0,297.0,300.0,,44346.0,
1996-06-13,302.0,297.0,302.0,298.0,,346320.0,
1996-06-14,300.0,297.0,299.0,300.0,,158134.0,
1996-06-17,300.0,293.0,298.0,296.0,,61289.0,
1996-06-18,298.0,295.0,298.0,298.0,,115387.0,
1996-06-19,294.0,294.0,294.0,295.0,,212.0,
1996-06-20,296.0,293.0,293.0,295.0,,69030.0,
1996-06-21,292.0,292.0,292.0,295.0,,500.0,
1996-06-24,297.0,297.0,297.0,295.0,,1042.0,
1996-06-25,293.0,292.0,293.0,295.0,,4622.0,
1996-06-26,293.0,293.0,293.0,295.0,,2500.0,
1996-06-27,295.0,290.0,292.0,293.0,,13500.0,
1996-06-28,291.0,290.0,290.0,291.0,,9906.0,
1996-07-01,294.0,292.0,292.0,293.0,,40000.0,
1996-07-02,297.0,292.0,294.0,295.0,,118630.0,
1996-07-03,,,,295.0,,,
1996-07-04,298.0,295.0,298.0,298.0,,30449.0,
1996-07-05,300.0,295.0,296.0,298.0,,6846.0,
1996-07-08,297.0,296.0,296.0,296.0,,16200.0,
1996-07-09,298.0,298.0,298.0,296.0,,100.0,
1996-07-10,,,,296.0,,,
1996-07-11,298.0,293.0,293.0,296.0,,33016.0,
1996-07-12,296.5,294.0,294.5,296.0,,106710.0,
1996-07-15,297.0,293.5,297.0,296.0,,15750.0,
1996-07-16,293.0,285.0,293.0,288.0,,23100.0,
1996-07-17,292.0,290.0,292.0,291.0,,31110.0,
1996-07-18,289.0,289.0,289.0,291.0,,1200.0,
1996-07-19,,,,291.0,,,
1996-07-22,293.0,291.0,291.0,293.0,,25343.0,
1996-07-23,292.0,292.0,292.0,293.0,,1000.0,
1996-07-24,291.0,291.0,291.0,293.0,,500.0,
1996-07-25,,,,293.0,,,
1996-07-26,297.0,293.0,293.0,296.0,,15350.0,
1996-07-29,297.0,295.0,297.0,296.0,,151000.0,
1996-07-30,300.0,295.0,295.0,296.0,,63000.0,
1996-07-31,302.0,297.0,302.0,299.0,,3200.0,
1996-08-01,,,,299.0,,,
1996-08-02,297.0,297.0,297.0,299.0,,2700.0,
1996-08-05,300.0,298.0,300.0,299.0,,12136.0,
1996-08-06,300.0,300.0,300.0,298.0,,30000.0,
1996-08-07,,,,298.0,,,
1996-08-08,303.0,297.0,300.0,300.0,,41625.0,
1996-08-09,297.0,297.0,297.0,300.0,,2500.0,
1996-08-12,303.0,303.0,303.0,303.0,,500.0,
1996-08-13,310.0,305.0,305.0,309.0,,6400.0,
1996-08-14,314.0,308.0,308.0,311.0,,125240.0,
1996-08-15,311.0,309.0,309.0,310.0,,5944.0,
1996-08-16,,,,310.0,,,
1996-08-19,312.0,312.0,312.0,313.0,,5001.0,
1996-08-20,324.0,315.0,315.0,323.0,,43500.0,
1996-08-21,345.0,325.0,325.0,337.0,,111481.0,
1996-08-22,352.0,342.0,343.0,351.0,,20232.0,
1996-08-23,350.0,348.0,348.0,350.0,,21500.0,
1996-08-27,350.0,347.0,347.0,347.5,,15335.0,
1996-08-28,346.0,340.0,346.0,341.5,,1096340.0,
1996-08-29,339.0,338.0,339.0,338.0,,15001.0,
1996-08-30,337.0,333.0,336.0,335.5,,12580.0,
1996-09-02,334.0,334.0,334.0,335.5,,500.0,
1996-09-03,338.0,335.0,338.0,337.5,,3400.0,
1996-09-04,340.0,340.0,340.0,337.5,,300.0,
1996-09-05,342.0,338.0,338.0,339.5,,10431.0,
1996-09-06,340.0,340.0,340.0,339.5,,2000.0,
1996-09-09,342.0,342.0,342.0,339.5,,300.0,
1996-09-10,341.0,337.0,341.0,339.5,,1912.0,
1996-09-11,,,,339.5,,,
1996-09-12,340.0,340.0,340.0,339.5,,9999.0,
1996-09-13,340.0,340.0,340.0,342.5,,1000.0,
1996-09-16,350.0,344.0,347.0,349.5,,77750.0,
1996-09-17,363.0,353.0,353.0,363.5,,25370.0,
1996-09-18,363.0,358.0,363.0,360.5,,2650.0,
1996-09-19,365.0,358.0,365.0,357.5,,41040.0,
1996-09-20,356.0,350.0,355.0,352.5,,24015.0,
1996-09-23,355.0,350.0,355.0,350.5,,8840.0,
1996-09-24,348.0,348.0,348.0,347.5,,71000.0,
1996-09-25,345.0,343.0,345.0,344.5,,170000.0,
1996-09-26,342.0,342.0,342.0,343.5,,15000.0,
1996-09-27,348.0,345.0,345.0,345.5,,4673.0,
1996-09-30,353.0,348.0,349.0,355.5,,69225.0,
1996-10-01,355.0,352.0,352.0,354.5,,37850.0,
1996-10-02,355.0,350.0,355.0,351.5,,6300.0,
1996-10-03,352.0,350.0,350.0,348.5,,9500.0,
1996-10-04,352.0,350.0,350.0,349.5,,15580.0,
1996-10-07,350.0,347.0,347.0,349.5,,33462.0,
1996-10-08,,,,349.5,,,
1996-10-09,350.0,350.0,350.0,349.5,,3000.0,
1996-10-10,,,,349.5,,,
1996-10-11,351.0,351.0,351.0,349.5,,3480.0,
1996-10-14,,,,349.5,,,
1996-10-15,,,,348.5,,,
1996-10-16,350.0,350.0,350.0,349.5,,5370.0,
1996-10-17,350.0,347.0,347.0,349.5,,6125.0,
1996-10-18,,,,349.5,,,
1996-10-21,352.5,351.0,351.0,352.5,,40000.0,
1996-10-22,,,,352.5,,,
1996-10-23,352.0,352.0,352.0,353.5,,500.0,
1996-10-24,353.0,353.0,353.0,353.5,,12500.0,
1996-10-25,,,,353.5,,,
1996-10-28,352.0,350.0,352.0,352.5,,14000.0,
1996-10-29,353.0,351.0,351.0,352.5,,260030.0,
1996-10-30,357.0,353.0,355.0,355.5,,156450.0,
1996-10-31,355.0,353.0,353.0,355.5,,4000.0,
1996-11-01,356.0,355.0,355.0,354.5,,10600.0,
1996-11-04,355.0,350.0,352.0,350.5,,20838.0,
1996-11-05,355.0,350.0,350.0,352.5,,2425.0,
1996-11-06,353.0,351.0,351.0,351.5,,7150.0,
1996-11-07,354.5,352.0,354.5,353.5,,10828.0,
1996-11-08,360.0,355.0,357.0,357.5,,177400.0,
1996-11-11,360.0,355.0,360.0,357.5,,5940.0,
1996-11-12,362.0,357.0,360.0,360.5,,13020.0,
1996-11-13,370.0,360.0,362.0,367.5,,163597.0,
1996-11-14,393.0,375.0,375.0,384.5,,35792.0,
1996-11-15,390.0,382.0,382.0,387.5,,13875.0,
1996-11-18,388.0,380.0,385.0,383.5,,25403.0,
1996-11-19,387.0,382.0,385.0,384.5,,4790.0,
1996-11-20,387.0,387.0,387.0,384.5,,550.0,
1996-11-21,390.0,383.0,383.0,388.5,,36230.0,
1996-11-22,389.0,387.0,387.0,388.5,,9400.0,
1996-11-25,398.0,390.0,390.0,396.5,,9500.0,
1996-11-26,398.0,398.0,398.0,396.5,,3065.0,
1996-11-27,408.0,396.0,396.0,405.5,,42192.0,
1996-11-28,415.0,408.0,408.0,413.5,,25052.0,
1996-11-29,412.0,408.0,412.0,410.0,,9200.0,
1996-12-02,412.0,405.0,412.0,405.5,,22743.0,
1996-12-03,408.0,398.0,407.0,401.5,,17225.0,
1996-12-04,400.0,400.0,400.0,401.5,,17000.0,
1996-12-05,400.0,396.0,400.0,400.0,,49000.0,
1996-12-06,395.0,383.0,395.0,384.0,,33025.0,
1996-12-09,385.0,385.0,385.0,387.5,,6000.0,
1996-12-10,385.0,385.0,385.0,387.5,,6500.0,
1996-12-11,385.375,385.0,385.375,387.5,,7500.0,
1996-12-12,394.0,385.0,385.0,394.5,,6400.0,
1996-12-13,395.0,393.0,393.0,394.5,,75900.0,
1996-12-16,394.0,394.0,394.0,394.5,,2000.0,
1996-12-17,397.0,397.0,397.0,394.5,,250.0,
1996-12-18,,,,394.5,,,
1996-12-19,395.0,392.0,395.0,394.5,,7625.0,
1996-12-20,403.0,399.0,399.0,401.5,,26200.0,
1996-12-23,401.0,398.0,400.0,400.5,,178250.0,
1996-12-24,,,,400.5,,,
1996-12-27,,,,400.5,,,
1996-12-30,417.0,408.0,408.0,414.5,,40841.0,
1996-12-31,438.0,413.0,413.0,435.5,,43014.0,
1997-01-02,438.0,433.0,435.0,435.5,,78867.0,
1997-01-03,438.0,433.0,438.0,435.5,,9277.0,
1997-01-06,438.0,435.0,438.0,436.5,,8840.0,
1997-01-07,438.0,432.0,438.0,433.5,,80084.0,
1997-01-08,433.0,425.0,432.0,425.0,,137724.0,
1997-01-09,428.0,423.0,427.0,425.5,,7688.0,
1997-01-10,428.0,423.0,428.0,425.0,,139960.0,
1997-01-13,427.0,423.0,427.0,425.0,,9461.0,
1997-01-14,428.0,423.0,426.0,425.5,,17011.0,
1997-01-15,430.0,425.0,428.0,427.5,,29852.0,
1997-01-16,430.0,430.0,430.0,427.5,,1926.0,
1997-01-17,447.0,429.0,429.0,444.5,,21586.0,
1997-01-20,445.0,438.0,443.0,440.0,,15625.0,
1997-01-21,442.0,438.0,442.0,440.0,,6051.0,
1997-01-22,442.0,435.0,442.0,435.5,,4603.0,
