Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2008-12-04,1.63,1.6293,2.0,,1.0,22570.0,21174848.0
2010-01-07,2.0,2.0,2.0,2.0,1.0,2000.0,40895861.0
2010-03-11,2.0,1.8,1.8,1.8,1.0,58499.0,40895861.0
2011-07-11,,1.75,1.75,,1.0,2000.0,40895861.0
2016-04-28,2.41282,2.41282,2.41282,2.405,1.0,7207.0,40895861.0
2016-07-20,2.26,2.26,2.26,2.3125,1.0,20.0,40895861.0
2016-12-15,2.717237,2.717237,2.717237,2.7025,1.0,173.0,40895861.0
2016-12-16,2.690263,2.690263,2.690263,2.7175,1.0,38.0,40895861.0
2016-12-19,2.718294,2.718294,2.718294,2.7075,1.0,173.0,40895861.0
2016-12-20,2.635023,2.635023,2.635023,2.625,1.0,173.0,40895861.0
2017-01-10,2.887964,2.887964,2.887964,2.9275,1.0,167.0,40895861.0
