Date,CLOSE,SHROUT
1994-06-16,34.875,147887000
1994-06-17,34.5,147887000
1994-06-20,34.5,147887000
1994-06-21,34.0,147887000
1994-06-22,33.625,147887000
1994-06-23,34.0,147887000
1994-06-24,33.75,147887000
1994-06-27,33.125,147887000
1994-06-28,31.5,147887000
1994-06-29,32.0,147887000
1994-06-30,33.5,147887000
1994-07-01,33.75,147887000
1994-07-04,34.0,147887000
1994-07-05,34.0,147887000
1994-07-06,34.25,157358000
1994-07-07,34.625,157358000
1994-07-08,34.625,157358000
1994-07-11,35.5,157358000
1994-07-12,35.25,157358000
1994-07-13,35.75,157358000
1994-07-14,35.375,157358000
1994-07-15,34.75,157358000
1994-07-18,34.875,157358000
1994-07-19,35.0,157358000
1994-07-20,35.375,157358000
1994-07-21,35.0,157358000
1994-07-22,34.25,157358000
1994-07-25,34.125,157358000
1994-07-26,34.375,157358000
1994-07-27,33.75,157358000
1994-07-28,34.25,157358000
1994-07-29,35.375,157358000
1994-08-01,35.5,157358000
1994-08-02,36.0,157358000
1994-08-03,36.125,157358000
1994-08-04,35.625,157358000
1994-08-05,32.25,157358000
1994-08-08,30.0,157358000
1994-08-09,31.625,157358000
1994-08-10,31.375,157358000
1994-08-11,31.5,157358000
1994-08-12,31.375,157358000
1994-08-15,31.625,157358000
1994-08-16,34.25,157358000
1994-08-17,34.25,157358000
1994-08-18,34.25,157358000
1994-08-19,34.125,157358000
1994-08-22,34.375,157358000
1994-08-23,33.625,157358000
1994-08-24,34.875,157358000
1994-08-25,34.75,157358000
1994-08-26,35.0,157358000
1994-08-31,35.625,157358000
1994-09-01,35.625,157358000
1994-09-02,35.875,157358000
1994-09-05,35.625,157358000
1994-09-06,35.625,157358000
1994-09-07,35.25,157358000
1994-09-08,35.125,157358000
1994-09-09,35.625,157358000
1994-09-12,34.75,157358000
1994-09-13,34.75,157358000
1994-09-14,34.125,157358000
1994-09-15,36.0,157358000
1994-09-16,37.5,157358000
1994-09-19,37.25,157358000
1994-09-20,38.0,157358000
1994-09-21,38.375,157358000
1994-09-22,37.75,157358000
1994-09-23,37.375,157358000
1994-09-26,36.875,157358000
1994-09-27,37.75,157358000
1994-09-28,37.25,157358000
1994-09-29,38.5,157358000
1994-09-30,38.0,157358000
1994-10-03,38.125,157358000
1994-10-04,38.875,157358000
1994-10-05,38.5,159159000
1994-10-06,38.0,159159000
1994-10-07,36.875,159159000
1994-10-10,36.25,159159000
1994-10-11,37.875,159159000
1994-10-12,38.875,159159000
1994-10-13,39.0,159159000
1994-10-14,38.75,159159000
1994-10-17,38.0,159159000
1994-10-18,38.125,159159000
1994-10-19,38.625,159159000
1994-10-20,39.25,159159000
1994-10-21,38.5,159159000
1994-10-24,38.125,159159000
1994-10-26,38.0,159159000
1994-10-27,38.625,159159000
1994-10-28,38.125,159159000
1994-10-31,39.875,159159000
1994-11-01,39.25,159159000
1994-11-02,39.375,159159000
1994-11-03,40.125,159159000
1994-11-04,39.5,159159000
1994-11-07,38.5,159159000
1994-11-08,37.875,159159000
1994-11-09,38.25,159159000
1994-11-10,39.25,159159000
1994-11-11,39.625,159159000
1994-11-14,38.625,159159000
1994-11-15,38.875,159159000
1994-11-16,38.5,159159000
1994-11-17,39.375,159159000
1994-11-18,38.75,159159000
1994-11-21,38.875,159159000
1994-11-22,37.25,159159000
1994-11-23,36.625,159159000
1994-11-24,36.5,159159000
1994-11-25,36.5,159159000
1994-11-28,36.5,159159000
1994-11-29,36.125,159159000
1994-11-30,37.875,159159000
1994-12-01,36.875,159159000
1994-12-02,37.125,159159000
1994-12-05,37.625,159159000
1994-12-06,36.875,159159000
1994-12-07,35.25,159159000
1994-12-08,35.25,159159000
1994-12-09,33.0,159159000
1994-12-12,34.25,159159000
1994-12-13,33.25,159159000
1994-12-14,33.375,159159000
1994-12-15,34.0,159159000
1994-12-16,34.375,159159000
1994-12-19,33.75,159159000
1994-12-20,33.25,159159000
1994-12-21,33.0,159159000
1994-12-22,33.5,159159000
1994-12-23,33.875,159159000
1994-12-29,33.5,159159000
1994-12-30,34.125,159159000
1995-01-03,34.125,159159000
1995-01-04,33.75,159405000
1995-01-05,33.125,159405000
1995-01-06,33.125,159405000
1995-01-09,32.875,159405000
1995-01-10,33.375,159405000
1995-01-11,34.25,159405000
1995-01-12,36.375,159405000
1995-01-13,36.125,159405000
1995-01-16,35.875,159405000
1995-01-17,36.625,159405000
1995-01-18,37.125,159405000
1995-01-19,37.0,159405000
1995-01-20,35.875,159405000
1995-01-23,36.125,159405000
1995-01-24,36.5,159405000
1995-01-25,36.625,159405000
1995-01-26,37.25,159405000
1995-01-27,36.75,159405000
1995-01-30,37.25,159405000
1995-01-31,37.125,159405000
1995-02-01,36.25,159405000
1995-02-02,37.25,159405000
1995-02-03,38.0,159405000
1995-02-06,38.0,159405000
1995-02-07,37.625,159405000
1995-02-08,37.625,159405000
1995-05-16,29.375,159405000
1995-05-17,28.5,159405000
1995-05-18,28.125,159405000
1995-05-19,28.125,159405000
1995-05-22,27.875,159405000
1995-05-23,27.75,159405000
1995-05-24,27.75,159405000
1995-05-25,27.375,159405000
1995-05-26,27.0,159405000
1995-05-30,26.5,159405000
1995-05-31,26.375,159405000
1995-06-01,26.75,159405000
1995-06-02,26.75,159405000
1995-06-05,26.875,159405000
1995-06-06,26.25,159405000
1995-06-07,26.625,159405000
1995-06-08,26.875,159405000
1995-06-12,28.0,159405000
1995-06-13,28.375,159405000
1995-06-14,28.875,159405000
1995-06-15,28.625,159405000
1995-06-16,28.375,159405000
1995-06-19,28.625,159405000
1995-06-20,28.125,159405000
1995-06-21,27.875,159405000
1995-06-22,28.125,159405000
1995-06-23,29.0,159405000
1995-06-26,29.0,159405000
1995-06-27,28.5,159405000
1995-06-28,28.0,159405000
1995-06-29,28.25,159405000
1995-06-30,29.125,159405000
1995-07-03,29.375,159405000
1995-07-04,29.875,159405000
1995-07-05,29.875,159405000
1995-07-06,31.0,159405000
1995-07-07,32.5,159405000
1995-07-10,33.625,159405000
1995-07-11,33.0,159405000
1995-07-12,33.125,159405000
1995-07-13,33.125,159405000
1995-07-14,35.625,159405000
1995-07-17,35.375,159405000
1995-07-18,35.25,159405000
1995-07-19,35.625,159405000
1995-07-20,34.625,159405000
1995-07-21,34.375,159405000
1995-07-25,34.25,159405000
1995-07-26,35.375,159405000
1995-07-27,35.875,159405000
1995-07-28,36.25,159405000
1995-07-31,36.25,159405000
1995-08-01,36.375,159405000
1995-08-02,35.625,159405000
1995-08-03,35.25,159405000
1995-08-04,34.625,159405000
1995-08-08,34.375,159405000
1995-08-09,33.875,159405000
1995-08-10,34.625,159405000
1995-08-11,34.125,159405000
1995-08-14,34.125,159405000
1995-08-15,35.125,159405000
1995-08-16,35.75,159405000
1995-08-17,36.875,159405000
1995-08-18,36.75,159405000
1995-08-21,37.25,159405000
1995-08-22,37.0,159405000
1995-08-23,36.125,159405000
1995-08-24,35.0,159405000
1995-08-25,35.125,159405000
1995-08-29,34.125,159405000
1995-08-30,33.75,159405000
1995-08-31,34.5,159405000
1995-09-01,32.75,159405000
1995-09-04,33.0,159405000
1995-09-05,33.0,159405000
1995-09-07,33.125,159405000
1995-09-08,33.25,159405000
1995-09-11,33.75,159405000
1995-09-12,32.875,159405000
1995-09-13,32.875,159405000
1995-09-14,32.25,159405000
1995-09-15,31.25,159405000
1995-09-18,31.625,159405000
1995-09-19,32.125,159405000
1995-09-20,32.125,159405000
1995-09-21,30.875,159405000
1995-09-22,30.625,159405000
1995-09-25,30.25,159405000
1995-09-26,30.0,159405000
1995-09-27,29.5,159405000
1995-09-28,29.875,159405000
1995-09-29,29.5,159405000
1995-10-02,29.5,159405000
1995-10-03,29.0,159405000
1995-10-04,29.0,159405000
1995-10-05,28.875,159405000
1995-10-06,28.5,159405000
1995-10-09,29.0,159405000
1995-10-10,28.5,159405000
1995-10-11,28.0,159405000
1995-10-12,28.625,159405000
1995-10-13,28.875,159405000
1995-10-16,29.125,159405000
1995-10-17,29.0,159405000
1995-10-18,27.25,159405000
1995-10-19,27.5,159405000
1995-10-20,26.5,159405000
1995-10-23,26.375,159405000
1995-10-24,26.5,159405000
1995-10-25,26.125,159405000
1995-10-26,26.125,159405000
1995-10-27,26.0,159405000
1995-10-30,26.0,159405000
1995-11-01,26.5,159405000
1995-11-02,27.75,159405000
1995-11-03,29.625,159405000
1995-11-06,29.75,159405000
1995-11-07,29.875,159405000
1995-11-08,29.125,159405000
1995-11-09,29.875,159405000
1995-11-10,30.125,159405000
1995-11-13,30.25,159405000
1995-11-14,30.125,159405000
1995-11-15,30.5,159405000
1995-11-16,30.375,159405000
1995-11-17,30.625,159405000
1995-11-20,31.375,159405000
1995-11-21,30.625,159405000
1995-11-22,30.625,159405000
1995-11-23,31.25,159405000
1995-11-24,31.25,159405000
1995-11-27,31.375,159405000
1995-11-28,32.125,159405000
1995-11-29,31.875,159405000
1995-11-30,32.25,159405000
1995-12-01,31.0,159405000
1995-12-04,30.125,159405000
1995-12-05,30.25,159405000
1995-12-06,31.875,159405000
1995-12-07,32.125,159405000
1995-12-08,31.875,159405000
1995-12-11,31.75,159405000
1995-12-12,32.375,159405000
1995-12-13,32.25,159405000
1995-12-14,31.75,159405000
1995-12-15,32.0,159405000
1995-12-18,31.75,159405000
1995-12-19,31.125,159405000
1995-12-20,32.25,159405000
1995-12-21,33.125,159405000
1995-12-22,33.5,159405000
1995-12-27,32.75,159405000
