Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
ICN.L^K05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYWD.L^J09,43500000.0,1999-06-30,49700000.0,1999-06-30,,,,,-12200000.0,1999-06-30,,,47800000.0,1999-06-30,41700000.0,1999-06-30,644800000.0,1999-06-30,,,,,13000000.0,1999-06-30,,,,,6400,1999-06-30,37700000.0,1999-06-30,11700000.0,1999-06-30,8700000.0,1999-06-30,-3500000.0,1999-06-30,,,2200000,1999-06-30,,,-18300000.0,1999-06-30,,,1800000.0,1999-06-30,47200000.0,1999-06-30,47200000.0,1999-06-30,63000000.0,1999-06-30,1100000.0,1999-06-30,20900000.0,1999-06-30,,,4400000.0,1999-06-30,-200000.0,1999-06-30,130300000.0,1999-06-30,56300000.0,1999-06-30,3900000.0,1999-06-30,,,,,690100000.0,1999-06-30,,,,,,,18200000.0,1999-06-30,,,,,,,271200000.0,1999-06-30,99400000.0,1999-06-30,165200000.0,1999-06-30,41600000.0,1999-06-30,140100000.0,1999-06-30,56800000.0,1999-06-30,131100000.0,1999-06-30,25500000.0,1999-06-30,15600000,1999-06-30,,
HYWD.L^J09,43500000.0,1999-12-31,49700000.0,1999-12-31,,,,,-12200000.0,1999-12-31,,,47800000.0,1999-12-31,41700000.0,1999-12-31,644800000.0,1999-12-31,,,,,13000000.0,1999-12-31,,,,,6400,1999-12-31,37700000.0,1999-12-31,11700000.0,1999-12-31,8700000.0,1999-12-31,-3500000.0,1999-12-31,,,2200000,1999-12-31,,,-18300000.0,1999-12-31,,,1800000.0,1999-12-31,47200000.0,1999-12-31,47200000.0,1999-12-31,63000000.0,1999-12-31,1100000.0,1999-12-31,20900000.0,1999-12-31,,,4400000.0,1999-12-31,-200000.0,1999-12-31,130300000.0,1999-12-31,56300000.0,1999-12-31,3900000.0,1999-12-31,,,,,690100000.0,1999-12-31,,,,,,,18200000.0,1999-12-31,,,,,,,271200000.0,1999-12-31,99400000.0,1999-12-31,165200000.0,1999-12-31,41600000.0,1999-12-31,140100000.0,1999-12-31,56800000.0,1999-12-31,131100000.0,1999-12-31,25500000.0,1999-12-31,15600000,1999-12-31,,
POPq.L^K07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11600,1999-06-30,932631.339592344,1999-06-30,153342734.601545,1999-06-30,,,,,7730351.55947818,1999-06-30,,,,,,,,,108935734.320241,1999-06-30,288409154.90465,1999-06-30,288409154.90465,1999-06-30,464714038.468301,1999-06-30,,,,,,,655990631.515407,1999-06-30,,,484149055.076948,1999-06-30,438676899.093967,1999-06-30,,,,,,,,,,,,,,,5256327.23841673,1999-06-30,,,,,,,17119279527.3978,1999-06-30,,,,,584941273.650035,1999-06-30,1474012493.24285,1999-06-30,,,15645267034.155,1999-06-30,584941273.650035,1999-06-30,,,,
POPq.L^K07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539,1999-12-31,5292098.28306732,1999-12-31,145696738.532803,1999-12-31,,,,,8404108.55445345,1999-12-31,,,,,,,,,101855305.573737,1999-12-31,269384050.551332,1999-12-31,269384050.551332,1999-12-31,438648399.577061,1999-12-31,,,,,,,583039699.914405,1999-12-31,,,408109736.669856,1999-12-31,367150601.681688,1999-12-31,,,,,,,,,,,,,,,-8231046.17088767,1999-12-31,,,,,,,16391781702.0291,1999-12-31,,,,,640162737.022305,1999-12-31,1293160104.12366,1999-12-31,,,15098621597.9054,1999-12-31,640162737.022305,1999-12-31,,,,
0P3N.L^K22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTGq.L^K07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0041q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0QJ8.L^K19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPGR.L^J09,21376000.0,1999-10-31,72202000.0,1999-10-31,,,,,-7774000.0,1999-10-31,15000.0,1999-10-31,12946000.0,1999-10-31,5523000.0,1999-10-31,309218000.0,1999-10-31,,,,,4717000.0,1999-10-31,,,,,2889,1999-10-31,,,288000.0,1999-10-31,4715000.0,1999-10-31,-601000.0,1999-10-31,13481000.0,1999-10-31,1017000,1999-10-31,,,1480000.0,1999-10-31,,,,,8807000.0,1999-10-31,8807000.0,1999-10-31,14180000.0,1999-10-31,7191000.0,1999-10-31,7480000.0,1999-10-31,,,3000.0,1999-10-31,0.0,1999-10-31,29020000.0,1999-10-31,14103000.0,1999-10-31,700000.0,1999-10-31,,,,,403154000.0,1999-10-31,,,,,,,-2862000.0,1999-10-31,,,,,,,125238000.0,1999-10-31,49492000.0,1999-10-31,95651000.0,1999-10-31,2631000.0,1999-10-31,75670000.0,1999-10-31,479000.0,1999-10-31,49568000.0,1999-10-31,73000.0,1999-10-31,,,,
