datadate,apq,rectq,xadq,obq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2000-06-30,124995511.741806,26611510.1334273,,,75412488.3099542,,88757552.8162731,123303785.233171,740519136.841448,718705.045465989,1533853.15059665,51681834.5838365,,,18699,2396745.30768843,,,,8533749.710487891,,789366.083624188,45916608.4372388,45916608.4372388,75242519.8833895,77014774.5601933,68829873.7930618,81968684.66723727,89271277.2964101,580851666.596244,196519734.64458,,,1386198781.42813,,300117055.044963,-333889.1215252,,,27767868.1585016,704751296.278133,242114548.520215,486010582.54106,199238273.8913453,293428130.422436,293626745.031167,406860381.26962334,,,,27767868.1585016,75474555.4529983,2252558.1960626394,,1
2000-09-30,124995511.741806,26611510.1334273,,,75412488.3099542,,88757552.8162731,123303785.233171,740519136.841448,718705.045465989,1533853.15059665,51681834.5838365,,,18699,2396745.30768843,,,,8533749.710487891,,789366.083624188,45916608.4372388,45916608.4372388,75242519.8833895,77014774.5601933,68829873.7930618,81968684.66723727,89271277.2964101,580851666.596244,196519734.64458,,,1386198781.42813,,300117055.044963,-333889.1215252,,,27767868.1585016,704751296.278133,242114548.520215,486010582.54106,199238273.8913453,293428130.422436,293626745.031167,406860381.26962334,,,,27767868.1585016,75474555.4529983,2252558.1960626394,,1
2001-04-27,134158213.369765,34721938.6630235,,,86050186.2345127,,125490327.375512,122522710.302916,680283535.892967,897025.411033118,2090749.53596834,56416221.0580864,,,18668,2358471.30541292,,,,8427251.368540071,,539853.073915296,68505906.2326282,68505906.2326282,98846026.946813,96976384.0957272,83381157.676544,102424049.65374294,100141170.37735,610460438.554671,242468362.349837,,,1347659732.83083,,297275103.123381,18874069.779055,,,27767868.1585016,812783764.092901,366289365.751166,547327235.784614,148749994.704857,340990603.439016,290138585.650351,466430536.12851554,,,,27767868.1585016,75474555.4529983,2987774.947001458,,1
2001-05-18,134158213.369765,34721938.6630235,,,86050186.2345127,,125490327.375512,122522710.302916,680283535.892967,897025.411033118,2090749.53596834,56416221.0580864,,,18668,2358471.30541292,,,,8427251.368540071,,539853.073915296,68505906.2326282,68505906.2326282,98846026.946813,96976384.0957272,83381157.676544,102424049.65374294,100141170.37735,610460438.554671,242468362.349837,,,1347659732.83083,,297275103.123381,18874069.779055,,,27767868.1585016,812783764.092901,366289365.751166,547327235.784614,148749994.704857,340990603.439016,290138585.650351,466430536.12851554,,,,27767868.1585016,75474555.4529983,2987774.947001458,,1
2001-08-22,134158213.369765,34721938.6630235,,,86050186.2345127,,125490327.375512,122522710.302916,680283535.892967,897025.411033118,2090749.53596834,56416221.0580864,,,18668,2358471.30541292,,,,8427251.368540071,,539853.073915296,68505906.2326282,68505906.2326282,98846026.946813,96976384.0957272,83381157.676544,102424049.65374294,100141170.37735,610460438.554671,242468362.349837,,,1347659732.83083,,297275103.123381,18874069.779055,,,27767868.1585016,812783764.092901,366289365.751166,547327235.784614,148749994.704857,340990603.439016,290138585.650351,466430536.12851554,,,,27767868.1585016,75474555.4529983,2987774.947001458,,2
2001-11-21,134158213.369765,34721938.6630235,,,86050186.2345127,,125490327.375512,122522710.302916,680283535.892967,897025.411033118,2090749.53596834,56416221.0580864,,,18668,2358471.30541292,,,,8427251.368540071,,539853.073915296,68505906.2326282,68505906.2326282,98846026.946813,96976384.0957272,83381157.676544,102424049.65374294,100141170.37735,610460438.554671,242468362.349837,,,1347659732.83083,,297275103.123381,18874069.779055,,,27767868.1585016,812783764.092901,366289365.751166,547327235.784614,148749994.704857,340990603.439016,290138585.650351,466430536.12851554,,,,27767868.1585016,75474555.4529983,2987774.947001458,,2
2002-04-25,131290035.242055,39509845.4531694,,,89165509.1310581,,103979787.621651,99367662.3957118,682009138.893588,851761.31031351,2108277.63580835,59571855.381136,,,17843,2231357.45131735,21493042.4097802,,,8967681.08522024,,35968698.3233757,46073489.9429253,46073489.9429253,75567945.0355715,84987531.1150487,81722548.148412,92040433.17988768,89550057.0123499,632658419.236214,254721332.413253,,,1341150537.93552,,296086560.159916,2600596.89784434,,,25684491.8483826,795150718.553277,279630605.125146,513966001.130809,218906330.7749156,345398090.224292,285488836.94094,445324816.65761405,,,,25684491.8483826,76144154.5201186,2960038.9461218603,,2
2002-05-22,131290035.242055,39509845.4531694,,,89165509.1310581,,103979787.621651,99367662.3957118,682009138.893588,851761.31031351,2108277.63580835,59571855.381136,,,17843,2231357.45131735,21493042.4097802,,,8967681.08522024,,35968698.3233757,46073489.9429253,46073489.9429253,75567945.0355715,84987531.1150487,81722548.148412,92040433.17988768,89550057.0123499,632658419.236214,254721332.413253,,,1341150537.93552,,296086560.159916,2600596.89784434,,,25684491.8483826,795150718.553277,279630605.125146,513966001.130809,218906330.7749156,345398090.224292,285488836.94094,445324816.65761405,,,,25684491.8483826,76144154.5201186,2960038.9461218603,,2
2002-08-01,131290035.242055,39509845.4531694,,,89165509.1310581,,103979787.621651,99367662.3957118,682009138.893588,851761.31031351,2108277.63580835,59571855.381136,,,17843,2231357.45131735,21493042.4097802,,,8967681.08522024,,35968698.3233757,46073489.9429253,46073489.9429253,75567945.0355715,84987531.1150487,81722548.148412,92040433.17988768,89550057.0123499,632658419.236214,254721332.413253,,,1341150537.93552,,296086560.159916,2600596.89784434,,,25684491.8483826,795150718.553277,279630605.125146,513966001.130809,218906330.7749156,345398090.224292,285488836.94094,445324816.65761405,,,,25684491.8483826,76144154.5201186,2960038.9461218603,,3
2002-09-30,131290035.242055,39509845.4531694,,,89165509.1310581,,103979787.621651,99367662.3957118,682009138.893588,851761.31031351,2108277.63580835,59571855.381136,,,17843,2231357.45131735,21493042.4097802,,,8967681.08522024,,35968698.3233757,46073489.9429253,46073489.9429253,75567945.0355715,84987531.1150487,81722548.148412,92040433.17988768,89550057.0123499,632658419.236214,254721332.413253,,,1341150537.93552,,296086560.159916,2600596.89784434,,,25684491.8483826,795150718.553277,279630605.125146,513966001.130809,218906330.7749156,345398090.224292,285488836.94094,445324816.65761405,,,,25684491.8483826,76144154.5201186,2960038.9461218603,,3
