datadate,apq,rectq,xadq,obq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2012-09-30,,107985556.46757281,320830.06368932,,7640016.9176699,19157067.9172816,27773615.8201942,48642677.3545631,134239541.717282,1525463.54135922,,,,,6300,78729591.0935922,,809216.382135922,10163460.1114563,78792078.87728152,-1768031.8015534,666625.242718447,4139026.13514563,4139026.13514563,7570412.90951456,3581277.46019417,26292232.8730097,3581277.46019417,3319285.40699029,354617864.122718,227101071.321942,,,230765576.943689,,53698488.1875728,,,2364228.08737864,3587610.4,450502455.874951,74084488.0726214,143886917.231456,542525654.24,108863551.909126,4546467.48349515,340470468.23883474,,,,3587610.4,260685284.406214,1525463.54135922,,1
2012-12-31,,107985556.46757281,320830.06368932,,7640016.9176699,19157067.9172816,27773615.8201942,48642677.3545631,134239541.717282,1525463.54135922,,,,,6300,78729591.0935922,,809216.382135922,10163460.1114563,78792078.87728152,-1768031.8015534,666625.242718447,4139026.13514563,4139026.13514563,7570412.90951456,3581277.46019417,26292232.8730097,3581277.46019417,3319285.40699029,354617864.122718,227101071.321942,,,230765576.943689,,53698488.1875728,,,2364228.08737864,3587610.4,450502455.874951,74084488.0726214,143886917.231456,542525654.24,108863551.909126,4546467.48349515,340470468.23883474,,,,3587610.4,260685284.406214,1525463.54135922,,1
2013-03-31,,107985556.46757281,320830.06368932,,7640016.9176699,19157067.9172816,27773615.8201942,48642677.3545631,134239541.717282,1525463.54135922,,,,,6300,78729591.0935922,,809216.382135922,10163460.1114563,78792078.87728152,-1768031.8015534,666625.242718447,4139026.13514563,4139026.13514563,7570412.90951456,3581277.46019417,26292232.8730097,3581277.46019417,3319285.40699029,354617864.122718,227101071.321942,,,230765576.943689,,53698488.1875728,,,2364228.08737864,3587610.4,450502455.874951,74084488.0726214,143886917.231456,542525654.24,108863551.909126,4546467.48349515,340470468.23883474,,,,3587610.4,260685284.406214,1525463.54135922,,1
2013-06-30,,107985556.46757281,320830.06368932,,7640016.9176699,19157067.9172816,27773615.8201942,48642677.3545631,134239541.717282,1525463.54135922,,,,,6300,78729591.0935922,,809216.382135922,10163460.1114563,78792078.87728152,-1768031.8015534,666625.242718447,4139026.13514563,4139026.13514563,7570412.90951456,3581277.46019417,26292232.8730097,3581277.46019417,3319285.40699029,354617864.122718,227101071.321942,,,230765576.943689,,53698488.1875728,,,2364228.08737864,3587610.4,450502455.874951,74084488.0726214,143886917.231456,542525654.24,108863551.909126,4546467.48349515,340470468.23883474,,,,3587610.4,260685284.406214,1525463.54135922,,1
2013-09-30,,107985556.46757281,320830.06368932,,7640016.9176699,19157067.9172816,27773615.8201942,48642677.3545631,134239541.717282,1525463.54135922,,,,,6300,78729591.0935922,,809216.382135922,10163460.1114563,78792078.87728152,-1768031.8015534,666625.242718447,4139026.13514563,4139026.13514563,7570412.90951456,3581277.46019417,26292232.8730097,3581277.46019417,3319285.40699029,354617864.122718,227101071.321942,,,230765576.943689,,53698488.1875728,,,2364228.08737864,3587610.4,450502455.874951,74084488.0726214,143886917.231456,542525654.24,108863551.909126,4546467.48349515,340470468.23883474,,,,3587610.4,260685284.406214,1525463.54135922,,2
2013-12-31,,107985556.46757281,320830.06368932,,7640016.9176699,19157067.9172816,27773615.8201942,48642677.3545631,134239541.717282,1525463.54135922,,,,,6300,78729591.0935922,,809216.382135922,10163460.1114563,78792078.87728152,-1768031.8015534,666625.242718447,4139026.13514563,4139026.13514563,7570412.90951456,3581277.46019417,26292232.8730097,3581277.46019417,3319285.40699029,354617864.122718,227101071.321942,,,230765576.943689,,53698488.1875728,,,2364228.08737864,3587610.4,450502455.874951,74084488.0726214,143886917.231456,542525654.24,108863551.909126,4546467.48349515,340470468.23883474,,,,3587610.4,260685284.406214,1525463.54135922,,2
2014-01-28,,70765858.91980681,684815.571564281,,5049146.80045387,29183983.7449863,19697305.4359299,39235561.0183133,160538768.020372,4382119.80618007,,,,,8400,76708778.2127401,,589174.567236648,11101834.0372335,76767315.7035043,-1669252.16381676,666625.242718447,-1722942.65291851,-1722942.65291851,-1641249.97163289,4543694.64719232,30663374.7130304,4543694.64719232,4551643.08040426,366788942.966936,220181042.287445,,,279923219.997493,,78128844.1537365,-4129783.43822567,,-1441134.56631307,9344.88930230103,400092106.826578,144013536.95047,101654038.706592,370543445.06874096,103483704.704322,6647171.5847319,295405744.9090936,,,,9344.88930230103,146657280.016361,4382119.80618007,,2
2014-03-18,,65794583.31720592,513475.746900514,,7859386.02358633,22725077.174176,28906669.6341095,52014506.2035077,175837602.266405,6723959.46779559,,,,,9000,78439258.7813729,,2266345.07862111,6996616.59207741,79490535.38856977,-2176383.66948896,666625.242718447,11642289.8442697,11642289.8442697,17034702.5672815,3822089.66888419,23941930.5941941,3822089.66888419,7171682.68974902,379736696.856668,210768182.831872,,,310734959.416389,,84337061.0190505,-37608.4517689749,,-348637.819776232,5368942.72452374,396629923.568189,131235755.114908,105088068.069247,341737631.918657,117642433.43665,6564725.44904748,277734082.62473524,,,,5368942.72452374,138845314.752041,6723959.46779559,,2
2014-05-26,,65794583.31720592,513475.746900514,,7859386.02358633,22725077.174176,28906669.6341095,52014506.2035077,175837602.266405,6723959.46779559,,,25948043.8053837,49544808.5604414,9000,78439258.7813729,,2266345.07862111,6996616.59207741,79490535.38856977,-2176383.66948896,666625.242718447,11642289.8442697,11642289.8442697,17034702.5672815,3822089.66888419,23941930.5941941,3822089.66888419,7171682.68974902,379736696.856668,210768182.831872,,,310734959.416389,,84337061.0190505,-37608.4517689749,,-348637.819776232,5368942.72452374,396629923.568189,131235755.114908,105088068.069247,341737631.918657,117642433.43665,6564725.44904748,277734082.62473524,,,,5368942.72452374,138845314.752041,6723959.46779559,,2
2014-08-25,,65794583.31720592,513475.746900514,,7859386.02358633,22725077.174176,28906669.6341095,52014506.2035077,175837602.266405,6723959.46779559,,,25948043.8053837,49544808.5604414,9000,78439258.7813729,,2266345.07862111,6996616.59207741,79490535.38856977,-2176383.66948896,666625.242718447,11642289.8442697,11642289.8442697,17034702.5672815,3822089.66888419,23941930.5941941,3822089.66888419,7171682.68974902,379736696.856668,210768182.831872,,,310734959.416389,,84337061.0190505,-37608.4517689749,,-348637.819776232,5368942.72452374,396629923.568189,131235755.114908,105088068.069247,341737631.918657,117642433.43665,6564725.44904748,277734082.62473524,,,,5368942.72452374,138845314.752041,6723959.46779559,,2
2014-11-25,,65794583.31720592,513475.746900514,,7859386.02358633,22725077.174176,28906669.6341095,52014506.2035077,175837602.266405,6723959.46779559,,,25948043.8053837,49544808.5604414,9000,78439258.7813729,,2266345.07862111,6996616.59207741,79490535.38856977,-2176383.66948896,666625.242718447,11642289.8442697,11642289.8442697,17034702.5672815,3822089.66888419,23941930.5941941,3822089.66888419,7171682.68974902,379736696.856668,210768182.831872,,,310734959.416389,,84337061.0190505,-37608.4517689749,,-348637.819776232,5368942.72452374,396629923.568189,131235755.114908,105088068.069247,341737631.918657,117642433.43665,6564725.44904748,277734082.62473524,,,,5368942.72452374,138845314.752041,6723959.46779559,,3
2014-12-17,,65794583.31720592,513475.746900514,,7859386.02358633,22725077.174176,28906669.6341095,52014506.2035077,175837602.266405,6723959.46779559,,,25948043.8053837,49544808.5604414,9000,78439258.7813729,,2266345.07862111,6996616.59207741,79490535.38856977,-2176383.66948896,666625.242718447,11642289.8442697,11642289.8442697,17034702.5672815,3822089.66888419,23941930.5941941,3822089.66888419,7171682.68974902,379736696.856668,210768182.831872,,,310734959.416389,,84337061.0190505,-37608.4517689749,,-348637.819776232,5368942.72452374,396629923.568189,131235755.114908,105088068.069247,341737631.918657,117642433.43665,6564725.44904748,277734082.62473524,,,,5368942.72452374,138845314.752041,6723959.46779559,,3
