datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2014-09-30,,,,,2100000.0,347700000.0,,1500000.0,,2700000.0,-10800000.0,,,
2014-12-31,,,,,2100000.0,347700000.0,,1500000.0,,2700000.0,-10800000.0,,,
2015-03-30,,,,,2100000.0,347700000.0,,1500000.0,,2700000.0,-10800000.0,,,
2015-06-30,,,,,2100000.0,347700000.0,,1500000.0,,2700000.0,-10800000.0,,,
2015-09-30,,,,,2100000.0,347700000.0,,1500000.0,,2700000.0,-10800000.0,,,
2015-12-30,,,,,2100000.0,347700000.0,,1500000.0,,2700000.0,-10800000.0,,,
2016-03-30,,,,110800000.0,1600000.0,383700000.0,,-25300000.0,,-2100000.0,-11300000.0,,,
2016-08-01,,,,110800000.0,1600000.0,383700000.0,,-25300000.0,,-2100000.0,-11300000.0,,,
2016-09-30,,,,110800000.0,1600000.0,383700000.0,,-25300000.0,,-2100000.0,-11300000.0,,,
2016-12-30,,,,110800000.0,1600000.0,383700000.0,,-25300000.0,,-2100000.0,-11300000.0,,,
2017-03-30,,,,107100000.0,2900000.0,409400000.0,200000000.0,15600000.0,,1700000.0,-13400000.0,,,
2017-07-24,,,,107100000.0,2900000.0,409400000.0,200000000.0,15600000.0,,1700000.0,-13400000.0,,,
2017-09-30,,,,107100000.0,2900000.0,409400000.0,200000000.0,15600000.0,,1700000.0,-13400000.0,,,
2017-12-30,,,,107100000.0,2900000.0,409400000.0,200000000.0,15600000.0,,1700000.0,-13400000.0,,,
2018-03-30,,,,118600000.0,3600000.0,489100000.0,100000.0,18000000.0,,5000000.0,8000000.0,,,
2018-07-23,,,,118600000.0,3600000.0,489100000.0,100000.0,18000000.0,,5000000.0,8000000.0,,,
2018-09-30,,,,118600000.0,3600000.0,489100000.0,100000.0,18000000.0,,5000000.0,8000000.0,,,
2018-12-30,,,,118600000.0,3600000.0,489100000.0,100000.0,18000000.0,,5000000.0,8000000.0,,,
2019-03-30,,,20400000.0,90600000.0,600000.0,505100000.0,400000.0,209200000.0,,6500000.0,8900000.0,,,
2019-07-22,,,20400000.0,90600000.0,600000.0,505100000.0,400000.0,209200000.0,,6500000.0,8900000.0,,,
2019-09-30,,,20400000.0,90600000.0,600000.0,505100000.0,400000.0,209200000.0,,6500000.0,8900000.0,,,
2019-12-30,,,20400000.0,90600000.0,600000.0,505100000.0,400000.0,209200000.0,,6500000.0,8900000.0,,,
2020-03-30,,,17400000.0,98500000.0,700000.0,512900000.0,1200000.0,7900000.0,,3200000.0,-1400000.0,,,
2020-07-27,,,17400000.0,98500000.0,700000.0,512900000.0,1200000.0,7900000.0,,3200000.0,-1400000.0,,,
2020-09-30,,,17400000.0,98500000.0,700000.0,512900000.0,1200000.0,7900000.0,,3200000.0,-1400000.0,,,
2020-12-30,,,17400000.0,98500000.0,700000.0,512900000.0,1200000.0,7900000.0,,3200000.0,-1400000.0,,,
2021-03-30,,,13700000.0,91200000.0,600000.0,467400000.0,-7900000.0,-140300000.0,,-3800000.0,-36500000.0,,,
2021-07-26,,,13700000.0,91200000.0,600000.0,467400000.0,-7900000.0,-140300000.0,,-3800000.0,-36500000.0,,,
2021-09-30,,,13700000.0,91200000.0,600000.0,467400000.0,-7900000.0,-140300000.0,,-3800000.0,-36500000.0,,,
2021-12-30,,,13700000.0,91200000.0,600000.0,467400000.0,-7900000.0,-140300000.0,,-3800000.0,-36500000.0,,,
2022-03-30,,,18200000.0,100300000.0,700000.0,603600000.0,150700000.0,223100000.0,,-200000.0,-1600000.0,,,
2022-08-01,,,18200000.0,100300000.0,700000.0,603600000.0,150700000.0,223100000.0,,-200000.0,-1600000.0,,,
2022-09-30,,,18200000.0,100300000.0,700000.0,603600000.0,150700000.0,223100000.0,,-200000.0,-1600000.0,,,
2023-03-30,,,19500000.0,116300000.0,1000000.0,711100000.0,-3400000.0,-96400000.0,,-7800000.0,-11300000.0,,,
