datadate,apq,rectq,xadq,obq,fatbq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2010-09-30,,,,,,,,,,,,,,1192060053.08047,1279275601.02038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2014-08-19,,,,,,,,,,,,,,2194057476.89452,2323307125.63967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
2014-09-30,,,,,,,,,,,,,,2194057476.89452,2323307125.63967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2014-12-31,,,,,,,,,,,,,,2194057476.89452,2323307125.63967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2015-03-31,,,,,,,,,,,,,,2748759905.86111,2781350128.31259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2015-06-30,,,,,,,,,,,,,,2748759905.86111,2781350128.31259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2015-09-30,,,,,,,,,,,,,,2748759905.86111,2781350128.31259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2015-12-31,,,,,,,,,,,,,,2748759905.86111,2781350128.31259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2016-03-31,,,,,,,,,,,,,,3034950675.88484,3200309101.22794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2016-04-26,3004185143.4175,,,,4223754387.68532,108736898.878724,,,-6517910344.38265,,,,161967200.42322,3034950675.88484,3200309101.22794,12576,,1132982454.41994,243738749.17743,,,,,2362269730.71315,2079921502.94835,2501736622.75325,,243738749.17743,26311878133.1854,33770949236.784,4894211047.59939,4422755169.61071,,,,,,-5953388.98852918,380666695.913601,-62510584.3795564,750477211.906943,208615067392.679,,,12534685415.67201,17050330963.4714,,191090654056.07632,,,,369810515.993342,1804489712.39081,,,6
2016-06-30,3004185143.4175,,,,4223754387.68532,108736898.878724,,,-6517910344.38265,,,,161967200.42322,3034950675.88484,3200309101.22794,12576,,1132982454.41994,243738749.17743,,,,,2362269730.71315,2079921502.94835,2501736622.75325,,243738749.17743,26311878133.1854,33770949236.784,4894211047.59939,4422755169.61071,,,,,,-5953388.98852918,380666695.913601,-62510584.3795564,750477211.906943,208615067392.679,,,12534685415.67201,17050330963.4714,,191090654056.07632,,,,369810515.993342,1804489712.39081,,,6
2016-08-30,3004185143.4175,,,,4223754387.68532,108736898.878724,,,-6517910344.38265,,,,161967200.42322,3034950675.88484,3200309101.22794,12576,,1132982454.41994,243738749.17743,,,,,2362269730.71315,2079921502.94835,2501736622.75325,,243738749.17743,26311878133.1854,33770949236.784,4894211047.59939,4422755169.61071,,,,,,-5953388.98852918,380666695.913601,-62510584.3795564,750477211.906943,208615067392.679,,,12534685415.67201,17050330963.4714,,191090654056.07632,,,,369810515.993342,1804489712.39081,,,6
2016-09-30,3004185143.4175,,,,4223754387.68532,108736898.878724,,,-6517910344.38265,,,,161967200.42322,3034950675.88484,3200309101.22794,12576,,1132982454.41994,243738749.17743,,,,,2362269730.71315,2079921502.94835,2501736622.75325,,243738749.17743,26311878133.1854,33770949236.784,4894211047.59939,4422755169.61071,,,,,,-5953388.98852918,380666695.913601,-62510584.3795564,750477211.906943,208615067392.679,,,12534685415.67201,17050330963.4714,,191090654056.07632,,,,369810515.993342,1804489712.39081,,,7
2016-10-26,3004185143.4175,,,,4223754387.68532,108736898.878724,,,-6517910344.38265,,,,161967200.42322,3034950675.88484,3200309101.22794,12576,,1132982454.41994,243738749.17743,,,,,2362269730.71315,2079921502.94835,2501736622.75325,,243738749.17743,26311878133.1854,33770949236.784,4894211047.59939,4422755169.61071,,,,,,-5953388.98852918,380666695.913601,-62510584.3795564,750477211.906943,208615067392.679,,,12534685415.67201,17050330963.4714,,191090654056.07632,,,,369810515.993342,1804489712.39081,,,7
2016-12-31,3004185143.4175,,,,4223754387.68532,108736898.878724,,,-6517910344.38265,,,,161967200.42322,3034950675.88484,3200309101.22794,12576,,1132982454.41994,243738749.17743,,,,,2362269730.71315,2079921502.94835,2501736622.75325,,243738749.17743,26311878133.1854,33770949236.784,4894211047.59939,4422755169.61071,,,,,,-5953388.98852918,380666695.913601,-62510584.3795564,750477211.906943,208615067392.679,,,12534685415.67201,17050330963.4714,,191090654056.07632,,,,369810515.993342,1804489712.39081,,,7
2017-03-31,5501596574.71531,,,,4532688317.14835,161519557.395442,,,-7730461923.36957,,,,191418970.609097,3030320858.85623,3200309101.22794,12836,,2078009218.349,323561831.80511,,,,,5841467177.36423,2569049581.51172,3133270326.66589,,323561831.80511,5580317757.05756,20539015096.5296,5406252991.32072,4789342371.13269,,,,,,-1463607.63982925,479436045.446925,-30317586.8250345,996925889.52941,246172532415.109,,,17124000299.1966,23903535430.2885,,221651459104.2159,,,,517489844.082485,2112194911.0793,,,7
2017-04-28,5501596574.71531,,,,4532688317.14835,161519557.395442,,,-7730461923.36957,,,,191418970.609097,3030320858.85623,3200309101.22794,12836,,2078009218.349,323561831.80511,,,,,5841467177.36423,2569049581.51172,3133270326.66589,,323561831.80511,5580317757.05756,20539015096.5296,5406252991.32072,4789342371.13269,,,,,,-1463607.63982925,479436045.446925,-30317586.8250345,996925889.52941,246172532415.109,,,17124000299.1966,23903535430.2885,,221651459104.2159,,,,517489844.082485,2112194911.0793,,,7
2017-06-30,5501596574.71531,,,,4532688317.14835,161519557.395442,,,-7730461923.36957,,,,191418970.609097,3030320858.85623,3200309101.22794,12836,,2078009218.349,323561831.80511,,,,,5841467177.36423,2569049581.51172,3133270326.66589,,323561831.80511,5580317757.05756,20539015096.5296,5406252991.32072,4789342371.13269,,,,,,-1463607.63982925,479436045.446925,-30317586.8250345,996925889.52941,246172532415.109,,,17124000299.1966,23903535430.2885,,221651459104.2159,,,,517489844.082485,2112194911.0793,,,7
2017-08-30,5501596574.71531,,,,4532688317.14835,161519557.395442,,,-7730461923.36957,,,,191418970.609097,3030320858.85623,3200309101.22794,12836,,2078009218.349,323561831.80511,,,,,5841467177.36423,2569049581.51172,3133270326.66589,,323561831.80511,5580317757.05756,20539015096.5296,5406252991.32072,4789342371.13269,,,,,,-1463607.63982925,479436045.446925,-30317586.8250345,996925889.52941,246172532415.109,,,17124000299.1966,23903535430.2885,,221651459104.2159,,,,517489844.082485,2112194911.0793,,,7
2017-09-30,5501596574.71531,,,,4532688317.14835,161519557.395442,,,-7730461923.36957,,,,191418970.609097,3030320858.85623,3200309101.22794,12836,,2078009218.349,323561831.80511,,,,,5841467177.36423,2569049581.51172,3133270326.66589,,323561831.80511,5580317757.05756,20539015096.5296,5406252991.32072,4789342371.13269,,,,,,-1463607.63982925,479436045.446925,-30317586.8250345,996925889.52941,246172532415.109,,,17124000299.1966,23903535430.2885,,221651459104.2159,,,,517489844.082485,2112194911.0793,,,8
2017-10-30,5501596574.71531,,,,4532688317.14835,161519557.395442,,,-7730461923.36957,,,,191418970.609097,3030320858.85623,3200309101.22794,12836,,2078009218.349,323561831.80511,,,,,5841467177.36423,2569049581.51172,3133270326.66589,,323561831.80511,5580317757.05756,20539015096.5296,5406252991.32072,4789342371.13269,,,,,,-1463607.63982925,479436045.446925,-30317586.8250345,996925889.52941,246172532415.109,,,17124000299.1966,23903535430.2885,,221651459104.2159,,,,517489844.082485,2112194911.0793,,,8
2017-12-30,5501596574.71531,,,,4532688317.14835,161519557.395442,,,-7730461923.36957,,,,191418970.609097,3030320858.85623,3200309101.22794,12836,,2078009218.349,323561831.80511,,,,,5841467177.36423,2569049581.51172,3133270326.66589,,323561831.80511,5580317757.05756,20539015096.5296,5406252991.32072,4789342371.13269,,,,,,-1463607.63982925,479436045.446925,-30317586.8250345,996925889.52941,246172532415.109,,,17124000299.1966,23903535430.2885,,221651459104.2159,,,,517489844.082485,2112194911.0793,,,8
2017-12-31,5501596574.71531,,,,4532688317.14835,161519557.395442,,,-7730461923.36957,,,,191418970.609097,3030320858.85623,3200309101.22794,12836,,2078009218.349,323561831.80511,,,,,5841467177.36423,2569049581.51172,3133270326.66589,,323561831.80511,5580317757.05756,20539015096.5296,5406252991.32072,4789342371.13269,,,,,,-1463607.63982925,479436045.446925,-30317586.8250345,996925889.52941,246172532415.109,,,17124000299.1966,23903535430.2885,,221651459104.2159,,,,517489844.082485,2112194911.0793,,,8
2018-03-30,5028974610.24499,,,,4199243058.64885,144556495.916852,,,12487748775.0557,,,,184816332.590943,3030320858.85623,3200309101.22794,13050,,1400189755.01114,410934521.158129,,,,,2952040682.99926,2706787230.88344,3351039346.69636,,410934521.158129,5494283.59317001,14587796585.0037,5110157386.78545,4477651670.37862,,,,,,-2368225.68671121,521672754.268745,-23303340.7572383,574815738.678545,251134798515.219,,,17445297698.58945,23115587824.7958,,227582983518.9308,,,,53142984.40979999,1797956941.35115,,,8
2018-03-31,5028974610.24499,,,,4199243058.64885,144556495.916852,,,12487748775.0557,,,,184816332.590943,4433782714.72803,3200309101.22794,13050,,1400189755.01114,410934521.158129,,,,,2952040682.99926,2706787230.88344,3351039346.69636,,410934521.158129,5494283.59317001,14587796585.0037,5110157386.78545,4477651670.37862,,,,,,-2368225.68671121,521672754.268745,-23303340.7572383,574815738.678545,251134798515.219,,,17445297698.58945,23115587824.7958,,227582983518.9308,,,,53142984.40979999,1797956941.35115,,,8
2018-06-30,5028974610.24499,,,,4199243058.64885,144556495.916852,,,12487748775.0557,,,,184816332.590943,4433782714.72803,3200309101.22794,13050,,1400189755.01114,410934521.158129,,,,,2952040682.99926,2706787230.88344,3351039346.69636,,410934521.158129,5494283.59317001,14587796585.0037,5110157386.78545,4477651670.37862,,,,,,-2368225.68671121,521672754.268745,-23303340.7572383,574815738.678545,251134798515.219,,,17445297698.58945,23115587824.7958,,227582983518.9308,,,,53142984.40979999,1797956941.35115,,,8
2018-08-28,5028974610.24499,,,,4199243058.64885,144556495.916852,,,12487748775.0557,,,,184816332.590943,4433782714.72803,3200309101.22794,13050,,1400189755.01114,410934521.158129,,,,,2952040682.99926,2706787230.88344,3351039346.69636,,410934521.158129,5494283.59317001,14587796585.0037,5110157386.78545,4477651670.37862,,,,,,-2368225.68671121,521672754.268745,-23303340.7572383,574815738.678545,251134798515.219,,,17445297698.58945,23115587824.7958,,227582983518.9308,,,,53142984.40979999,1797956941.35115,,,8
2018-09-30,5028974610.24499,,,,4199243058.64885,144556495.916852,,,12487748775.0557,,,,184816332.590943,4433782714.72803,3200309101.22794,13050,,1400189755.01114,410934521.158129,,,,,2952040682.99926,2706787230.88344,3351039346.69636,,410934521.158129,5494283.59317001,14587796585.0037,5110157386.78545,4477651670.37862,,,,,,-2368225.68671121,521672754.268745,-23303340.7572383,574815738.678545,251134798515.219,,,17445297698.58945,23115587824.7958,,227582983518.9308,,,,53142984.40979999,1797956941.35115,,,9
2018-12-30,5028974610.24499,,,,4199243058.64885,144556495.916852,,,12487748775.0557,,,,184816332.590943,4433782714.72803,3200309101.22794,13050,,1400189755.01114,410934521.158129,,,,,2952040682.99926,2706787230.88344,3351039346.69636,,410934521.158129,5494283.59317001,14587796585.0037,5110157386.78545,4477651670.37862,,,,,,-2368225.68671121,521672754.268745,-23303340.7572383,574815738.678545,251134798515.219,,,17445297698.58945,23115587824.7958,,227582983518.9308,,,,53142984.40979999,1797956941.35115,,,9
2018-12-31,5028974610.24499,,,,4199243058.64885,144556495.916852,,,12487748775.0557,,,,184816332.590943,4433782714.72803,3200309101.22794,13050,,1400189755.01114,410934521.158129,,,,,2952040682.99926,2706787230.88344,3351039346.69636,,410934521.158129,5494283.59317001,14587796585.0037,5110157386.78545,4477651670.37862,,,,,,-2368225.68671121,521672754.268745,-23303340.7572383,574815738.678545,251134798515.219,,,17445297698.58945,23115587824.7958,,227582983518.9308,,,,53142984.40979999,1797956941.35115,,,9
2019-03-30,5905399491.79595,,,,4643324165.23016,117609525.633659,,,26659527084.2112,,,,206792578.688629,4433782714.72803,3200309101.22794,14046,,1553546763.71066,251834524.675988,,,,,3209989350.6991,3209989350.6991,3911742869.18215,,251834524.675988,27025167.5924152,15171728899.9553,5695403930.28156,4948107999.74462,,,,,,6205779.22492498,563524790.90851,8307736.70433506,643299081.912788,295875938903.148,,,18268713012.83279,28127394057.3326,,267312038342.59085,,,,79774291.00427806,1298309069.78229,,,9
2019-03-31,5905399491.79595,,,,4643324165.23016,117609525.633659,,,26659527084.2112,,,,206792578.688629,3835386890.88477,3200309101.22794,14046,,1553546763.71066,251834524.675988,,,,,3209989350.6991,3209989350.6991,3911742869.18215,,251834524.675988,27025167.5924152,15171728899.9553,5695403930.28156,4948107999.74462,,,,,,6205779.22492498,563524790.90851,8307736.70433506,643299081.912788,295875938903.148,,,18268713012.83279,28127394057.3326,,267312038342.59085,,,,79774291.00427806,1298309069.78229,,,9
2019-06-30,5905399491.79595,,,,4643324165.23016,117609525.633659,,,26659527084.2112,,,,206792578.688629,3835386890.88477,3200309101.22794,14046,,1553546763.71066,251834524.675988,,,,,3209989350.6991,3209989350.6991,3911742869.18215,,251834524.675988,27025167.5924152,15171728899.9553,5695403930.28156,4948107999.74462,,,,,,6205779.22492498,563524790.90851,8307736.70433506,643299081.912788,295875938903.148,,,18268713012.83279,28127394057.3326,,267312038342.59085,,,,79774291.00427806,1298309069.78229,,,9
2019-08-30,5905399491.79595,,,,4643324165.23016,117609525.633659,,,26659527084.2112,,,,206792578.688629,3835386890.88477,3200309101.22794,14046,,1553546763.71066,251834524.675988,,,,,3209989350.6991,3209989350.6991,3911742869.18215,,251834524.675988,27025167.5924152,15171728899.9553,5695403930.28156,4948107999.74462,,,,,,6205779.22492498,563524790.90851,8307736.70433506,643299081.912788,295875938903.148,,,18268713012.83279,28127394057.3326,,267312038342.59085,,,,79774291.00427806,1298309069.78229,,,9
