datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2003-03-31,109129746.835443,,,,,,6580360.85395806,76618855.0916304,,,5668231.62667674,,,
2003-09-03,109129746.835443,,,,,,6580360.85395806,76618855.0916304,,,5668231.62667674,,,
2003-09-30,109129746.835443,,,,,,6580360.85395806,76618855.0916304,,,5668231.62667674,,,
2004-03-02,94679192.7302934,,,,,,-6556340.22629731,104619450.492744,,,26013866.0591796,,,
2004-06-14,94679192.7302934,,,,,,-6556340.22629731,104619450.492744,,,26013866.0591796,,,
2004-09-07,94679192.7302934,,,,,,-6556340.22629731,104619450.492744,,,26013866.0591796,,,
2004-10-12,94679192.7302934,,,,,,-6556340.22629731,104619450.492744,,,26013866.0591796,,,
2005-01-13,61203657.9578887,,,,,81911131.1468742,-706739.69928278,92441552.6661876,,,28905653.7006657,,,
2005-04-12,61203657.9578887,,,,,81911131.1468742,-706739.69928278,92441552.6661876,,,28905653.7006657,,,
2005-09-05,61203657.9578887,,,,,81911131.1468742,-706739.69928278,92441552.6661876,,,28905653.7006657,,,
2005-10-12,61203657.9578887,,,,,81911131.1468742,-706739.69928278,92441552.6661876,,,28905653.7006657,,,
2006-02-27,61845034.8689897,,894310.849051019,,,89018326.0516937,-5641037.66324489,70031418.7949182,,,37561055.6601428,,,
2006-04-11,61845034.8689897,,894310.849051019,,,89018326.0516937,-5641037.66324489,70031418.7949182,,,37561055.6601428,,,
2006-07-11,61845034.8689897,,894310.849051019,,,89018326.0516937,-5641037.66324489,70031418.7949182,,,37561055.6601428,,,
2006-10-12,61845034.8689897,,894310.849051019,,,89018326.0516937,-5641037.66324489,70031418.7949182,,,37561055.6601428,,,
2007-03-26,62113120.7030786,,1347356.19746374,,,80100325.9392196,-5793631.6490941,58609994.5896729,,,23174526.5963764,,,
2007-04-26,62113120.7030786,,1347356.19746374,,,80100325.9392196,-5793631.6490941,58609994.5896729,,,23174526.5963764,,,
2007-07-13,62113120.7030786,,1347356.19746374,,,80100325.9392196,-5793631.6490941,58609994.5896729,,,23174526.5963764,,,
2007-10-26,62113120.7030786,,1347356.19746374,,,80100325.9392196,-5793631.6490941,58609994.5896729,,,23174526.5963764,,,
2008-01-15,83356320.6652564,,1543635.56787512,,,81665672.1861551,-29623101.6120797,106216828.360931,,,44765431.4683784,,,
2008-04-24,83356320.6652564,,1543635.56787512,,,81665672.1861551,-29623101.6120797,106216828.360931,,,44765431.4683784,,,
2008-07-10,83356320.6652564,,1543635.56787512,,,81665672.1861551,-29623101.6120797,106216828.360931,,,44765431.4683784,,,
2008-10-23,83356320.6652564,,1543635.56787512,,,81665672.1861551,-29623101.6120797,106216828.360931,,,44765431.4683784,,,
2009-03-03,114491631.37222,,1911379.48868481,,,401198554.674942,-41572503.8788946,145073703.191177,,,63553367.9987699,,,
2009-04-27,114491631.37222,,1911379.48868481,,,401198554.674942,-41572503.8788946,145073703.191177,,,63553367.9987699,,,
2009-07-16,114491631.37222,,1911379.48868481,,,401198554.674942,-41572503.8788946,145073703.191177,,,63553367.9987699,,,
2009-10-27,114491631.37222,,1911379.48868481,,,401198554.674942,-41572503.8788946,145073703.191177,,,63553367.9987699,,,
2010-01-19,84367817.6716486,,1506568.17270801,,,342611326.805245,7798705.83519441,129387619.538453,,,51489182.8437267,,,
2010-04-27,84367817.6716486,,1506568.17270801,,,342611326.805245,7798705.83519441,129387619.538453,,,51489182.8437267,,,
2010-07-15,84367817.6716486,,1506568.17270801,,,342611326.805245,7798705.83519441,129387619.538453,,,51489182.8437267,,,
2010-10-26,84367817.6716486,,1506568.17270801,,,342611326.805245,7798705.83519441,129387619.538453,,,51489182.8437267,,,
2011-01-18,122631275.499967,,1372098.18741221,,,350828355.29396,28642549.66223,188749256.905893,,,76665986.2216574,,,
2011-04-26,122631275.499967,,1372098.18741221,,,350828355.29396,28642549.66223,188749256.905893,,,76665986.2216574,,,
2011-07-25,122631275.499967,,1372098.18741221,,,350828355.29396,28642549.66223,188749256.905893,,,76665986.2216574,,,
2011-10-24,122631275.499967,,1372098.18741221,,,350828355.29396,28642549.66223,188749256.905893,,,76665986.2216574,,,
2012-01-17,106826695.145631,,2083203.88349515,,,387059281.553398,-28664885.4368932,196654446.601942,,,94244143.6893204,,,
2012-04-26,106826695.145631,,2083203.88349515,,,387059281.553398,-28664885.4368932,196654446.601942,,,94244143.6893204,,,
2012-07-25,106826695.145631,,2083203.88349515,,,387059281.553398,-28664885.4368932,196654446.601942,,,94244143.6893204,,,
2012-10-23,106826695.145631,,2083203.88349515,,,387059281.553398,-28664885.4368932,196654446.601942,,,94244143.6893204,,,
2013-01-22,83787365.4211526,,1623786.15157273,,,374851033.090564,3734708.14861727,157669635.317712,,,76480327.7390754,,,
2013-04-23,83787365.4211526,,1623786.15157273,,,374851033.090564,3734708.14861727,157669635.317712,,,76480327.7390754,,,
2013-07-25,83787365.4211526,,1623786.15157273,,,374851033.090564,3734708.14861727,157669635.317712,,,76480327.7390754,,,
2013-10-24,83787365.4211526,,1623786.15157273,,,374851033.090564,3734708.14861727,157669635.317712,,,76480327.7390754,,,
2014-01-21,90409721.8022377,,1743438.16147566,,,372099516.177805,17600423.3444209,165792667.069852,,,72394194.1336559,,,
2014-04-24,90409721.8022377,,1743438.16147566,,,372099516.177805,17600423.3444209,165792667.069852,,,72394194.1336559,,,
