datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2000-06-30,,,25000.0,,,9798000.0,,-1120000.0,,,,,,
2000-09-30,,,245000.0,,,40283000.0,66362000.0,-12611000.0,,,,,,
2000-12-31,,,245000.0,,,40283000.0,66362000.0,-12611000.0,,,,,,
2001-05-31,,,129000.0,247000.0,150000.0,24168000.0,46000.0,-45040000.0,,,,,,
2001-08-30,,,129000.0,247000.0,150000.0,24168000.0,46000.0,-45040000.0,,,,,,
2001-12-10,,,129000.0,247000.0,150000.0,24168000.0,46000.0,-45040000.0,,,,,,
2002-03-07,,,129000.0,247000.0,150000.0,24168000.0,46000.0,-45040000.0,,,,,,
2002-05-30,,,57000.0,100000.0,150000.0,7376000.0,6000.0,-33563000.0,,,,,,
2002-08-29,,,57000.0,100000.0,150000.0,7376000.0,6000.0,-33563000.0,,,,,,
2002-11-28,,,57000.0,100000.0,150000.0,7376000.0,6000.0,-33563000.0,,,,,,
2003-02-27,,,57000.0,100000.0,150000.0,7376000.0,6000.0,-33563000.0,,,,,,
2003-05-29,,,4000.0,100000.0,150000.0,100000.0,5000.0,-9083000.0,,,,,,
2003-06-30,,,4000.0,100000.0,150000.0,100000.0,5000.0,-9083000.0,,,,,,
2003-12-15,,,4000.0,100000.0,150000.0,100000.0,5000.0,-9083000.0,,,,,,
2003-12-30,,,4000.0,100000.0,150000.0,100000.0,5000.0,-9083000.0,,,,,,
2004-03-30,,,4000.0,100000.0,150000.0,100000.0,5000.0,-9083000.0,,,,,,
2004-06-30,,,59000.0,100000.0,150000.0,10007000.0,126000.0,-1048000.0,,-73000.0,-146000.0,,,
2004-12-13,,,59000.0,100000.0,150000.0,10007000.0,126000.0,-1048000.0,,-73000.0,-146000.0,,,
2004-12-30,,,59000.0,100000.0,150000.0,10007000.0,126000.0,-1048000.0,,-73000.0,-146000.0,,,
2005-03-30,,,59000.0,100000.0,150000.0,10007000.0,126000.0,-1048000.0,,-73000.0,-146000.0,,,
2005-06-30,,,59000.0,100000.0,150000.0,10007000.0,126000.0,-1048000.0,,-73000.0,-146000.0,,,
2005-11-28,,,65000.0,100000.0,150000.0,10007000.0,26000.0,-9440000.0,,6000.0,12000.0,,,
2005-12-30,,,65000.0,100000.0,150000.0,10007000.0,26000.0,-9440000.0,,6000.0,12000.0,,,
2006-03-30,,,65000.0,100000.0,150000.0,10007000.0,26000.0,-9440000.0,,6000.0,12000.0,,,
2006-06-30,,,20000.0,100000.0,150000.0,8036000.0,82000.0,1166000.0,,166000.0,332000.0,,,
2006-11-28,,,20000.0,100000.0,150000.0,8036000.0,82000.0,1166000.0,,166000.0,332000.0,,,
2006-12-30,,,20000.0,100000.0,150000.0,8036000.0,82000.0,1166000.0,,166000.0,332000.0,,,
2007-03-30,,,20000.0,100000.0,150000.0,8036000.0,82000.0,1166000.0,,166000.0,332000.0,,,
2007-06-30,,,20000.0,100000.0,150000.0,8036000.0,-9989000.0,8321000.0,,166000.0,332000.0,,,
2007-12-17,,,20000.0,100000.0,150000.0,8036000.0,-9989000.0,8321000.0,,166000.0,332000.0,,,
2007-12-30,,,20000.0,100000.0,150000.0,8036000.0,-9989000.0,8321000.0,,166000.0,332000.0,,,
2008-03-30,,,20000.0,100000.0,150000.0,8036000.0,-9989000.0,8321000.0,,166000.0,332000.0,,,
2008-06-30,,,20000.0,100000.0,150000.0,8036000.0,-9989000.0,8321000.0,,166000.0,332000.0,,,
2008-11-10,,,2000.0,100000.0,150000.0,8036000.0,226000.0,470000.0,,166000.0,332000.0,,,
2008-12-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,470000.0,,166000.0,332000.0,,,
2009-03-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,470000.0,,166000.0,332000.0,,,
2009-06-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,-878000.0,,166000.0,332000.0,,,
2009-12-09,,,2000.0,100000.0,150000.0,8036000.0,226000.0,-878000.0,,166000.0,332000.0,,,
2009-12-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,-878000.0,,166000.0,332000.0,,,
2010-03-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,-878000.0,,166000.0,332000.0,,,
2010-06-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,-118000.0,,166000.0,332000.0,,,
2010-11-15,,,2000.0,100000.0,150000.0,8036000.0,226000.0,-118000.0,,166000.0,332000.0,,,
2010-12-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,-118000.0,,166000.0,332000.0,,,
2011-03-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,-118000.0,,166000.0,332000.0,,,
2011-06-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,-232000.0,,166000.0,-632000.0,,,
2011-11-08,,,2000.0,100000.0,150000.0,8036000.0,226000.0,-232000.0,,166000.0,-632000.0,,,
2011-12-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,-232000.0,,166000.0,-632000.0,,,
2012-03-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,-232000.0,,166000.0,-632000.0,,,
2012-06-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,2576000.0,,166000.0,-2640000.0,,,
2012-11-20,,,2000.0,100000.0,150000.0,8036000.0,226000.0,2576000.0,,166000.0,-2640000.0,,,
2012-12-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,2576000.0,,166000.0,-2640000.0,,,
2013-03-30,,,2000.0,100000.0,150000.0,8036000.0,226000.0,2576000.0,,166000.0,-2640000.0,,,
2013-06-30,,,2000.0,100000.0,150000.0,8036000.0,659000.0,1908000.0,,166000.0,-1440000.0,,,
2013-11-19,,,2000.0,100000.0,150000.0,8036000.0,659000.0,1908000.0,,166000.0,-1440000.0,,,
2013-12-30,,,2000.0,100000.0,150000.0,8036000.0,659000.0,1908000.0,,166000.0,-1440000.0,,,
2014-03-30,,,2000.0,100000.0,150000.0,8036000.0,659000.0,1908000.0,,166000.0,-1440000.0,,,
2014-06-30,,,2000.0,100000.0,150000.0,8036000.0,659000.0,298000.0,,117000.0,-3330000.0,,,
2014-11-24,,,2000.0,100000.0,150000.0,8036000.0,659000.0,298000.0,,117000.0,-3330000.0,,,
2014-12-30,,,2000.0,100000.0,150000.0,8036000.0,659000.0,298000.0,,117000.0,-3330000.0,,,
2015-03-30,,,2000.0,100000.0,150000.0,8036000.0,659000.0,298000.0,,117000.0,-3330000.0,,,
2015-06-30,,,2000.0,100000.0,150000.0,8036000.0,659000.0,-887000.0,,117000.0,32000.0,,,
2015-11-18,,,2000.0,100000.0,150000.0,8036000.0,659000.0,-887000.0,,117000.0,32000.0,,,
2015-12-30,,,2000.0,100000.0,150000.0,8036000.0,659000.0,-887000.0,,117000.0,32000.0,,,
2016-03-30,,,2000.0,100000.0,150000.0,8036000.0,659000.0,-887000.0,,117000.0,32000.0,,,
2016-06-30,,,2000.0,100000.0,150000.0,8036000.0,57000.0,1938000.0,,182000.0,936000.0,,,
2016-11-29,,,2000.0,100000.0,150000.0,8036000.0,57000.0,1938000.0,,182000.0,936000.0,,,
2016-12-30,,,2000.0,100000.0,150000.0,8036000.0,57000.0,1938000.0,,182000.0,936000.0,,,
2017-03-30,,,2000.0,100000.0,150000.0,8036000.0,57000.0,1938000.0,,182000.0,936000.0,,,
2017-06-30,,,2000.0,100000.0,150000.0,5120000.0,-30000.0,1439000.0,,182000.0,368000.0,,,
2017-11-22,,,2000.0,100000.0,150000.0,5120000.0,-30000.0,1439000.0,,182000.0,368000.0,,,
2017-12-30,,,2000.0,100000.0,150000.0,5120000.0,-30000.0,1439000.0,,182000.0,368000.0,,,
2018-03-30,,,2000.0,100000.0,150000.0,5120000.0,-30000.0,1439000.0,,182000.0,368000.0,,,
2018-06-30,,,2000.0,100000.0,150000.0,4832000.0,-156000.0,1353000.0,,1000.0,-269000.0,,,
2018-11-20,,,2000.0,100000.0,150000.0,4832000.0,-156000.0,1353000.0,,1000.0,-269000.0,,,
2018-12-30,,,2000.0,100000.0,150000.0,4832000.0,-156000.0,1353000.0,,1000.0,-269000.0,,,
2019-03-30,,,2000.0,100000.0,150000.0,4832000.0,-156000.0,1353000.0,,1000.0,-269000.0,,,
2019-06-30,,,2000.0,100000.0,150000.0,5014000.0,-132000.0,945000.0,,229000.0,209000.0,,,
2019-11-19,,,2000.0,100000.0,150000.0,5014000.0,-132000.0,945000.0,,229000.0,209000.0,,,
2019-12-30,,,2000.0,100000.0,150000.0,5014000.0,-132000.0,945000.0,,229000.0,209000.0,,,
