datadate,apq,rectq,xadq,obq,fatbq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2015-05-12,25660556.54,,,,,2002834.66,,,723049.64,,,,4206659.14,,,,58396853.74,,3223542.8,,104224459.12,,401559038.3,-40531234.66,-40531234.66,-37272374.16,,3223542.8,7297921.1,4843662.02,54474662.62,53110757.26,,,,,,2185202.42,-2322620.38,5795313.5,3472693.12,1683326986.62,,,307863106.62,441751865.18,,1245113954.98,1296420,,1296420.0,5795313.5,115209548.1,,,1
2015-08-27,25660556.54,,,,,2002834.66,,,723049.64,,,,4206659.14,,,,58396853.74,,3223542.8,,104224459.12,,401559038.3,-40531234.66,-40531234.66,-37272374.16,,3223542.8,7297921.1,4843662.02,54474662.62,53110757.26,,,,,,2185202.42,-2322620.38,5795313.5,3472693.12,1683326986.62,,,307863106.62,441751865.18,,1245113954.98,1296420,,1296420.0,5795313.5,115209548.1,,,1
2015-10-29,25660556.54,,,,,2002834.66,,,723049.64,,,,4206659.14,,,,58396853.74,,3223542.8,,104224459.12,,401559038.3,-40531234.66,-40531234.66,-37272374.16,,3223542.8,7297921.1,4843662.02,54474662.62,53110757.26,,,,,,2185202.42,-2322620.38,5795313.5,3472693.12,1683326986.62,,,307863106.62,441751865.18,,1245113954.98,1296420,,1296420.0,5795313.5,115209548.1,,,1
2016-05-09,26849714.92,,,,,10546914.88,,,-59968276.12,,,,11735003.4,,,6500,56138030.72,,1903248.6,,94564653.88,,401559038.3,79831949.12,79831949.12,85212612.72,,1903248.6,5516367.6,9090810.96,68007381.08,43776753.36,,,,,,2185202.42,5880054.32,-1252547.92,4627506.4,1663802284.6,,,329023168.76,427609410.68,,1239370383.0800002,1296420,,1296420.0,-1252547.92,123964246.96,,,1
2016-05-26,26849714.92,,,,,10546914.88,,,-59968276.12,,,,11735003.4,,,6500,56138030.72,,1903248.6,,94564653.88,,401559038.3,79831949.12,79831949.12,85212612.72,,1903248.6,5516367.6,9090810.96,68007381.08,43776753.36,,,,,,2185202.42,5880054.32,-1252547.92,4627506.4,1663802284.6,,,329023168.76,427609410.68,,1239370383.0800002,1296420,,1296420.0,-1252547.92,123964246.96,,,2
2016-08-24,26849714.92,,,,,10546914.88,,,-59968276.12,,,,11735003.4,,,6500,56138030.72,,1903248.6,,94564653.88,,401559038.3,79831949.12,79831949.12,85212612.72,,1903248.6,5516367.6,9090810.96,68007381.08,43776753.36,,,,,,2185202.42,5880054.32,-1252547.92,4627506.4,1663802284.6,,,329023168.76,427609410.68,,1239370383.0800002,1296420,,1296420.0,-1252547.92,123964246.96,,,2
2016-10-25,26849714.92,,,,,10546914.88,,,-59968276.12,,,,11735003.4,,,6500,56138030.72,,1903248.6,,94564653.88,,401559038.3,79831949.12,79831949.12,85212612.72,,1903248.6,5516367.6,9090810.96,68007381.08,43776753.36,,,,,,2185202.42,5880054.32,-1252547.92,4627506.4,1663802284.6,,,329023168.76,427609410.68,,1239370383.0800002,1296420,,1296420.0,-1252547.92,123964246.96,,,2
2017-04-13,19544530.4,,,,,1688563.12,,,72546605.52,,,,17165302.0,,,5493,67931632.0,,3617886.32,,136378020.4,,-2493528.64,109957641.52,109957641.52,110739909.12,,3617886.32,12934571.84,29909373.44,68007381.08,74925833.92,,,,,,11348.96,-6575911.68,6639141.6,63229.92,2234117354.88,,,456079844.88,410625638.8,,1807676129.6799998,1296420,,1296420.0,6639141.6,194588457.52,,,2
2017-04-27,19544530.4,,,,,1688563.12,,,72546605.52,,,,17165302.0,,,5493,67931632.0,,3617886.32,,136378020.4,,-2493528.64,109957641.52,109957641.52,110739909.12,,3617886.32,12934571.84,29909373.44,68007381.08,74925833.92,,,,,,11348.96,-6575911.68,6639141.6,63229.92,2234117354.88,,,456079844.88,410625638.8,,1807676129.6799998,1296420,,1296420.0,6639141.6,194588457.52,,,2
2017-09-07,19544530.4,,,,,1688563.12,,,72546605.52,,,,17165302.0,,,5493,67931632.0,,3617886.32,,136378020.4,,-2493528.64,109957641.52,109957641.52,110739909.12,,3617886.32,12934571.84,29909373.44,68007381.08,74925833.92,,,,,,11348.96,-6575911.68,6639141.6,63229.92,2234117354.88,,,456079844.88,410625638.8,,1807676129.6799998,1296420,,1296420.0,6639141.6,194588457.52,,,3
2017-11-08,19544530.4,,,,,1688563.12,,,72546605.52,,,,17165302.0,,,5493,67931632.0,,3617886.32,,136378020.4,,-2493528.64,109957641.52,109957641.52,110739909.12,,3617886.32,12934571.84,29909373.44,68007381.08,74925833.92,,,,,,11348.96,-6575911.68,6639141.6,63229.92,2234117354.88,,,456079844.88,410625638.8,,1807676129.6799998,1296420,,1296420.0,6639141.6,194588457.52,,,3
