datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2003-03-31,,,,,,374995219.440771,-16889375.6848668,93469791.0447761,,,61699027.0168147,,,
2003-09-17,,,,,,374995219.440771,-16889375.6848668,93469791.0447761,,,61699027.0168147,,,
2003-09-30,,,,,,374995219.440771,-16889375.6848668,93469791.0447761,,,61699027.0168147,,,
2004-03-02,,,,,,352230566.372572,9914173.39810958,112936132.820661,,,69017818.0811297,,,
2004-05-03,,,,,,352230566.372572,9914173.39810958,112936132.820661,,,69017818.0811297,,,
2004-09-03,,,,,,352230566.372572,9914173.39810958,112936132.820661,,,69017818.0811297,,,
2004-11-08,,,,,,352230566.372572,9914173.39810958,112936132.820661,,,69017818.0811297,,,
2005-03-08,,,,,,395844905.568285,-4805829.9551229,169617527.827867,,,68907120.680071,,,
2005-05-02,,,,,,395844905.568285,-4805829.9551229,169617527.827867,,,68907120.680071,,,
2005-09-12,,,,,,395844905.568285,-4805829.9551229,169617527.827867,,,68907120.680071,,,
2005-11-08,,,,,,395844905.568285,-4805829.9551229,169617527.827867,,,68907120.680071,,,
2006-03-08,,,,,,560870488.639458,-15547250.1450408,212845982.074142,,,52626753.8095407,,,
2006-05-02,,,,,,560870488.639458,-15547250.1450408,212845982.074142,,,52626753.8095407,,,
2006-07-26,,,,,,560870488.639458,-15547250.1450408,212845982.074142,,,52626753.8095407,,,
2006-11-08,,,,,,560870488.639458,-15547250.1450408,212845982.074142,,,52626753.8095407,,,
2007-03-30,,,,,,534294100.104248,-14551446.9326084,126247275.702353,,,34694422.0846914,,,
2007-05-02,,,,,,534294100.104248,-14551446.9326084,126247275.702353,,,34694422.0846914,,,
2007-08-01,,,,,,534294100.104248,-14551446.9326084,126247275.702353,,,34694422.0846914,,,
2007-11-07,,,,,,534294100.104248,-14551446.9326084,126247275.702353,,,34694422.0846914,,,
2008-02-13,,,,,,632670063.461959,-29255569.3340142,208905346.852433,,,71007236.1222554,,,
2008-04-30,,,,,,632670063.461959,-29255569.3340142,208905346.852433,,,71007236.1222554,,,
2008-07-30,,,,,,632670063.461959,-29255569.3340142,208905346.852433,,,71007236.1222554,,,
2008-11-04,,,,,,632670063.461959,-29255569.3340142,208905346.852433,,,71007236.1222554,,,
2009-02-12,,,,,,859547356.061559,-4778448.72171202,154152755.76243,,,84960818.2720398,,,
2009-04-29,,,,,,859547356.061559,-4778448.72171202,154152755.76243,,,84960818.2720398,,,
2009-07-30,,,,,,859547356.061559,-4778448.72171202,154152755.76243,,,84960818.2720398,,,
2009-11-04,,,,,,859547356.061559,-4778448.72171202,154152755.76243,,,84960818.2720398,,,
2010-02-15,,,,,,795379373.532612,220667926.473115,36600744.4310829,,,32878634.8279219,,,
