datadate,apq,rectq,xadq,obq,fatbq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2008-03-31,166500000.0,907800000.0,,,,48300000.0,4800000.0,108700000.0,154400000.0,949500000.0,87700000.0,,122700000.0,,,38740,1600400000.0,84500000.0,56100000.0,34900000.0,1963200000.0,6500000.0,-128300000.0,169900000.0,80500000.0,84100000.0,5400000.0,388500000.0,71900000.0,70200000.0,296400000.0,132100000.0,,,3073200000.0,,1777500000.0,-25300000.0,-3800000.0,-41300000.0,5400000.0,3347000000.0,1250600000.0,1171800000.0,866600000.0,1597000000.0,1400000.0,1721700000.0,,,,9200000.0,274700000.0,87700000.0,,1
2008-08-14,166500000.0,907800000.0,,,,48300000.0,4800000.0,108700000.0,154400000.0,949500000.0,87700000.0,,122700000.0,,,38740,1600400000.0,84500000.0,56100000.0,34900000.0,1963200000.0,6500000.0,-128300000.0,169900000.0,80500000.0,84100000.0,5400000.0,388500000.0,71900000.0,70200000.0,296400000.0,132100000.0,,,3073200000.0,,1777500000.0,-25300000.0,-3800000.0,-41300000.0,5400000.0,3347000000.0,1250600000.0,1171800000.0,866600000.0,1597000000.0,1400000.0,1721700000.0,,,,9200000.0,274700000.0,87700000.0,,1
2008-09-30,166500000.0,907800000.0,,,,48300000.0,4800000.0,108700000.0,154400000.0,949500000.0,87700000.0,,122700000.0,,,38740,1600400000.0,84500000.0,56100000.0,34900000.0,1963200000.0,6500000.0,-128300000.0,169900000.0,80500000.0,84100000.0,5400000.0,388500000.0,71900000.0,70200000.0,296400000.0,132100000.0,,,3073200000.0,,1777500000.0,-25300000.0,-3800000.0,-41300000.0,5400000.0,3347000000.0,1250600000.0,1171800000.0,866600000.0,1597000000.0,1400000.0,1721700000.0,,,,9200000.0,274700000.0,87700000.0,,1
2009-02-25,233700000.0,1168300000.0,,,,64000000.0,3600000.0,126900000.0,299800000.0,1125500000.0,131000000.0,,146400000.0,,,39937,1994200000.0,44300000.0,62100000.0,41100000.0,2348600000.0,-1000000.0,92500000.0,38700000.0,38700000.0,43800000.0,51500000.0,536800000.0,172700000.0,111300000.0,356100000.0,149000000.0,,,3588000000.0,,2014900000.0,-94200000.0,-1200000.0,-33000000.0,4900000.0,4145600000.0,1305800000.0,1510000000.0,1119300000.0,2041500000.0,700000.0,2090700000.0,,,,6100000.0,554300000.0,131000000.0,,1
2009-04-30,233700000.0,1168300000.0,,,,64000000.0,3600000.0,126900000.0,299800000.0,1125500000.0,131000000.0,,146400000.0,,,39937,1994200000.0,44300000.0,62100000.0,41100000.0,2348600000.0,-1000000.0,92500000.0,38700000.0,38700000.0,43800000.0,51500000.0,536800000.0,172700000.0,111300000.0,356100000.0,149000000.0,,,3588000000.0,,2014900000.0,-94200000.0,-1200000.0,-33000000.0,4900000.0,4145600000.0,1305800000.0,1510000000.0,1119300000.0,2041500000.0,700000.0,2090700000.0,,,,6100000.0,554300000.0,131000000.0,,2
2009-08-07,233700000.0,1168300000.0,,,,64000000.0,3600000.0,126900000.0,299800000.0,1125500000.0,131000000.0,,146400000.0,,,39937,1994200000.0,44300000.0,62100000.0,41100000.0,2348600000.0,-1000000.0,92500000.0,38700000.0,38700000.0,43800000.0,51500000.0,536800000.0,172700000.0,111300000.0,356100000.0,149000000.0,,,3588000000.0,,2014900000.0,-94200000.0,-1200000.0,-33000000.0,4900000.0,4145600000.0,1305800000.0,1510000000.0,1119300000.0,2041500000.0,700000.0,2090700000.0,,,,6100000.0,554300000.0,131000000.0,,2
2009-11-04,233700000.0,1168300000.0,,,,64000000.0,3600000.0,126900000.0,299800000.0,1125500000.0,131000000.0,,146400000.0,,,39937,1994200000.0,44300000.0,62100000.0,41100000.0,2348600000.0,-1000000.0,92500000.0,38700000.0,38700000.0,43800000.0,51500000.0,536800000.0,172700000.0,111300000.0,356100000.0,149000000.0,,,3588000000.0,,2014900000.0,-94200000.0,-1200000.0,-33000000.0,4900000.0,4145600000.0,1305800000.0,1510000000.0,1119300000.0,2041500000.0,700000.0,2090700000.0,,,,6100000.0,554300000.0,131000000.0,,2
2010-02-24,182100000.0,985500000.0,,,,59200000.0,3200000.0,139300000.0,227300000.0,1067300000.0,114800000.0,,144900000.0,,,38780,1883600000.0,26000000.0,58500000.0,29700000.0,2127000000.0,5600000.0,92500000.0,40100000.0,40100000.0,42600000.0,10500000.0,496400000.0,112700000.0,130100000.0,312900000.0,132800000.0,,,3701600000.0,,2151300000.0,-117800000.0,15700000.0,-38700000.0,2500000.0,3652100000.0,1367400000.0,1275100000.0,611900000.0,1897200000.0,1100000.0,1754800000.0,,,,-13200000.0,182000000.0,114800000.0,,2
2010-05-05,182100000.0,985500000.0,,,,59200000.0,3200000.0,139300000.0,227300000.0,1067300000.0,114800000.0,,144900000.0,,,38780,1883600000.0,26000000.0,58500000.0,29700000.0,2127000000.0,5600000.0,92500000.0,40100000.0,40100000.0,42600000.0,10500000.0,496400000.0,112700000.0,130100000.0,312900000.0,132800000.0,,,3701600000.0,,2151300000.0,-117800000.0,15700000.0,-38700000.0,2500000.0,3652100000.0,1367400000.0,1275100000.0,611900000.0,1897200000.0,1100000.0,1754800000.0,,,,-13200000.0,182000000.0,114800000.0,,3
2010-08-06,182100000.0,985500000.0,,,,59200000.0,3200000.0,139300000.0,227300000.0,1067300000.0,114800000.0,,144900000.0,,,38780,1883600000.0,26000000.0,58500000.0,29700000.0,2127000000.0,5600000.0,92500000.0,40100000.0,40100000.0,42600000.0,10500000.0,496400000.0,112700000.0,130100000.0,312900000.0,132800000.0,,,3701600000.0,,2151300000.0,-117800000.0,15700000.0,-38700000.0,2500000.0,3652100000.0,1367400000.0,1275100000.0,611900000.0,1897200000.0,1100000.0,1754800000.0,,,,-13200000.0,182000000.0,114800000.0,,3
