datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2010-03-31,,,99596.9498058714,,,5732011.95497332,,361298.31010307,,32593.7934694562,-7694.55601798833,,,
2010-06-30,,,99596.9498058714,,,5732011.95497332,,361298.31010307,,32593.7934694562,-7694.55601798833,,,
2010-09-30,,,99596.9498058714,,,5732011.95497332,,361298.31010307,,32593.7934694562,-7694.55601798833,,,
2010-12-31,,,99596.9498058714,,,5732011.95497332,,361298.31010307,,32593.7934694562,-7694.55601798833,,,
2011-05-23,,,99596.9498058714,,,6069422.75775731,,1804890.36483949,,32593.7934694562,-20637.1456675311,,,
2011-08-25,,,99596.9498058714,,,6069422.75775731,,1804890.36483949,,32593.7934694562,-20637.1456675311,,,
2011-11-11,,,99596.9498058714,,,6069422.75775731,,1804890.36483949,,32593.7934694562,-20637.1456675311,,,
2012-02-21,,,99596.9498058714,,,6013368.01881588,4727219.02784634,942696.183106362,,374760.750892883,692045.72577601,,,
2012-04-26,,,99596.9498058714,,,6013368.01881588,4727219.02784634,942696.183106362,,374760.750892883,692045.72577601,,,
2012-08-30,,,99596.9498058714,,,6013368.01881588,4727219.02784634,942696.183106362,,374760.750892883,692045.72577601,,,
2012-11-09,,,99596.9498058714,,,6013368.01881588,4727219.02784634,942696.183106362,,374760.750892883,692045.72577601,,,
2013-04-02,,,67892.4614532361,147999.884590527,,5831365.8941926,4727219.02784634,1037703.60539193,,374760.750892883,875500.276982735,,,
2013-04-23,,,67892.4614532361,147999.884590527,,5831365.8941926,4727219.02784634,1037703.60539193,,374760.750892883,875500.276982735,,,
2013-08-21,,,67892.4614532361,147999.884590527,,5831365.8941926,4727219.02784634,1037703.60539193,,374760.750892883,875500.276982735,,,
2013-10-30,,,67892.4614532361,147999.884590527,,5831365.8941926,4727219.02784634,1037703.60539193,,374760.750892883,875500.276982735,,,
2014-02-07,,,450987.627200273,130529.29451427,,5774349.48809172,4727219.02784634,-6580421.83883046,,374760.750892883,-1322934.57517051,,,
2014-05-13,,,450987.627200273,130529.29451427,,5774349.48809172,4727219.02784634,-6580421.83883046,,374760.750892883,-1322934.57517051,,,
2014-08-28,,,450987.627200273,130529.29451427,,5774349.48809172,4727219.02784634,-6580421.83883046,,374760.750892883,-1322934.57517051,,,
2014-11-05,,,450987.627200273,130529.29451427,,5774349.48809172,4727219.02784634,-6580421.83883046,,374760.750892883,-1322934.57517051,,,
2015-02-13,,,328339.43172343,352145.276120839,,5795363.95356295,4727219.02784634,2493023.80860753,,374760.750892883,-439460.829966006,,,
2015-05-12,,,328339.43172343,352145.276120839,,5795363.95356295,4727219.02784634,2493023.80860753,,374760.750892883,-439460.829966006,,,
2015-08-24,,,328339.43172343,352145.276120839,,5795363.95356295,4727219.02784634,2493023.80860753,,374760.750892883,-439460.829966006,,,
2015-11-04,,,328339.43172343,352145.276120839,,5795363.95356295,4727219.02784634,2493023.80860753,,374760.750892883,-439460.829966006,,,
2016-02-18,,,336910.303676079,352145.276120839,,5945735.84324868,4727219.02784634,1233249.16119103,,374760.750892883,405593.734683005,,,
2016-05-12,,,336910.303676079,352145.276120839,,5945735.84324868,4727219.02784634,1233249.16119103,,374760.750892883,405593.734683005,,,
