datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2010-03-31,,,,,,,,-33389160.48,,,2135688.0,,,
2010-06-30,,,,,,,,-33389160.48,,,2135688.0,,,
2010-09-30,,,,,,,,-33389160.48,,,2135688.0,,,
2010-12-31,,,1318039.92,,,48587336.37,,82040933.25,,,10684072.62,,,
2011-06-08,,,1318039.92,,,48587336.37,,82040933.25,,,10684072.62,,,
2011-09-07,,,1318039.92,,,48587336.37,,82040933.25,,,10684072.62,,,
2011-11-23,,,1318039.92,,,48587336.37,,82040933.25,,,10684072.62,,,
2012-03-19,,,1738660.71,95269.08,,18622530.3,,-317091546.0,,,-33344178.0,,,
2012-05-14,,,1738660.71,95269.08,,18622530.3,,-317091546.0,,,-33344178.0,,,
2012-09-18,,,1738660.71,95269.08,,18622530.3,,-317091546.0,,,-33344178.0,,,
2012-12-25,,,1738660.71,95269.08,,18622530.3,,-317091546.0,,,-33344178.0,,,
2013-03-06,,,8245690.0,95269.08,,17783615.0,,-30213685.0,,,5415080.0,,,
2013-04-09,,,8245690.0,95269.08,,17783615.0,,-30213685.0,,,5415080.0,,,
2013-06-30,,,8245690.0,95269.08,,17783615.0,,-30213685.0,,,5415080.0,,,
2013-11-25,,,8245690.0,95269.08,,17783615.0,,-30213685.0,,,5415080.0,,,
2014-03-03,,,5798496.0,95269.08,,17455889.0,,86675435.0,,,6281704.0,,,
2014-05-23,,,5798496.0,95269.08,,17455889.0,,86675435.0,,,6281704.0,,,
2014-08-29,,,5798496.0,95269.08,,17455889.0,,86675435.0,,,6281704.0,,,
2014-09-30,,,5798496.0,95269.08,,17455889.0,,86675435.0,,,6281704.0,,,
2014-12-31,,,5798496.0,95269.08,,17455889.0,,86675435.0,,,6281704.0,,,
2015-03-31,,,5798496.0,95269.08,,17455889.0,,86675435.0,,,6281704.0,,,
2015-09-09,,,9182602.0,95269.08,,18557846.0,,642140.0,,,6292972.0,,,
2015-11-27,,,9182602.0,95269.08,,18557846.0,,642140.0,,,6292972.0,,,
2016-04-19,,,4817492.0,1153484.0,,19609228.0,,-215972916.0,,,22051900.0,,,
2016-05-23,,,4817492.0,1153484.0,,19609228.0,,-215972916.0,,,22051900.0,,,
2016-08-25,,,4817492.0,1153484.0,,19609228.0,,-215972916.0,,,22051900.0,,,
2016-11-22,,,4817492.0,1153484.0,,19609228.0,,-215972916.0,,,22051900.0,,,
2016-12-31,,,4817492.0,1153484.0,,19609228.0,,-215972916.0,,,22051900.0,,,
2017-03-31,,,4817492.0,1153484.0,,19609228.0,,-215972916.0,,,22051900.0,,,
2017-10-24,,,2837240.0,1153484.0,,23427496.0,,-62662472.0,,,22051900.0,,,
