datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2005-05-20,,,,,,,156721.084753916,-318378.88367758,,,,,,
2005-08-26,,,,,,,156721.084753916,-318378.88367758,,,,,,
2005-11-24,,,,,,,156721.084753916,-318378.88367758,,,,,,
2006-01-31,,,,,,,138644.684816279,-262803.012063364,,,,,,
2006-04-28,,,,,,,138644.684816279,-262803.012063364,,,,,,
2006-08-28,,,,,,,138644.684816279,-262803.012063364,,,,,,
2006-11-27,,,,,,,138644.684816279,-262803.012063364,,,,,,
2007-02-12,,,,,,,823763.43161001,-326590.949527413,,,,,,
2007-05-15,,,,,,,823763.43161001,-326590.949527413,,,,,,
2007-08-28,,,,,,,823763.43161001,-326590.949527413,,,,,,
2007-11-15,,,,,,,823763.43161001,-326590.949527413,,,,,,
2008-01-31,,,,,,,886775.064374362,-470492.606929529,,,,,,
2008-04-30,,,,,,,886775.064374362,-470492.606929529,,,,,,
2008-08-29,,,,,,,886775.064374362,-470492.606929529,,,,,,
2008-10-31,,,,,,,886775.064374362,-470492.606929529,,,,,,
2009-02-11,,,,,,,886775.064374362,-637256.586556558,,,,,,
2009-04-29,,,,,,,886775.064374362,-637256.586556558,,,,,,
2009-08-31,,,,,,,886775.064374362,-637256.586556558,,,,,,
2009-10-29,,,,,,,886775.064374362,-637256.586556558,,,,,,
2010-02-25,,,,,,,973150.38440267,-801560.056087819,,,,,,
2010-04-19,,,,,,,973150.38440267,-801560.056087819,,,,,,
2010-07-09,,,,,,,973150.38440267,-801560.056087819,,,,,,
2010-10-21,,,,,,,973150.38440267,-801560.056087819,,,,,,
2011-01-31,,,,,,,809901.915452025,-993059.449521595,,,,,,
2011-04-15,,,,,,,809901.915452025,-993059.449521595,,,,,,
2011-07-07,,,,,,,809901.915452025,-993059.449521595,,,,,,
2011-10-21,,,,,,,809901.915452025,-993059.449521595,,,,,,
2012-01-31,,,,,,,2339684.63805569,-1484463.78233979,,,,,,
2012-04-19,,,,,,,2339684.63805569,-1484463.78233979,,,,,,
2012-07-10,,,,,,,2339684.63805569,-1484463.78233979,,,,,,
2012-10-26,,,,,,,2339684.63805569,-1484463.78233979,,,,,,
2013-03-26,,,,,,,789730.414243068,-1613544.35916967,,,,,,
2013-04-25,,,,,,,789730.414243068,-1613544.35916967,,,,,,
2013-07-11,,,,,,,789730.414243068,-1613544.35916967,,,,,,
2013-10-21,,,,,,,789730.414243068,-1613544.35916967,,,,,,
2014-01-31,,,,,,,1892032.91540696,-1469597.51569904,,,,,,
2014-04-09,,,,,,,1892032.91540696,-1469597.51569904,,,,,,
2014-07-11,,,,,,,1892032.91540696,-1469597.51569904,,,,,,
2014-10-13,,,,,,,1892032.91540696,-1469597.51569904,,,,,,
2015-01-30,,,,,,,1421958.50631775,-1307717.63635431,,,,,,
2015-04-10,,,,,,,1421958.50631775,-1307717.63635431,,,,,,
2015-07-10,,,,,,,1421958.50631775,-1307717.63635431,,,,,,
2015-10-16,,,,,,,1421958.50631775,-1307717.63635431,,,,,,
2016-02-19,,,,,,,1126729.5945066,-1405158.56745398,,,,,,
2016-05-20,,,,,,,1126729.5945066,-1405158.56745398,,,,,,
2016-08-30,,,,,,,1126729.5945066,-1405158.56745398,,,,,,
2016-11-25,,,,,,,1126729.5945066,-1405158.56745398,,,,,,
2017-02-15,,,,,,,1988750.19598801,-1693517.27439419,,,,,,
2017-04-27,,,,,,,1988750.19598801,-1693517.27439419,,,,,,
2017-08-18,,,,,,,1988750.19598801,-1693517.27439419,,,,,,
2017-10-20,,,,,,,1988750.19598801,-1693517.27439419,,,,,,
2018-02-09,,,,,,,1886993.30138874,-1914334.49162978,,,,,,
2018-04-27,,,,,,,1886993.30138874,-1914334.49162978,,,,,,
2018-08-17,,,,,,,1886993.30138874,-1914334.49162978,,,,,,
2018-11-27,,,,,,,1886993.30138874,-1914334.49162978,,,,,,
2019-02-28,,,,,,,1638617.70819213,-3859717.30152275,,,,,,
2019-05-29,,,,,,,1638617.70819213,-3859717.30152275,,,,,,
2019-08-23,,,,,,,1638617.70819213,-3859717.30152275,,,,,,
2019-11-29,,,,,,,1638617.70819213,-3859717.30152275,,,,,,
2020-02-28,,,,,,,1537482.05511643,-1741137.00064089,,,,,,
2020-05-26,,,,,,,1537482.05511643,-1741137.00064089,,,,,,
2020-08-31,,,,,,,1537482.05511643,-1741137.00064089,,,,,,
2020-11-25,,,,,,,1537482.05511643,-1741137.00064089,,,,,,
2021-02-26,,,,,,,733168.421629254,58760.3106588109,,,,,,
