datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2015-03-31,,,,1375631.83888141,,555821161.439292,,-14884830.7356808,,,8632707.58771086,,,
2015-06-30,,,,1375631.83888141,,555821161.439292,,-14884830.7356808,,,8632707.58771086,,,
2015-09-30,,,,1375631.83888141,,555821161.439292,,-14884830.7356808,,,8632707.58771086,,,
2015-12-31,,,,1375631.83888141,,555821161.439292,,-14884830.7356808,,,8632707.58771086,,,
2016-04-25,,,,1375631.83888141,,555821161.439292,,-14884830.7356808,,,8632707.58771086,,,
2016-06-30,,,,1375631.83888141,,555821161.439292,,-14884830.7356808,,,8632707.58771086,,,
2016-10-18,,,,481988.989522287,,532887026.815841,,5639271.17741076,,,12973536.9679749,,,
2017-01-27,,,,481988.989522287,,625534209.515026,267018.017721269,30440054.0202246,,,12973536.9679749,,,
2017-04-28,,,,481988.989522287,,625534209.515026,267018.017721269,30440054.0202246,,,12973536.9679749,,,
2017-07-19,,,,481988.989522287,,625534209.515026,267018.017721269,30440054.0202246,,,12973536.9679749,,,
2017-10-20,,,,481988.989522287,,625534209.515026,267018.017721269,30440054.0202246,,,12973536.9679749,,,
2018-01-26,,,,721879.610324689,,650323293.951254,-33296697.0262263,128855510.442957,,,36635390.223978,,,
2018-04-27,,,,721879.610324689,,650323293.951254,-33296697.0262263,128855510.442957,,,36635390.223978,,,
2018-07-19,,,,721879.610324689,,650323293.951254,-33296697.0262263,128855510.442957,,,36635390.223978,,,
2018-10-26,,,,721879.610324689,,650323293.951254,-33296697.0262263,128855510.442957,,,36635390.223978,,,
2019-01-24,,,,354199.990962903,,687767832.452217,88549.9977407257,140086096.425828,,,32940599.15955,,,
