datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2006-09-30,,,,1332523.16508602,,19528997.2175849,5705703.2169455,5234470.19263785,,,3410763.99199612,,,
2006-12-30,,,,1332523.16508602,,19528997.2175849,5705703.2169455,5234470.19263785,,,3410763.99199612,,,
2007-03-30,,,,529510.985603251,,20783643.023977,5705703.2169455,13319289.6900278,,,5406266.74232327,,,
2007-08-06,,,,529510.985603251,,20783643.023977,5705703.2169455,13319289.6900278,,,5406266.74232327,,,
2007-09-30,,,,529510.985603251,,20783643.023977,5705703.2169455,13319289.6900278,,,5406266.74232327,,,
2008-03-13,,,,1470864.17681815,,20783643.023977,5705703.2169455,20287781.7492158,,421927.055219199,5787898.31497556,,,
2008-05-15,,,,1470864.17681815,,20783643.023977,5705703.2169455,20287781.7492158,,421927.055219199,5787898.31497556,,,
2008-08-15,,,,1470864.17681815,,20783643.023977,5705703.2169455,20287781.7492158,,421927.055219199,5787898.31497556,,,
2008-10-22,,,,1470864.17681815,,20783643.023977,5705703.2169455,20287781.7492158,,421927.055219199,5787898.31497556,,,
2009-04-02,,,,2096783.29908724,,41817160.4534463,1605558.77049524,17016055.8980165,,864899.218629877,10923533.7778337,,,
2009-05-15,,,,2096783.29908724,,41817160.4534463,1605558.77049524,17016055.8980165,,864899.218629877,10923533.7778337,,,
2009-08-13,,,,2096783.29908724,,41817160.4534463,1605558.77049524,17016055.8980165,,864899.218629877,10923533.7778337,,,
2009-10-20,,,,2096783.29908724,,41817160.4534463,1605558.77049524,17016055.8980165,,864899.218629877,10923533.7778337,,,
2010-04-21,,,,476784.515833477,,39905446.0287465,262320.10536563,4938884.95676573,,132046.269254996,2864251.96128958,,,
2010-05-18,,,,476784.515833477,,39905446.0287465,262320.10536563,4938884.95676573,,132046.269254996,2864251.96128958,,,
2010-08-24,,,,476784.515833477,,39905446.0287465,262320.10536563,4938884.95676573,,132046.269254996,2864251.96128958,,,
2010-11-16,,,,476784.515833477,,39905446.0287465,262320.10536563,4938884.95676573,,132046.269254996,2864251.96128958,,,
2011-03-31,,,,508533.890709652,,30245331.8574008,25726.841013979,-1467287.49916394,,1230600.56183533,4990149.59534479,,,
2011-05-24,,,,508533.890709652,,30245331.8574008,25726.841013979,-1467287.49916394,,1230600.56183533,4990149.59534479,,,
2011-08-15,,,,508533.890709652,,30245331.8574008,25726.841013979,-1467287.49916394,,1230600.56183533,4990149.59534479,,,
2011-11-15,,,,508533.890709652,,30245331.8574008,25726.841013979,-1467287.49916394,,1230600.56183533,4990149.59534479,,,
2012-03-30,,,,670791.650485437,,14661588.9320388,25726.841013979,-20392066.1747573,,16665.6310679612,3183968.81553398,,,
2012-05-14,,,,670791.650485437,,14661588.9320388,25726.841013979,-20392066.1747573,,16665.6310679612,3183968.81553398,,,
2012-08-14,,,,670791.650485437,,14661588.9320388,25726.841013979,-20392066.1747573,,16665.6310679612,3183968.81553398,,,
2012-11-14,,,,670791.650485437,,14661588.9320388,25726.841013979,-20392066.1747573,,16665.6310679612,3183968.81553398,,,
2013-04-15,,,,1233265.58211948,,13212747.9153473,25726.841013979,-14079849.7202871,,171309.438990923,2533106.39645345,,,
2013-05-23,,,,1233265.58211948,,13212747.9153473,25726.841013979,-14079849.7202871,,171309.438990923,2533106.39645345,,,
2013-08-14,,,,1233265.58211948,,13212747.9153473,25726.841013979,-14079849.7202871,,171309.438990923,2533106.39645345,,,
2013-11-14,,,,1233265.58211948,,13212747.9153473,25726.841013979,-14079849.7202871,,171309.438990923,2533106.39645345,,,
2014-03-31,,,,987948.291502873,,13509155.1254914,25726.841013979,-5739232.3858482,,443331.41820381,8250613.54702147,,,
2014-05-20,,,,987948.291502873,,13509155.1254914,25726.841013979,-5739232.3858482,,443331.41820381,8250613.54702147,,,
2014-08-18,,,,987948.291502873,,13509155.1254914,25726.841013979,-5739232.3858482,,443331.41820381,8250613.54702147,,,
2014-11-14,,,,987948.291502873,,13509155.1254914,25726.841013979,-5739232.3858482,,443331.41820381,8250613.54702147,,,
2014-12-31,,,,987948.291502873,,13509155.1254914,25726.841013979,-5739232.3858482,,443331.41820381,8250613.54702147,,,
2015-05-27,,,,987948.291502873,,13509155.1254914,25726.841013979,-5739232.3858482,,443331.41820381,8250613.54702147,,,
2015-08-28,,,,832727.369503418,,7570672.52162342,25726.841013979,-5463996.56444686,,197306.671505474,2312527.40579447,,,
2015-11-13,,,,832727.369503418,,7570672.52162342,25726.841013979,-5463996.56444686,,197306.671505474,2312527.40579447,,,
2016-04-04,,,,510652.968582009,,7181563.97085175,19529344.3381371,-3841318.79540839,,129689.642814479,2205460.80081667,,,
