datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2000-03-31,,,,,,4172945.52625092,-246278302.933202,73175580.4781858,,17809535.3709638,31818709.6376633,,,
2000-06-30,,,,,,4172945.52625092,-246278302.933202,73175580.4781858,,17809535.3709638,31818709.6376633,,,
2000-09-30,,,,,,4172945.52625092,-246278302.933202,73175580.4781858,,17809535.3709638,31818709.6376633,,,
2001-03-15,,,,,,3693812.15469613,-58532715.6821079,93126687.2078198,,33244309.3922652,36725016.999575,,,
2001-04-24,,,,,,3693812.15469613,-58532715.6821079,93126687.2078198,,33244309.3922652,36725016.999575,,,
2001-07-13,,,,,,3693812.15469613,-58532715.6821079,93126687.2078198,,33244309.3922652,36725016.999575,,,
2001-10-25,,,,,,3693812.15469613,-58532715.6821079,93126687.2078198,,33244309.3922652,36725016.999575,,,
2002-02-12,,,,,,1842950.11676429,-9872947.05409441,40742361.5098963,,19087697.6379159,18232042.226561,,,
2002-04-26,,,,,,1842950.11676429,-9872947.05409441,40742361.5098963,,19087697.6379159,18232042.226561,,,
2002-07-22,,,,,,1842950.11676429,-9872947.05409441,40742361.5098963,,19087697.6379159,18232042.226561,,,
2002-10-23,,,,,,1842950.11676429,-9872947.05409441,40742361.5098963,,19087697.6379159,18232042.226561,,,
2003-02-12,,,,,,1358506.01854518,-9872947.05409441,41255682.7737142,,9152040.5459886,16516573.1728388,,,
2003-04-24,,,,,,1358506.01854518,-9872947.05409441,41255682.7737142,,9152040.5459886,16516573.1728388,,,
2003-07-21,,,,,,1358506.01854518,-9872947.05409441,41255682.7737142,,9152040.5459886,16516573.1728388,,,
2003-10-23,,,,,,1358506.01854518,-9872947.05409441,41255682.7737142,,9152040.5459886,16516573.1728388,,,
2004-02-11,,,,,,1245788.7932832,-9872947.05409441,69997757.8225997,,26083702.859367,33947744.6169671,,,
2004-04-21,,,,,,1245788.7932832,-9872947.05409441,69997757.8225997,,26083702.859367,33947744.6169671,,,
2004-07-19,,,,,,1245788.7932832,-9872947.05409441,69997757.8225997,,26083702.859367,33947744.6169671,,,
2004-10-26,,,,,,1245788.7932832,-9872947.05409441,69997757.8225997,,26083702.859367,33947744.6169671,,,
2005-02-14,,,,,,1245788.7932832,-9872947.05409441,281549428.76041,,99126086.1068519,85883154.445146,,,
2005-04-22,,,,,,1245788.7932832,-9872947.05409441,281549428.76041,,99126086.1068519,85883154.445146,,,
2005-07-19,,,,,,1245788.7932832,-9872947.05409441,281549428.76041,,99126086.1068519,85883154.445146,,,
2005-10-27,,,,,,1245788.7932832,-9872947.05409441,281549428.76041,,99126086.1068519,85883154.445146,,,
2006-02-09,,,,,,1245788.7932832,-153131042.385474,294190120.129952,,117207802.150754,117280965.572821,,,
2006-04-21,,,,,,1245788.7932832,-153131042.385474,294190120.129952,,117207802.150754,117280965.572821,,,
2006-07-18,,,,,,1245788.7932832,-153131042.385474,294190120.129952,,117207802.150754,117280965.572821,,,
2006-10-27,,,,,,1245788.7932832,-153131042.385474,294190120.129952,,117207802.150754,117280965.572821,,,
2007-02-07,,,,,,1245788.7932832,-164448103.078024,317187202.898339,,113883108.117979,119924058.843294,,,
2007-04-20,,,,,,1245788.7932832,-164448103.078024,317187202.898339,,113883108.117979,119924058.843294,,,
2007-07-17,,,,,,1245788.7932832,-164448103.078024,317187202.898339,,113883108.117979,119924058.843294,,,
2007-10-29,,,,,,1245788.7932832,-164448103.078024,317187202.898339,,113883108.117979,119924058.843294,,,
