datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2007-09-30,,,,,,454395877.594648,-104487473.113313,70534096.937227,,,7073620.03668466,2983790,,2983790
2008-02-27,,,1102596.83419651,,,510061295.499307,-73873987.8911664,149071091.983369,,,-11687526.442483,2983790,,2983790
2008-03-31,,,1102596.83419651,,,510061295.499307,-73873987.8911664,149071091.983369,,,-11687526.442483,2983790,,2983790
2008-08-13,,,1102596.83419651,,,510061295.499307,-73873987.8911664,149071091.983369,,,-11687526.442483,2983790,,2983790
2008-11-05,,,1102596.83419651,,,510061295.499307,-73873987.8911664,149071091.983369,,,-11687526.442483,2983790,,2983790
2009-02-25,,,1529103.59094785,,,670129648.732894,-95568.9744342405,86012076.9908165,,,-11086001.0343719,2983790,,2983790
2009-04-21,,,1529103.59094785,,,670129648.732894,-95568.9744342405,86012076.9908165,,,-11086001.0343719,2983790,,2983790
2009-08-05,,,1529103.59094785,,,670129648.732894,-95568.9744342405,86012076.9908165,,,-11086001.0343719,2983790,,2983790
2009-10-28,,,1529103.59094785,,,670129648.732894,-95568.9744342405,86012076.9908165,,,-11086001.0343719,2983790,,2983790
2010-02-24,,,1595189.82992613,,,618224680.753593,-95568.9744342405,76923598.4653267,,,24016469.1061101,2983790,,2983790
2010-04-28,,,1595189.82992613,,,618224680.753593,-95568.9744342405,76923598.4653267,,,24016469.1061101,2983790,,2983790
2010-08-11,,,1595189.82992613,,,618224680.753593,-95568.9744342405,76923598.4653267,,,24016469.1061101,2983790,,2983790
2010-11-04,,,1595189.82992613,,,618224680.753593,-95568.9744342405,76923598.4653267,,,24016469.1061101,2983790,,2983790
2011-02-23,,,1286342.05069895,,,781838698.414822,-95568.9744342405,85155843.7562705,,,26755914.6545382,2983790,,2983790
2011-04-27,,,1286342.05069895,,,781838698.414822,-95568.9744342405,85155843.7562705,,,26755914.6545382,2983790,,2983790
2011-08-10,,,1286342.05069895,,,781838698.414822,-95568.9744342405,85155843.7562705,,,26755914.6545382,2983790,,2983790
2011-10-27,,,1286342.05069895,,,781838698.414822,-95568.9744342405,85155843.7562705,,,26755914.6545382,2983790,,2983790
2012-02-21,,,1286342.05069895,,,567881378.640777,-95568.9744342405,-145240974.757282,,,-9082768.93203883,2983790,,2983790
