datadate,apq,rectq,xadq,obq,fatbq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
1993-06-14,,,,,,126516.094562705,,,-824513.848186766,608510.759908977,,,40731.9838223608,,,,,,,36411.9491668272,,108618.695819688,1262691.49211436,-199339.992896359,-199339.992896359,-298084.261823348,,,,,,,,868948.769203911,3506033.91446735,,2398865.39383067,,,,,,,,,,,,,,,,,,,1
1993-09-13,,,,,,126516.094562705,,,-824513.848186766,608510.759908977,,,40731.9838223608,,,,,,,36411.9491668272,,108618.695819688,1262691.49211436,-199339.992896359,-199339.992896359,-298084.261823348,,,,,,,,868948.769203911,3506033.91446735,,2398865.39383067,,,,,,,,,,,,,,,,,,,1
1993-12-14,,,,,,126516.094562705,,,-824513.848186766,608510.759908977,,,40731.9838223608,,,,,,,36411.9491668272,,108618.695819688,1262691.49211436,-199339.992896359,-199339.992896359,-298084.261823348,,,,,,,,868948.769203911,3506033.91446735,,2398865.39383067,,,,,,,,,,,,,,,,,,,1
1994-03-31,728076.0,3742649.37041652,,,,768575.065503738,82627.888750445,2477490.20986116,1027775.11249555,1075488.66269135,812058.629583482,,246305.12795906,,,,205216.111249555,,,30304.6030615878,205216.111249555,107677.785154859,1252158.52878978,148298.912958348,148298.912958348,392024.926308295,,2584500.41972232,79919.1605553578,,1076197.67888928,860822.518333927,,1517161.2992168,9093297.748665,,6185995.28907084,,,,,7586213.37041652,4505266.74083304,6440255.58027768,299357.790138839,2969872.9506942,87369.4816660733,4616340.41972232,,,,,111073.678889284,812058.629583482,,1
1994-06-14,728076.0,3742649.37041652,,,,768575.065503738,82627.888750445,2477490.20986116,1027775.11249555,1075488.66269135,812058.629583482,,246305.12795906,,,,205216.111249555,,,30304.6030615878,205216.111249555,107677.785154859,1252158.52878978,148298.912958348,148298.912958348,392024.926308295,,2584500.41972232,79919.1605553578,,1076197.67888928,860822.518333927,,1517161.2992168,9093297.748665,,6185995.28907084,,,,,7586213.37041652,4505266.74083304,6440255.58027768,299357.790138839,2969872.9506942,87369.4816660733,4616340.41972232,,,,,111073.678889284,812058.629583482,,2
1994-09-13,728076.0,3742649.37041652,,,,768575.065503738,82627.888750445,2477490.20986116,1027775.11249555,1075488.66269135,812058.629583482,,246305.12795906,,,,205216.111249555,,,30304.6030615878,205216.111249555,107677.785154859,1252158.52878978,148298.912958348,148298.912958348,392024.926308295,,2584500.41972232,79919.1605553578,,1076197.67888928,860822.518333927,,1517161.2992168,9093297.748665,,6185995.28907084,,,,,7586213.37041652,4505266.74083304,6440255.58027768,299357.790138839,2969872.9506942,87369.4816660733,4616340.41972232,,,,,111073.678889284,812058.629583482,,2
1994-12-14,728076.0,3742649.37041652,,,,768575.065503738,82627.888750445,2477490.20986116,1027775.11249555,1075488.66269135,812058.629583482,,246305.12795906,,,,205216.111249555,,,30304.6030615878,205216.111249555,107677.785154859,1252158.52878978,148298.912958348,148298.912958348,392024.926308295,,2584500.41972232,79919.1605553578,,1076197.67888928,860822.518333927,,1517161.2992168,9093297.748665,,6185995.28907084,,,,,7586213.37041652,4505266.74083304,6440255.58027768,299357.790138839,2969872.9506942,87369.4816660733,4616340.41972232,,,,,111073.678889284,812058.629583482,,2
1995-03-31,1104087.28722452,5364626.26457278,,,,924527.408393529,59386.7985503869,19699245.8438539,2671004.88529415,2041637.64234293,1673691.82120212,,648558.930625897,,,,205216.111249555,,,85371.6065563718,205216.111249555,338839.390328554,17610360.3556016,1573086.44474423,1573086.44474423,2372535.14183397,,3355684.99758398,165389.622168533,,2019797.24675309,1378034.35759575,,2845056.89327806,19977605.9459645,,12971844.0522817,,,,,28886990.7532469,6663478.22410135,26127091.667472,210727.55179729988,22164126.5137419,84929.911809073,6722865.02265174,,,,,59386.7985503869,1673691.82120212,,2
1995-06-14,1104087.28722452,5364626.26457278,,,,924527.408393529,59386.7985503869,19699245.8438539,2671004.88529415,2041637.64234293,1673691.82120212,,648558.930625897,,,,205216.111249555,,,85371.6065563718,205216.111249555,338839.390328554,17610360.3556016,1573086.44474423,1573086.44474423,2372535.14183397,,3355684.99758398,165389.622168533,,2019797.24675309,1378034.35759575,,2845056.89327806,19977605.9459645,,12971844.0522817,,,,,28886990.7532469,6663478.22410135,26127091.667472,210727.55179729988,22164126.5137419,84929.911809073,6722865.02265174,,,,,59386.7985503869,1673691.82120212,,3
1995-09-13,1104087.28722452,5364626.26457278,,,,924527.408393529,59386.7985503869,19699245.8438539,2671004.88529415,2041637.64234293,1673691.82120212,,648558.930625897,,,,205216.111249555,,,85371.6065563718,205216.111249555,338839.390328554,17610360.3556016,1573086.44474423,1573086.44474423,2372535.14183397,,3355684.99758398,165389.622168533,,2019797.24675309,1378034.35759575,,2845056.89327806,19977605.9459645,,12971844.0522817,,,,,28886990.7532469,6663478.22410135,26127091.667472,210727.55179729988,22164126.5137419,84929.911809073,6722865.02265174,,,,,59386.7985503869,1673691.82120212,,3
