datadate,apq,rectq,xadq,obq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2002-12-31,,,,,,,,,,,,,211879983.592087,249563998.753829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2003-03-31,,,,,,,,,,,,,211879983.592087,249563998.753829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2003-06-30,,,,,,,,,,,,,211879983.592087,249563998.753829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2003-09-30,504839421.027773,870163464.5758553,,,63792363.5934253,,29315181.8439448,87319433.9693935,4314433791.04478,,,64969010.2966182,211879983.592087,249563998.753829,21445,380037991.025883,23533585.5847346,48359788.5887021,46255376.1571887,425050265.3504626,3121436.51993199,,36999870.5837899,36999870.5837899,63271798.4129983,,120410179.293406,59372445.9663707,114387520.309843,390053169.941432,170592923.294918,,,5435946191.57378,,987778619.308521,-71844510.1076894,,3972974.30568676,26242609.3897601,2155158741.07312,877558226.5256,1470354920.46099,1262056529.472888,604985998.016248,532382466.087285,1547795343.378049,25720000,,25720000,26242609.3897601,555849596.542603,,,1
2003-12-31,504839421.027773,870163464.5758553,,,63792363.5934253,,29315181.8439448,87319433.9693935,4314433791.04478,,,64969010.2966182,211879983.592087,249563998.753829,21445,380037991.025883,23533585.5847346,48359788.5887021,46255376.1571887,425050265.3504626,3121436.51993199,,36999870.5837899,36999870.5837899,63271798.4129983,,120410179.293406,59372445.9663707,114387520.309843,390053169.941432,170592923.294918,,,5435946191.57378,,987778619.308521,-71844510.1076894,,3972974.30568676,26242609.3897601,2155158741.07312,877558226.5256,1470354920.46099,1262056529.472888,604985998.016248,532382466.087285,1547795343.378049,25720000,,25720000,26242609.3897601,555849596.542603,,,2
2004-03-03,372619374.510717,611393530.7414446,,,27621931.8716726,,139960239.260947,-88007940.3043309,3518832213.37143,,,59133958.9442815,211879983.592087,249563998.753829,19057,359858480.485318,23533585.5847346,16569211.2192114,59771968.3964105,412481923.0866043,-27697365.033416,,-224201456.357847,-224201456.357847,-201615216.769663,,70527891.2816382,31521191.8492694,138570718.122664,307414808.50314,130509944.558418,,,4468033771.95323,,968186040.942444,-113962587.806628,,10344212.9183291,22947190.7920406,1835395982.60607,1208063495.28652,1214667069.36176,898755807.9115961,382454589.832983,433861937.069714,1452899798.786708,25720000,,25720000,22947190.7920406,106265585.377519,,,2
2004-03-31,372619374.510717,611393530.7414446,,,27621931.8716726,,139960239.260947,-88007940.3043309,3518832213.37143,,,59133958.9442815,-28773862.4990846,27153645.0069568,19057,359858480.485318,23533585.5847346,16569211.2192114,59771968.3964105,412481923.0866043,-27697365.033416,,-224201456.357847,-224201456.357847,-201615216.769663,,70527891.2816382,31521191.8492694,138570718.122664,307414808.50314,130509944.558418,,,4468033771.95323,,968186040.942444,-113962587.806628,,10344212.9183291,22947190.7920406,1835395982.60607,1208063495.28652,1214667069.36176,898755807.9115961,382454589.832983,433861937.069714,1452899798.786708,25720000,,25720000,22947190.7920406,106265585.377519,,,2
2004-06-30,372619374.510717,611393530.7414446,,,27621931.8716726,,139960239.260947,-88007940.3043309,3518832213.37143,,,59133958.9442815,-28773862.4990846,27153645.0069568,19057,359858480.485318,23533585.5847346,16569211.2192114,59771968.3964105,412481923.0866043,-27697365.033416,,-224201456.357847,-224201456.357847,-201615216.769663,,70527891.2816382,31521191.8492694,138570718.122664,307414808.50314,130509944.558418,,,4468033771.95323,,968186040.942444,-113962587.806628,,10344212.9183291,22947190.7920406,1835395982.60607,1208063495.28652,1214667069.36176,898755807.9115961,382454589.832983,433861937.069714,1452899798.786708,25720000,,25720000,22947190.7920406,106265585.377519,,,2
2004-08-25,372619374.510717,611393530.7414446,,,27621931.8716726,,139960239.260947,-88007940.3043309,3518832213.37143,,,59133958.9442815,-28773862.4990846,27153645.0069568,19057,359858480.485318,23533585.5847346,16569211.2192114,59771968.3964105,412481923.0866043,-27697365.033416,,-224201456.357847,-224201456.357847,-201615216.769663,,70527891.2816382,31521191.8492694,138570718.122664,307414808.50314,130509944.558418,,,4468033771.95323,,968186040.942444,-113962587.806628,,10344212.9183291,22947190.7920406,1835395982.60607,1208063495.28652,1214667069.36176,898755807.9115961,382454589.832983,433861937.069714,1452899798.786708,25720000,,25720000,22947190.7920406,106265585.377519,,,2
2004-09-30,372619374.510717,611393530.7414446,,,27621931.8716726,,139960239.260947,-88007940.3043309,3518832213.37143,,,59133958.9442815,-28773862.4990846,27153645.0069568,19057,359858480.485318,23533585.5847346,16569211.2192114,59771968.3964105,412481923.0866043,-27697365.033416,,-224201456.357847,-224201456.357847,-201615216.769663,,70527891.2816382,31521191.8492694,138570718.122664,307414808.50314,130509944.558418,,,4468033771.95323,,968186040.942444,-113962587.806628,,10344212.9183291,22947190.7920406,1835395982.60607,1208063495.28652,1214667069.36176,898755807.9115961,382454589.832983,433861937.069714,1452899798.786708,25720000,,25720000,22947190.7920406,106265585.377519,,,2
