datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2001-03-31,,,,15552.2197475872,,708784.142538975,3361761.2026726,-2727098.27765405,,,,,30773.5412026726,30773.5412026726
2001-06-30,,,,15552.2197475872,,708784.142538975,3361761.2026726,-2727098.27765405,,,,,30773.5412026726,30773.5412026726
2001-09-30,,,,15552.2197475872,,708784.142538975,3361761.2026726,-2727098.27765405,,,,,30773.5412026726,30773.5412026726
2002-03-14,,,,15552.2197475872,,708784.142538975,3361761.2026726,-5425839.95915589,,,,,30773.5412026726,30773.5412026726
2002-03-31,,,,15552.2197475872,,708784.142538975,3361761.2026726,-5425839.95915589,,,,,30773.5412026726,30773.5412026726
2002-07-30,,,,15552.2197475872,,708784.142538975,3361761.2026726,-5425839.95915589,,,,,30773.5412026726,30773.5412026726
2002-11-12,,,,15552.2197475872,,708784.142538975,3361761.2026726,-5425839.95915589,,,,,30773.5412026726,30773.5412026726
2002-12-31,,,,15552.2197475872,,708784.142538975,3361761.2026726,-2202218.87516337,,,,,30773.5412026726,30773.5412026726
2003-05-20,,,,15552.2197475872,,708784.142538975,3361761.2026726,-2202218.87516337,,,,,30773.5412026726,30773.5412026726
2003-06-30,,,,15552.2197475872,,708784.142538975,3361761.2026726,-2202218.87516337,,,,,30773.5412026726,30773.5412026726
2003-09-30,,,,15552.2197475872,,708784.142538975,3361761.2026726,-2202218.87516337,,,,,30773.5412026726,30773.5412026726
2004-03-31,,,,15552.2197475872,,708784.142538975,3361761.2026726,-4765828.06517776,,,,,30773.5412026726,30773.5412026726
2004-05-31,,,,15552.2197475872,,708784.142538975,3361761.2026726,-4765828.06517776,,,,,30773.5412026726,30773.5412026726
2004-08-31,,,,15552.2197475872,,708784.142538975,3361761.2026726,-4765828.06517776,,,,,30773.5412026726,30773.5412026726
2004-09-30,,,,15552.2197475872,,708784.142538975,3361761.2026726,-4765828.06517776,,,,,30773.5412026726,30773.5412026726
2004-12-31,,,,15552.2197475872,,603416.836616454,276641.552723059,-2560202.80648899,,97972.1830822711,-514988.183082271,,30773.5412026726,30773.5412026726
2005-05-26,,,,15552.2197475872,,603416.836616454,276641.552723059,-2560202.80648899,,97972.1830822711,-514988.183082271,,30773.5412026726,30773.5412026726
2005-08-29,,,,15552.2197475872,,603416.836616454,276641.552723059,-2560202.80648899,,97972.1830822711,-514988.183082271,,30773.5412026726,30773.5412026726
2005-11-29,,,,15552.2197475872,,603416.836616454,276641.552723059,-2560202.80648899,,97972.1830822711,-514988.183082271,,30773.5412026726,30773.5412026726
