datadate,apq,rectq,xadq,obq,fatbq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2004-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2005-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2005-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2005-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2005-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2006-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2006-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2006-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2006-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2007-03-31,,,,,,,,,,,,,,17294000.0,17344000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2009-06-30,,,,,,,,,,,,,,19663000.0,19780000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2009-08-27,,,,,,,,,,,,,,19663000.0,19780000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2011-03-31,28435941.99,10148138.1,,,,2730317.13,,,31039968.33,,,,426311.55,19663000.0,19780000.0,77,,9366032.7,,,29948226.12,,,-27443565.63,-27443565.63,-27524981.52,,4497106.05,1970008.11,,1141745.67,511573.86,,,,,9101911.86,,,5972849.19,-81415.89,590374825.47,,,,270251392.41,,320123433.06,,,,-81415.89,,,,7
2011-08-31,28435941.99,10148138.1,,,,2730317.13,,,31039968.33,,,,426311.55,19663000.0,19780000.0,77,,9366032.7,,,29948226.12,,,-27443565.63,-27443565.63,-27524981.52,,4497106.05,1970008.11,,1141745.67,511573.86,,,,,9101911.86,,,5972849.19,-81415.89,590374825.47,,,,270251392.41,,320123433.06,,,,-81415.89,,,,7
2011-09-30,28435941.99,10148138.1,,,,2730317.13,,,31039968.33,,,,426311.55,19663000.0,19780000.0,77,,9366032.7,,,29948226.12,,,-27443565.63,-27443565.63,-27524981.52,,4497106.05,1970008.11,,1141745.67,511573.86,,,,,9101911.86,,,5972849.19,-81415.89,590374825.47,,,,270251392.41,,320123433.06,,,,-81415.89,,,,7
2012-03-06,31267569.54,6767323.23,,,,117155.22,,,9937594.98,,,,1141941.54,19663000.0,19780000.0,86,,9366032.7,,,28731995.85,,,-57410563.77,-57410563.77,-60968992.65,,1751534.91,1978120.83,,1187644.95,387513.42,,,,,11024177.46,,,-3892514.37,-3558428.88,572701706.19,,,,214148799.09,,358552907.1,,,,-3558428.88,,,,8
2012-05-16,31267569.54,6767323.23,,,,117155.22,,,9937594.98,,,,1141941.54,19663000.0,19780000.0,86,,9366032.7,,,28731995.85,,,-57410563.77,-57410563.77,-60968992.65,,1751534.91,1978120.83,,1187644.95,387513.42,,,,,11024177.46,,,-3892514.37,-3558428.88,572701706.19,,,,214148799.09,,358552907.1,,,,-3558428.88,,,,8
