datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2001-12-18,,,,,,,,,,,,,,
2001-12-30,,,,,,,,,,,,,,
2002-03-30,,,,,,,,,,,,,,
2002-06-30,,,,,,,,,,,,,,
2002-12-19,,,1000.0,,,,,-11000.0,,,,2850000,,2850000.0
2002-12-30,,,1000.0,,,,,-11000.0,,,,2850000,,2850000.0
2003-03-30,,,1000.0,,,,,-11000.0,,,,2850000,,2850000.0
2003-06-30,,,1000.0,,,,,-11000.0,,,,2850000,,2850000.0
2003-12-15,,,1000.0,,,,,409000.0,,,,2850000,,2850000.0
2003-12-30,,,1000.0,,,,,409000.0,,,,2850000,,2850000.0
2004-03-30,,,1000.0,,,,,409000.0,,,,2850000,,2850000.0
2004-06-30,,,1000.0,,,,,409000.0,,,,2850000,,2850000.0
2004-12-22,,,1000.0,,,,,38000.0,,,,2850000,,2850000.0
