datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2000-06-30,,,,1299561.41711921,,32342685.802948,,9719824.15309025,,,,,,
2000-09-30,,,,1299561.41711921,,32342685.802948,,9719824.15309025,,,,,,
2001-02-01,,,,933184.813004675,,49463483.3892903,,6843000.12112197,,,,,,
2001-03-31,,,,933184.813004675,,49463483.3892903,,6843000.12112197,,,,,,
2001-06-30,,,,933184.813004675,,49463483.3892903,,6843000.12112197,,,,,,
2001-11-29,,,,933184.813004675,,49463483.3892903,,6843000.12112197,,,,,,
2002-02-25,,,,797405.023735692,,44092976.4614678,,-1096555.31947475,,,,,,
2002-03-31,,,,797405.023735692,,44092976.4614678,,-1096555.31947475,,,,,,
2002-07-25,,,,797405.023735692,,44092976.4614678,,-1096555.31947475,,,,,,
2002-10-21,,,,797405.023735692,,44092976.4614678,,-1096555.31947475,,,,,,
2003-03-14,,,,2108830.34268272,,38063050.6294995,,-26233394.7209584,,,,,,
2003-04-24,,,,2108830.34268272,,38063050.6294995,,-26233394.7209584,,,,,,
2003-07-18,,,,2108830.34268272,,38063050.6294995,,-26233394.7209584,,,,,,
2003-10-22,,,,2108830.34268272,,38063050.6294995,,-26233394.7209584,,,,,,
2003-12-31,,,,2108830.34268272,,38063050.6294995,,-26233394.7209584,,,,,,
2004-04-27,,,,2108830.34268272,,38063050.6294995,,-26233394.7209584,,,,,,
2004-07-16,,,,2108830.34268272,,38063050.6294995,,-26233394.7209584,,,,,,
2004-10-22,,,,2108830.34268272,,38063050.6294995,,-26233394.7209584,,,,,,
2005-04-13,,,,1307288.92847479,,43606936.5878957,,7538989.42154475,,,1317162.35681429,,,
2005-04-21,,,,1307288.92847479,,43606936.5878957,,7538989.42154475,,,1317162.35681429,,,
2005-07-14,,,,1307288.92847479,,43606936.5878957,,7538989.42154475,,,1317162.35681429,,,
2005-10-20,,,,1307288.92847479,,43606936.5878957,,7538989.42154475,,,1317162.35681429,,,
2006-03-29,,,,1890762.31646813,,40811800.6069459,,5678944.82081245,,,2025236.68622661,,,
2006-04-25,,,,1890762.31646813,,40811800.6069459,,5678944.82081245,,,2025236.68622661,,,
2006-07-14,,,,1890762.31646813,,40811800.6069459,,5678944.82081245,,,2025236.68622661,,,
2006-10-19,,,,1890762.31646813,,40811800.6069459,,5678944.82081245,,,2025236.68622661,,,
2007-01-31,,,1596004.26570055,1607489.53004251,,39702545.1799044,,-3656266.78158737,,,2768918.24171329,,,
2007-04-26,,,1596004.26570055,1607489.53004251,,39702545.1799044,,-3656266.78158737,,,2768918.24171329,,,
2007-07-13,,,1596004.26570055,1607489.53004251,,39702545.1799044,,-3656266.78158737,,,2768918.24171329,,,
2007-10-23,,,1596004.26570055,1607489.53004251,,39702545.1799044,,-3656266.78158737,,,2768918.24171329,,,
2008-02-01,,,1885051.75482034,766433.335396614,,65856817.4305964,11418531.2277553,13417417.4352388,,,930167.822103927,,,
2008-04-21,,,1885051.75482034,766433.335396614,,65856817.4305964,11418531.2277553,13417417.4352388,,,930167.822103927,,,
2008-07-11,,,1885051.75482034,766433.335396614,,65856817.4305964,11418531.2277553,13417417.4352388,,,930167.822103927,,,
