datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2003-09-30,,,,3572615.86622012,,,,27525492.0185524,,,,,,
2004-02-06,,,,3572615.86622012,,,,27525492.0185524,,,,,,
2004-03-31,,,,3572615.86622012,,,,27525492.0185524,,,,,,
2004-08-27,,,,5027779.7923673,,,4196514.84135108,41890126.9191402,,,19198804.211142,,,
2004-11-05,,,,5027779.7923673,,,4196514.84135108,41890126.9191402,,,19198804.211142,,,
2005-02-11,,,,5027779.7923673,,,4196514.84135108,41890126.9191402,,,19198804.211142,,,
2005-05-20,,,,5027779.7923673,,,4196514.84135108,41890126.9191402,,,19198804.211142,,,
2005-08-26,,,,7451614.35053542,,,53038795.4262206,76977047.4196866,,,53222535.7129893,,,
2005-11-04,,,,7451614.35053542,,,53038795.4262206,76977047.4196866,,,53222535.7129893,,,
2006-02-10,,,,7451614.35053542,,,53038795.4262206,76977047.4196866,,,53222535.7129893,,,
2006-05-19,,,,7451614.35053542,,,53038795.4262206,76977047.4196866,,,53222535.7129893,,,
2006-08-25,,,,11073712.4828988,,,98965.1199959085,161892402.974006,,,76192069.3764304,,,
2006-11-10,,,,11073712.4828988,,,98965.1199959085,161892402.974006,,,76192069.3764304,,,
2007-02-09,,,,11073712.4828988,,,98965.1199959085,161892402.974006,,,76192069.3764304,,,
2007-05-11,,,,11073712.4828988,,,98965.1199959085,161892402.974006,,,76192069.3764304,,,
2007-08-31,,,,12358169.6276236,,,98965.1199959085,174870425.34868,,,52162164.6310088,,,
2007-11-09,,,,12358169.6276236,,,98965.1199959085,174870425.34868,,,52162164.6310088,,,
2008-02-08,,,,12358169.6276236,,,98965.1199959085,174870425.34868,,,52162164.6310088,,,
2008-05-16,,,,12358169.6276236,,,98965.1199959085,174870425.34868,,,52162164.6310088,,,
2008-08-29,,,,17329174.1082682,,,9783682.17481724,87192175.5419713,,,422180.709604235,,,
2008-11-07,,,,17329174.1082682,,,9783682.17481724,87192175.5419713,,,422180.709604235,,,
2009-02-06,,,,17329174.1082682,,,9783682.17481724,87192175.5419713,,,422180.709604235,,,
2009-05-15,,,,17329174.1082682,,,9783682.17481724,87192175.5419713,,,422180.709604235,,,
2009-08-28,,,,12613633.2075048,,,416817.586056889,-154030719.608201,,,-86116729.4873774,,,
2009-11-06,,,,12613633.2075048,,,416817.586056889,-154030719.608201,,,-86116729.4873774,,,
2010-02-05,,,,12613633.2075048,,,416817.586056889,-154030719.608201,,,-86116729.4873774,,,
2010-05-07,,,,12613633.2075048,,,416817.586056889,-154030719.608201,,,-86116729.4873774,,,
2010-08-27,,,,15587427.4458949,,,79066660.9574377,76725763.9560063,,,-70316944.5429966,,,
2010-11-05,,,,15587427.4458949,,,79066660.9574377,76725763.9560063,,,-70316944.5429966,,,
2011-02-11,,,,15587427.4458949,,,79066660.9574377,76725763.9560063,,,-70316944.5429966,,,
2011-05-13,,,,15587427.4458949,,,79066660.9574377,76725763.9560063,,,-70316944.5429966,,,
2011-08-26,,,,19290015.5774084,,,1930628.4918632,181924677.414208,,,16437457.7495431,,,
2011-11-04,,,,19290015.5774084,,,1930628.4918632,181924677.414208,,,16437457.7495431,,,
2012-02-10,,,,19290015.5774084,,,1930628.4918632,181924677.414208,,,16437457.7495431,,,
2012-05-10,,,,19290015.5774084,,,1930628.4918632,181924677.414208,,,16437457.7495431,,,
2012-08-31,,,,16800857.3309199,,,1930628.4918632,-9766984.36728649,,,2866099.72025671,,,
2012-11-09,,,,16800857.3309199,,,1930628.4918632,-9766984.36728649,,,2866099.72025671,,,
2013-02-08,,,,16800857.3309199,,,1930628.4918632,-9766984.36728649,,,2866099.72025671,,,
2013-05-10,,,,16800857.3309199,,,1930628.4918632,-9766984.36728649,,,2866099.72025671,,,
