datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2014-04-30,,,,,,29740785.3713793,,-429206.146501969,,,,,,
2014-07-31,,,,,,29740785.3713793,,-429206.146501969,,,,,,
2014-10-31,,,,,,29740785.3713793,,-429206.146501969,,,,,,
2015-01-31,,,,,,29740785.3713793,,-429206.146501969,,,,,,
2015-06-04,,,,,,26832414.9314373,,-400774.504824784,,,,,,
2015-09-24,,,,,,26832414.9314373,,-400774.504824784,,,,,,
2015-12-18,,,,,,26832414.9314373,,-400774.504824784,,,,,,
2016-03-23,,,,,,27242029.4251479,18400671.7080887,163517.583584321,,,,,,
2016-06-20,,,,,,27242029.4251479,18400671.7080887,163517.583584321,,,,,,
2016-09-28,,,,,,27242029.4251479,18400671.7080887,163517.583584321,,,,,,
2016-12-21,,,,,,27242029.4251479,18400671.7080887,163517.583584321,,,,,,
2017-03-21,,,,,,30743981.1086522,-1908034.00442597,2973202.78512441,,,,,,
2017-06-20,,,,,,30743981.1086522,-1908034.00442597,2973202.78512441,,,,,,
2017-09-26,,,,,,30743981.1086522,-1908034.00442597,2973202.78512441,,,,,,
2017-12-20,,,,,,30743981.1086522,-1908034.00442597,2973202.78512441,,,,,,
2018-03-21,,,,,,32646527.0819102,-2779843.15965969,3943070.98056263,,,1095832.3790598,,,
2018-06-20,,,,,,32646527.0819102,-2779843.15965969,3943070.98056263,,,1095832.3790598,,,
2018-09-26,,,,,,32646527.0819102,-2779843.15965969,3943070.98056263,,,1095832.3790598,,,
2018-12-19,,,,,,32646527.0819102,-2779843.15965969,3943070.98056263,,,1095832.3790598,,,
2019-04-24,,,178212.263395207,,,32188279.6914696,-3606177.56517361,2896822.86969856,,,636846.764779932,,,
