datadate,apq,rectq,xadq,obq,fatbq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2008-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2008-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2008-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2008-10-31,,,,,,,,,,,,,,154355419.664946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2009-01-31,,,,,,,,,,,,,,154355419.664946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2009-04-30,,,,,,,,,,,,,,154355419.664946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2009-07-31,,,,,,,,,,,,,,77292021.2073575,173656102.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2009-10-31,,,,,,,,,,,,,,77292021.2073575,173656102.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2010-01-31,,,,,,,,,,,,,,77292021.2073575,173656102.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2010-04-30,,,,,,,,,,,,,,77292021.2073575,173656102.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2010-07-31,,,,,,,,,,,,,,91017245.0128671,193667571.284615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2010-10-31,,,,,,,,,,,,,,91017245.0128671,193667571.284615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2011-01-31,,,,,,,,,,,,,,91017245.0128671,193667571.284615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
2011-04-30,,,,,,,,,,,,,,91017245.0128671,193667571.284615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
2011-07-31,,,,,,,,,,,,,,95376851.532897,208078711.677575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
2011-10-31,,,,,,,,,,,,,,95376851.532897,208078711.677575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
2012-01-31,,,,,,,,,,,,,,95376851.532897,208078711.677575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2012-04-30,,,,,,,,,,,,,,95376851.532897,208078711.677575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2012-07-31,,,,,,,,,,,,,,57638733.405323,153352983.548244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2012-10-31,,,,,,,,,,,,,,57638733.405323,153352983.548244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2013-01-31,,,,,,,,,,,,,,57638733.405323,153352983.548244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2013-04-30,,,,,,,,,,,,,,57638733.405323,153352983.548244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2013-07-31,,,,,,,,,,,,,,32625481.9068889,121744561.431496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2013-10-31,,,,,,,,,,,,,,32625481.9068889,121744561.431496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2014-01-31,,,,,,,,,,,,,,32625481.9068889,121744561.431496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2014-04-30,,,,,,,,,,,,,,32625481.9068889,121744561.431496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2014-07-31,,,,,,,,,,,,,,52071453.0658901,95597437.6071633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2014-10-31,,,,,,,,,,,,,,52071453.0658901,95597437.6071633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
2015-01-31,,,,,,,,,,,,,,52071453.0658901,95597437.6071633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2015-04-30,,,,,,,,,,,,,,52071453.0658901,95597437.6071633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2015-07-31,,,,,,,,,,,,,,56292435.6003816,93057762.0280769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2015-10-31,,,,,,,,,,,,,,56292435.6003816,93057762.0280769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2016-01-31,,,,,,,,,,,,,,56292435.6003816,93057762.0280769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2016-04-30,,,,,,,,,,,,,,56292435.6003816,93057762.0280769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2016-07-31,,,,,,,,,,,,,,75078392.4222529,114119156.481824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
