datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2013-10-31,,,,,,,5010381.55163473,-2664961.0,,-216350.68,-215089.16,,,
2014-01-30,,,,,,,5010381.55163473,-2664961.0,,-216350.68,-215089.16,,,
2014-04-30,,,,,,,5010381.55163473,-2664961.0,,-216350.68,-215089.16,,,
2014-09-04,,,,,,404090.48,4447726.3908695,-3708017.01,,-367576.28,-369401.99,,,
2014-10-31,,,,,,404090.48,4447726.3908695,-3708017.01,,-367576.28,-369401.99,,,
2015-01-30,,,,,,404090.48,4447726.3908695,-3708017.01,,-367576.28,-369401.99,,,
2015-06-11,,,,,,440730.0,23889649.8052913,-7542191.25,,-834333.75,-860883.75,,,
2015-08-27,,,,,,440730.0,23889649.8052913,-7542191.25,,-834333.75,-860883.75,,,
2015-12-17,,,,,,440730.0,23889649.8052913,-7542191.25,,-834333.75,-860883.75,,,
2016-05-10,,,,,,466128.0,28105474.8139776,-14136174.0,,-2085642.0,-2146716.0,,,
2016-06-02,,,,,,466128.0,28105474.8139776,-14136174.0,,-2085642.0,-2146716.0,,,
2016-09-08,,,,,,466128.0,28105474.8139776,-14136174.0,,-2085642.0,-2146716.0,,,
2016-12-15,,,,,,466128.0,28105474.8139776,-14136174.0,,-2085642.0,-2146716.0,,,
2017-03-29,,,,5495731.2,18776286.5,527946.4,413099.03737927,-16992082.1,,-3375199.5,-3447553.6,,,
2017-06-14,,,,5495731.2,18776286.5,527946.4,413099.03737927,-16992082.1,,-3375199.5,-3447553.6,,,
2017-08-31,,,,5495731.2,18776286.5,527946.4,413099.03737927,-16992082.1,,-3375199.5,-3447553.6,,,
2017-12-06,,,,5495731.2,18776286.5,527946.4,413099.03737927,-16992082.1,,-3375199.5,-3447553.6,,,
2018-04-11,,,,9749096.48,19217714.4,1746296.16,14046261.8536117,-14228296.8,,-2654680.24,-2651156.64,,,
2018-06-05,,,,9749096.48,19217714.4,1746296.16,14046261.8536117,-14228296.8,,-2654680.24,-2651156.64,,,
2018-09-20,,,,9749096.48,19217714.4,1746296.16,14046261.8536117,-14228296.8,,-2654680.24,-2651156.64,,,
2018-12-11,,,,9749096.48,19217714.4,1746296.16,14046261.8536117,-14228296.8,,-2654680.24,-2651156.64,,,
2019-03-27,,,493893.92,2575576.64,634352.16,1384735.04,35155625.4291397,5745810.72,,-981680.96,-1905346.56,,,
2019-12-17,,,493893.92,2575576.64,634352.16,1384735.04,35155625.4291397,5745810.72,,-981680.96,-1905346.56,,,
2020-06-02,,,493893.92,2575576.64,634352.16,1384735.04,35155625.4291397,5745810.72,,-981680.96,-1905346.56,,,
2020-09-29,,,493893.92,2575576.64,634352.16,1384735.04,35155625.4291397,5745810.72,,-981680.96,-1905346.56,,,
