datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2015-06-30,,,,2035635.0,,82243950.0,52817639.17,-14338756.0,,436741.0,210120.0,,23828803,23828803
2015-09-30,,,,2035635.0,,82243950.0,52817639.17,-14338756.0,,436741.0,210120.0,,23828803,23828803
2015-12-31,,,,2035635.0,,82243950.0,52817639.17,-14338756.0,,436741.0,210120.0,,23828803,23828803
2016-03-31,,,,2035635.0,,82243950.0,52817639.17,-14338756.0,,436741.0,210120.0,,23828803,23828803
2016-06-30,,,,2035635.0,,82243950.0,52817639.17,-14338756.0,,436741.0,210120.0,,23828803,23828803
2017-01-25,,,,6525349.0,,288483793.0,239150599.117,-116323232.0,,1012117.0,555793.0,,1795047,1795047
2017-03-29,,,,8573000.0,,296352000.0,1495000.0,-40643000.0,,347000.0,-64000.0,,209000,209000
2017-05-16,,,,8573000.0,,296352000.0,1495000.0,-40643000.0,,347000.0,-64000.0,,209000,209000
2017-08-15,,,,8573000.0,,296352000.0,1495000.0,-40643000.0,,347000.0,-64000.0,,209000,209000
2017-11-14,,,,8573000.0,,296352000.0,1495000.0,-40643000.0,,347000.0,-64000.0,,209000,209000
2018-03-20,,,,8180000.0,,296781000.0,422000.0,-67897000.0,,1128000.0,701000.0,,209000,209000
2018-05-15,,,,8180000.0,,296781000.0,422000.0,-67897000.0,,1128000.0,701000.0,,209000,209000
2018-08-14,,,,8180000.0,,296781000.0,422000.0,-67897000.0,,1128000.0,701000.0,,209000,209000
2018-11-14,,,,8180000.0,,296781000.0,422000.0,-67897000.0,,1128000.0,701000.0,,209000,209000
2019-03-19,,,,9032000.0,,288355000.0,561000.0,14477000.0,,853000.0,458000.0,,209000,209000
2019-05-15,,,,9032000.0,,288355000.0,561000.0,14477000.0,,853000.0,458000.0,,209000,209000
2019-08-13,,,,9032000.0,,288355000.0,561000.0,14477000.0,,853000.0,458000.0,,209000,209000
2019-11-13,,,,9032000.0,,288355000.0,561000.0,14477000.0,,853000.0,458000.0,,209000,209000
2020-03-17,,,17907000.0,12444000.0,,524208000.0,2685000.0,8468000.0,,10285000.0,2906000.0,,209000,209000
2020-03-30,,,17907000.0,12444000.0,,524208000.0,2685000.0,8468000.0,,10285000.0,2906000.0,,209000,209000
2020-08-11,,,17907000.0,12444000.0,,524208000.0,2685000.0,8468000.0,,10285000.0,2906000.0,,209000,209000
2020-09-30,,,17907000.0,12444000.0,,524208000.0,2685000.0,8468000.0,,10285000.0,2906000.0,,209000,209000
2020-12-30,,,17907000.0,12444000.0,,524208000.0,2685000.0,8468000.0,,10285000.0,2906000.0,,209000,209000
2021-03-30,,,16600000.0,29600000.0,,526200000.0,4300000.0,67200000.0,,16700000.0,1500000.0,,209000,209000
2021-08-10,,,16600000.0,29600000.0,,526200000.0,4300000.0,67200000.0,,16700000.0,1500000.0,,209000,209000
