datadate,apq,rectq,xadq,obq,fatbq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2015-05-11,25605589.8143108,46649045.44849695,,,,2623246.57351963,,142930817.153572,23178873.1143773,-633867.102159318,3809416.99631041,,58854871.1546604,,,8,,,8993766.30980463,44621602.8790903,124287.667090062,-505695.445472691,476141391.834513,27464467.2352265,27464467.2352265,34414478.2193189,,24821800.7137241,58809040.0774209,426462.057702776,1473118020.58912,1094971239.87177,,918951.938547148,167719215.556765,,4720600.95566443,18601979.7737858,,-7992473.79181032,6950010.98409242,1350662042.9928,123040906.429565,190101870.803847,1911246029.4441419,276259635.226517,522008.201778262,1074402407.76629,,,,6950010.98409242,919316256.771306,3809416.99631041,,1
2015-06-30,25605589.8143108,46649045.44849695,,,,2623246.57351963,,142930817.153572,23178873.1143773,-633867.102159318,3809416.99631041,,58854871.1546604,,,8,,,8993766.30980463,44621602.8790903,124287.667090062,-505695.445472691,476141391.834513,27464467.2352265,27464467.2352265,34414478.2193189,,24821800.7137241,58809040.0774209,426462.057702776,1473118020.58912,1094971239.87177,,918951.938547148,167719215.556765,,4720600.95566443,18601979.7737858,,-7992473.79181032,6950010.98409242,1350662042.9928,123040906.429565,190101870.803847,1911246029.4441419,276259635.226517,522008.201778262,1074402407.76629,,,,6950010.98409242,919316256.771306,3809416.99631041,,1
2015-07-30,25605589.8143108,46649045.44849695,,,,2623246.57351963,,142930817.153572,23178873.1143773,-633867.102159318,3809416.99631041,,58854871.1546604,,,8,,,8993766.30980463,44621602.8790903,124287.667090062,-505695.445472691,476141391.834513,27464467.2352265,27464467.2352265,34414478.2193189,,24821800.7137241,58809040.0774209,426462.057702776,1473118020.58912,1094971239.87177,,918951.938547148,167719215.556765,,4720600.95566443,18601979.7737858,,-7992473.79181032,6950010.98409242,1350662042.9928,123040906.429565,190101870.803847,1911246029.4441419,276259635.226517,522008.201778262,1074402407.76629,,,,6950010.98409242,919316256.771306,3809416.99631041,,1
2015-09-30,25605589.8143108,46649045.44849695,,,,2623246.57351963,,142930817.153572,23178873.1143773,-633867.102159318,3809416.99631041,,58854871.1546604,,,8,,,8993766.30980463,44621602.8790903,124287.667090062,-505695.445472691,476141391.834513,27464467.2352265,27464467.2352265,34414478.2193189,,24821800.7137241,58809040.0774209,426462.057702776,1473118020.58912,1094971239.87177,,918951.938547148,167719215.556765,,4720600.95566443,18601979.7737858,,-7992473.79181032,6950010.98409242,1350662042.9928,123040906.429565,190101870.803847,1911246029.4441419,276259635.226517,522008.201778262,1074402407.76629,,,,6950010.98409242,919316256.771306,3809416.99631041,,1
2015-11-10,25605589.8143108,46649045.44849695,,,,2623246.57351963,,142930817.153572,23178873.1143773,-633867.102159318,3809416.99631041,,58854871.1546604,,,8,,,8993766.30980463,44621602.8790903,124287.667090062,-505695.445472691,476141391.834513,27464467.2352265,27464467.2352265,34414478.2193189,,24821800.7137241,58809040.0774209,426462.057702776,1473118020.58912,1094971239.87177,,918951.938547148,167719215.556765,,4720600.95566443,18601979.7737858,,-7992473.79181032,6950010.98409242,1350662042.9928,123040906.429565,190101870.803847,1911246029.4441419,276259635.226517,522008.201778262,1074402407.76629,,,,6950010.98409242,919316256.771306,3809416.99631041,,1
2016-02-25,12876118.2871602,42756317.24242783,5158.11079375767,,,542338.506315092,,136910997.925739,82543036.4135924,166533.291341319,932144.307729064,,56885119.5795007,,,38,,,11632276.7128941,13777313.9301267,137795.245490383,-18113074.4887653,147463018.863826,11830495.5419685,11830495.5419685,15817715.1855432,,29217750.1547551,45077467.0996188,59396382.6630901,1388382154.92881,985770975.032852,,8105.60267590491,161148960.545607,,5386541.41462408,13019071.6434444,,-3786053.32261813,3987219.64357468,1217130665.95715,85488317.676828,180001855.496791,1293065425.5709639,420390450.929073,334540.328623712,796740215.028073,,,,3987219.64357468,625050286.638937,932144.307729064,,2
2016-02-26,12876118.2871602,42756317.24242783,5158.11079375767,,,542338.506315092,,136910997.925739,82543036.4135924,166533.291341319,932144.307729064,,56885119.5795007,75747174.8849513,122724611.129937,38,,,11632276.7128941,13777313.9301267,137795.245490383,-18113074.4887653,147463018.863826,11830495.5419685,11830495.5419685,15817715.1855432,,29217750.1547551,45077467.0996188,59396382.6630901,1388382154.92881,985770975.032852,,8105.60267590491,161148960.545607,,5386541.41462408,13019071.6434444,,-3786053.32261813,3987219.64357468,1217130665.95715,85488317.676828,180001855.496791,1293065425.5709639,420390450.929073,334540.328623712,796740215.028073,,,,3987219.64357468,625050286.638937,932144.307729064,,2
2016-05-12,12876118.2871602,42756317.24242783,5158.11079375767,,,542338.506315092,,136910997.925739,82543036.4135924,166533.291341319,932144.307729064,,56885119.5795007,75747174.8849513,122724611.129937,38,,,11632276.7128941,13777313.9301267,137795.245490383,-18113074.4887653,147463018.863826,11830495.5419685,11830495.5419685,15817715.1855432,,29217750.1547551,45077467.0996188,59396382.6630901,1388382154.92881,985770975.032852,,8105.60267590491,161148960.545607,,5386541.41462408,13019071.6434444,,-3786053.32261813,3987219.64357468,1217130665.95715,85488317.676828,180001855.496791,1293065425.5709639,420390450.929073,334540.328623712,796740215.028073,,,,3987219.64357468,625050286.638937,932144.307729064,,2
