datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2012-03-31,,,,,,,3080341.35,-1221879.42,,,,,,
2012-09-28,,,,,,,1396850.7,3351154.26,,,321855.0,,,
2012-09-30,,,,,,,1396850.7,3351154.26,,,321855.0,,,
2012-12-31,,,,,,,1396850.7,3351154.26,,,321855.0,,,
2013-03-31,,,,,,,1396850.7,3351154.26,,,321855.0,,,
2013-08-30,,,,,,,1396850.7,-1454687.4,,,193219.9,,,
2013-12-02,,,,,,,1396850.7,-1454687.4,,,193219.9,,,
2014-04-30,,,,,,,129862.15,-2670932.22,,21140.35,21140.35,,,
2014-05-28,,,,,,,129862.15,-2670932.22,,21140.35,21140.35,,,
2014-08-28,,,,,,,129862.15,-2670932.22,,21140.35,21140.35,,,
2014-12-02,,,,,,,129862.15,-2670932.22,,21140.35,21140.35,,,
2015-04-30,,,,,,,129862.15,-1712587.38,,21140.35,21140.35,,,
2015-05-28,,,,,,,129862.15,-1712587.38,,21140.35,21140.35,,,
2015-08-27,,,,,,,129862.15,-1712587.38,,21140.35,21140.35,,,
2015-11-30,,,,,,,129862.15,-1712587.38,,21140.35,21140.35,,,
2016-05-03,,,,,,,129862.15,-80065.36,,21140.35,21140.35,,,
2016-05-27,,,,,,,129862.15,-80065.36,,21140.35,21140.35,,,
2016-08-30,,,,,,,129862.15,-80065.36,,21140.35,21140.35,,,
2016-09-30,,,,,,,129862.15,-80065.36,,21140.35,21140.35,,,
2017-04-12,,,,,,,129862.15,-628246.0,,21140.35,21140.35,,,
2017-05-30,,,,,,,129862.15,-628246.0,,21140.35,21140.35,,,
2017-08-24,,,,,,,129862.15,-628246.0,,21140.35,21140.35,,,
