datadate,apq,rectq,xadq,obq,fatbq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2002-12-31,,,,,,,,,,,,,,-2831362.41610738,-2643143.28225909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2003-03-31,758370.30039675,1447679.3878707709,,,,114667.674286794,,7780462.30870962,-785082.65633856,1720666.63517854,84697.7139618364,,216304.931040998,-892703.409626794,-2643143.28225909,32,,,,651.520876629511,28015.397695069,235850.5573398826,,-592232.476856225,-592232.476856225,-589626.393349707,,98379.6523710561,,126395.050066125,467791.989419989,121182.883053089,,,2537673.81447194,,1448982.42962403,18894.1054222558,,,,9461386.17041375,1278283.9599471,9247687.32287928,14984.9801624787,8056055.6395239,,1404679.01001322,,,,,,84697.7139618364,,1
2003-06-30,758370.30039675,1447679.3878707709,,,,114667.674286794,,7780462.30870962,-785082.65633856,1720666.63517854,84697.7139618364,,216304.931040998,-892703.409626794,-2643143.28225909,32,,,,651.520876629511,28015.397695069,235850.5573398826,,-592232.476856225,-592232.476856225,-589626.393349707,,98379.6523710561,,126395.050066125,467791.989419989,121182.883053089,,,2537673.81447194,,1448982.42962403,18894.1054222558,,,,9461386.17041375,1278283.9599471,9247687.32287928,14984.9801624787,8056055.6395239,,1404679.01001322,,,,,,84697.7139618364,,1
2003-09-12,758370.30039675,1447679.3878707709,,,,114667.674286794,,7780462.30870962,-785082.65633856,1720666.63517854,84697.7139618364,,216304.931040998,-892703.409626794,-2643143.28225909,32,,,,651.520876629511,28015.397695069,235850.5573398826,,-592232.476856225,-592232.476856225,-589626.393349707,,98379.6523710561,,126395.050066125,467791.989419989,121182.883053089,,,2537673.81447194,,1448982.42962403,18894.1054222558,,,,9461386.17041375,1278283.9599471,9247687.32287928,14984.9801624787,8056055.6395239,,1404679.01001322,,,,,,84697.7139618364,,1
2003-09-30,758370.30039675,1447679.3878707709,,,,114667.674286794,,7780462.30870962,-785082.65633856,1720666.63517854,84697.7139618364,,216304.931040998,-892703.409626794,-2643143.28225909,32,,,,651.520876629511,28015.397695069,235850.5573398826,,-592232.476856225,-592232.476856225,-589626.393349707,,98379.6523710561,,126395.050066125,467791.989419989,121182.883053089,,,2537673.81447194,,1448982.42962403,18894.1054222558,,,,9461386.17041375,1278283.9599471,9247687.32287928,14984.9801624787,8056055.6395239,,1404679.01001322,,,,,,84697.7139618364,,1
2003-12-31,758370.30039675,1447679.3878707709,,,,114667.674286794,,7780462.30870962,-785082.65633856,1720666.63517854,84697.7139618364,,216304.931040998,-892703.409626794,-2643143.28225909,32,,,,651.520876629511,28015.397695069,235850.5573398826,,-592232.476856225,-592232.476856225,-589626.393349707,,98379.6523710561,,126395.050066125,467791.989419989,121182.883053089,,,2537673.81447194,,1448982.42962403,18894.1054222558,,,,9461386.17041375,1278283.9599471,9247687.32287928,14984.9801624787,8056055.6395239,,1404679.01001322,,,,,,84697.7139618364,,2
2004-02-25,901673.026820888,1847759.971303795,,,,515342.441443369,,8303287.65433653,326407.045674802,1782901.55186085,64153.4366229091,,121962.027865531,-892703.409626794,-2643143.28225909,25,79663.0586636125,,,704.982820031969,93762.7150642519,188935.39576856722,,456828.867380716,456828.867380716,459648.798660844,,98697.5948044756,,93762.7150642518,660568.902369955,210789.863189559,,,3253495.71444754,,1086378.52566926,-3524.91410015984,,,,10542313.0907581,1445919.76388557,10201806.3886826,704.982820031969,9002630.61180824,,1539682.47894982,,,,,,64153.4366229091,,2
2004-03-31,901673.026820888,1847759.971303795,,,,515342.441443369,,8303287.65433653,326407.045674802,1782901.55186085,64153.4366229091,,121962.027865531,260772.683397683,416968.146718147,25,79663.0586636125,,,704.982820031969,93762.7150642519,188935.39576856722,,456828.867380716,456828.867380716,459648.798660844,,98697.5948044756,,93762.7150642518,660568.902369955,210789.863189559,,,3253495.71444754,,1086378.52566926,-3524.91410015984,,,,10542313.0907581,1445919.76388557,10201806.3886826,704.982820031969,9002630.61180824,,1539682.47894982,,,,,,64153.4366229091,,2
2004-04-28,901673.026820888,1847759.971303795,,,,515342.441443369,,8303287.65433653,326407.045674802,1782901.55186085,64153.4366229091,,121962.027865531,260772.683397683,416968.146718147,25,79663.0586636125,,,704.982820031969,93762.7150642519,188935.39576856722,,456828.867380716,456828.867380716,459648.798660844,,98697.5948044756,,93762.7150642518,660568.902369955,210789.863189559,,,3253495.71444754,,1086378.52566926,-3524.91410015984,,,,10542313.0907581,1445919.76388557,10201806.3886826,704.982820031969,9002630.61180824,,1539682.47894982,,,,,,64153.4366229091,,2
2004-06-30,901673.026820888,1847759.971303795,,,,515342.441443369,,8303287.65433653,326407.045674802,1782901.55186085,64153.4366229091,,121962.027865531,260772.683397683,416968.146718147,25,79663.0586636125,,,704.982820031969,93762.7150642519,188935.39576856722,,456828.867380716,456828.867380716,459648.798660844,,98697.5948044756,,93762.7150642518,660568.902369955,210789.863189559,,,3253495.71444754,,1086378.52566926,-3524.91410015984,,,,10542313.0907581,1445919.76388557,10201806.3886826,704.982820031969,9002630.61180824,,1539682.47894982,,,,,,64153.4366229091,,2
2004-09-29,901673.026820888,1847759.971303795,,,,515342.441443369,,8303287.65433653,326407.045674802,1782901.55186085,64153.4366229091,,121962.027865531,260772.683397683,416968.146718147,25,79663.0586636125,,,704.982820031969,93762.7150642519,188935.39576856722,,456828.867380716,456828.867380716,459648.798660844,,98697.5948044756,,93762.7150642518,660568.902369955,210789.863189559,,,3253495.71444754,,1086378.52566926,-3524.91410015984,,,,10542313.0907581,1445919.76388557,10201806.3886826,704.982820031969,9002630.61180824,,1539682.47894982,,,,,,64153.4366229091,,2
2004-09-30,901673.026820888,1847759.971303795,,,,515342.441443369,,8303287.65433653,326407.045674802,1782901.55186085,64153.4366229091,,121962.027865531,260772.683397683,416968.146718147,25,79663.0586636125,,,704.982820031969,93762.7150642519,188935.39576856722,,456828.867380716,456828.867380716,459648.798660844,,98697.5948044756,,93762.7150642518,660568.902369955,210789.863189559,,,3253495.71444754,,1086378.52566926,-3524.91410015984,,,,10542313.0907581,1445919.76388557,10201806.3886826,704.982820031969,9002630.61180824,,1539682.47894982,,,,,,64153.4366229091,,2
2004-10-27,901673.026820888,1847759.971303795,,,,515342.441443369,,8303287.65433653,326407.045674802,1782901.55186085,64153.4366229091,,121962.027865531,260772.683397683,416968.146718147,25,79663.0586636125,,,704.982820031969,93762.7150642519,188935.39576856722,,456828.867380716,456828.867380716,459648.798660844,,98697.5948044756,,93762.7150642518,660568.902369955,210789.863189559,,,3253495.71444754,,1086378.52566926,-3524.91410015984,,,,10542313.0907581,1445919.76388557,10201806.3886826,704.982820031969,9002630.61180824,,1539682.47894982,,,,,,64153.4366229091,,2
2004-12-31,901673.026820888,1847759.971303795,,,,515342.441443369,,8303287.65433653,326407.045674802,1782901.55186085,64153.4366229091,,121962.027865531,260772.683397683,416968.146718147,25,79663.0586636125,,,704.982820031969,93762.7150642519,188935.39576856722,,456828.867380716,456828.867380716,459648.798660844,,98697.5948044756,,93762.7150642518,660568.902369955,210789.863189559,,,3253495.71444754,,1086378.52566926,-3524.91410015984,,,,10542313.0907581,1445919.76388557,10201806.3886826,704.982820031969,9002630.61180824,,1539682.47894982,,,,,,64153.4366229091,,3
2005-03-31,901673.026820888,1847759.971303795,,,,515342.441443369,,8303287.65433653,326407.045674802,1782901.55186085,64153.4366229091,,121962.027865531,1148473.69830009,1458721.59014857,25,79663.0586636125,,,704.982820031969,93762.7150642519,188935.39576856722,,456828.867380716,456828.867380716,459648.798660844,,98697.5948044756,,93762.7150642518,660568.902369955,210789.863189559,,,3253495.71444754,,1086378.52566926,-3524.91410015984,,,,10542313.0907581,1445919.76388557,10201806.3886826,704.982820031969,9002630.61180824,,1539682.47894982,,,,,,64153.4366229091,,3
2005-05-20,1426200.71315265,2897632.7670594,,,,265734.126930325,,3698368.84634679,853034.817034316,1789464.918584,57245.9156419052,,74914.4081239747,1148473.69830009,1458721.59014857,24,79861.5860189542,,,704.982820031969,119439.0091787899,96823.33880174089,-5377582.37184267,1308881.92307171,1308881.92307171,1311708.88186884,176684.924820695,199300.595197744,176684.924820695,19788.7115799178,715220.575674173,183752.321813523,,,4278602.13945795,,1176721.59930583,-3524.91410015984,,,2826.95879713112,7191076.44020229,2176051.53409168,6853254.86394512,706.73969928278,4995942.93422997,,2195840.2456716,,,,2826.95879713112,,57245.9156419052,,3
