datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2003-03-31,,,,,,9824934.81957302,,54501675.8926885,,,,,,
2003-07-30,,,,,,9824934.81957302,,54501675.8926885,,,,,,
2003-10-31,,,,,,9824934.81957302,,54501675.8926885,,,,,,
2004-02-11,,,,,,4922190.04946321,,43490390.1677721,,,,,,
2004-04-21,,,,,,4922190.04946321,,43490390.1677721,,,,,,
2004-07-23,,,,,,4922190.04946321,,43490390.1677721,,,,,,
2004-10-29,,,,,,4922190.04946321,,43490390.1677721,,,,,,
2005-01-26,,,,,,535708.692056347,,41663012.0124192,,,,,,
2005-03-31,,,,,,535708.692056347,,41663012.0124192,,,,,,
2005-07-28,,,,,,535708.692056347,,41663012.0124192,,,,,,
2005-09-30,,,,,,535708.692056347,,41663012.0124192,,,,,,
2006-02-09,,,,,,249719.106311938,-3945286.70715969,85718319.0186955,,,,,,
2006-03-31,,,,,,249719.106311938,-3945286.70715969,85718319.0186955,,,,,,
2006-07-24,,,,,,249719.106311938,-3945286.70715969,85718319.0186955,,,,,,
2006-09-30,,,,,,249719.106311938,-3945286.70715969,85718319.0186955,,,,,,
2007-02-12,,,,,,27620.8020480068,-3425653.13205157,105104562.251752,,,,,,
2007-03-31,,,,,,27620.8020480068,-3425653.13205157,105104562.251752,,,,,,
2007-07-24,,,,,,27620.8020480068,-3425653.13205157,105104562.251752,,,,,,
2007-10-22,,,,,,27620.8020480068,-3425653.13205157,105104562.251752,,,,,,
2008-02-14,,,,,,1954536.65475235,408695.893208841,148581538.988985,,,,,,
2008-04-30,,,,,,1954536.65475235,408695.893208841,148581538.988985,,,,,,
2008-08-13,,,,,,1954536.65475235,408695.893208841,148581538.988985,,,,,,
2008-10-31,,,,,,1954536.65475235,408695.893208841,148581538.988985,,,,,,
2009-02-12,,,,,,2541179.03020646,-10406505.6261445,156867870.326107,,,,,,
2009-05-08,,,,,,2541179.03020646,-10406505.6261445,156867870.326107,,,,,,
2009-08-14,,,,,,2541179.03020646,-10406505.6261445,156867870.326107,,,,,,
2009-11-04,,,,,,2541179.03020646,-10406505.6261445,156867870.326107,,,,,,
2010-02-25,,,,,,2355563.64885758,9052702.28483078,89573453.8166409,,,,,,
2010-05-03,,,,,,2355563.64885758,9052702.28483078,89573453.8166409,,,,,,
2010-08-13,,,,,,2355563.64885758,9052702.28483078,89573453.8166409,,,,,,
2010-10-29,,,,,,2355563.64885758,9052702.28483078,89573453.8166409,,,,,,
2011-02-11,,,,,,126919.08233563,-4920687.12460705,53221973.5669855,,,,,,
2011-04-28,,,,,,126919.08233563,-4920687.12460705,53221973.5669855,,,,,,
2011-07-29,,,,,,126919.08233563,-4920687.12460705,53221973.5669855,,,,,,
2011-10-26,,,,,,126919.08233563,-4920687.12460705,53221973.5669855,,,,,,
2012-02-22,,,,,,126919.08233563,-4478888.34951456,43279810.6019417,,,,,,
