datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2008-09-30,,,,,,240336000.0,,5341000.0,,15366000.0,9658000.0,,,
2008-12-31,,,,,,240336000.0,,5341000.0,,15366000.0,9658000.0,,,
2009-03-30,,,,,,240336000.0,,5341000.0,,15366000.0,9658000.0,,,
2009-06-30,,,,,,240336000.0,,5341000.0,,15366000.0,9658000.0,,,
2009-12-14,,,,,,240336000.0,,-147017000.0,,9314000.0,8611000.0,,,
2010-03-09,,,,,,240900000.0,280000000.0,47600000.0,,-600000.0,-1400000.0,,,
2010-03-30,,,,,,240900000.0,280000000.0,47600000.0,,-600000.0,-1400000.0,,,
2010-08-17,,,,,,240900000.0,280000000.0,47600000.0,,-600000.0,-1400000.0,,,
2010-09-30,,,,,,240900000.0,280000000.0,47600000.0,,-600000.0,-1400000.0,,,
2011-02-23,,,,,,240900000.0,300000.0,13300000.0,,11200000.0,4900000.0,,,
