datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2005-03-31,,,,,,,1347045.86683298,-3619920.7397264,,,,,,
2005-06-30,,,,,,,1347045.86683298,-3619920.7397264,,,,,,
2005-09-30,,,,,,,1347045.86683298,-3619920.7397264,,,,,,
2005-12-31,,,,,,,1347045.86683298,-3619920.7397264,,,,,,
2006-06-07,,,,,,,13149121.2067394,-1774175.13823275,,,,,,
2006-06-30,,,,,,,13149121.2067394,-1774175.13823275,,,,,,
2006-09-30,,,,,,,13149121.2067394,-1774175.13823275,,,,,,
2006-12-30,,,,,,,13149121.2067394,-1774175.13823275,,,,,,
2007-03-30,,,,,,,3877017.45820192,-5315993.8770932,,,,,,
2007-08-24,,,,,,,3877017.45820192,-5315993.8770932,,,,,,
2007-09-30,,,,,,,3877017.45820192,-5315993.8770932,,,,,,
2007-12-30,,,,,,,3877017.45820192,-5315993.8770932,,,,,,
2008-03-30,,,,,,,3877017.45820192,-5315993.8770932,,,,,,
2008-08-26,,,,,,,2105959.95331534,-5884926.83638486,,,,,,
2008-09-30,,,,,,,2105959.95331534,-5884926.83638486,,,,,,
2008-12-30,,,,,,,2105959.95331534,-5884926.83638486,,,,,,
2009-03-30,,,,,,,2105959.95331534,-5884926.83638486,,,,,,
2009-08-28,,,,,,,932753.190478187,-14417535.4831495,,,,,,
2009-09-30,,,,,,,932753.190478187,-14417535.4831495,,,,,,
2009-12-31,,,,,,,932753.190478187,-14417535.4831495,,,,,,
2010-03-31,,,,,,,932753.190478187,-14417535.4831495,,,,,,
2010-08-31,,,,,,,5611204.29708527,-3035451.27870354,,,,,,
2010-11-19,,,,,,,5611204.29708527,-3035451.27870354,,,,,,
2011-03-31,,,,,,,3329018.9247542,-6566381.69058926,,,,,,
2011-05-19,,,,,,,3329018.9247542,-6566381.69058926,,,,,,
2011-08-26,,,,,,,3329018.9247542,-6566381.69058926,,,,,,
2011-11-18,,,,,,,3329018.9247542,-6566381.69058926,,,,,,
2011-12-30,,,,,,,3329018.9247542,-6566381.69058926,,,,,,
2012-03-30,,,,,,,3329018.9247542,-6566381.69058926,,,,,,
2012-09-03,,,,,,,1428661.22330097,-3869692.87145631,,,,,,
2012-11-27,,,,,,,1428661.22330097,-3869692.87145631,,,,,,
2013-04-15,,,,,,,10147908.3867691,-3343456.87539582,,,,,,
2013-05-20,,,,,,,10147908.3867691,-3343456.87539582,,,,,,
