datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2014-03-31,,,,,,3453667.97701845,,-5715986.54369519,,,,,,
2014-06-30,,,,,,3453667.97701845,,-5715986.54369519,,,,,,
2014-09-30,,,,,,3453667.97701845,,-5715986.54369519,,,,,,
2014-12-31,,,,,,3453667.97701845,,-5715986.54369519,,,,,,
2015-06-17,,,,,,3363534.99062481,3923606.2904494,-6069122.14359161,,,1553.59583862578,,,
2015-08-24,,,,,,3363534.99062481,3923606.2904494,-6069122.14359161,,,1553.59583862578,,,
2015-11-27,,,,,,3363534.99062481,3923606.2904494,-6069122.14359161,,,1553.59583862578,,,
2015-12-30,,,,,,3363534.99062481,3923606.2904494,-6069122.14359161,,,1553.59583862578,,,
2016-03-30,,,,,,3363534.99062481,3923606.2904494,-6069122.14359161,,,1553.59583862578,,,
2016-08-26,,,,,,2963703.08749905,25907716.7711037,-12126718.4761243,,,1553.59583862578,,327908.47188888,327908.47188888
2016-09-30,,,,,,2963703.08749905,25907716.7711037,-12126718.4761243,,,1553.59583862578,,327908.47188888,327908.47188888
2016-12-30,,,,,,2963703.08749905,25907716.7711037,-12126718.4761243,,,1553.59583862578,,327908.47188888,327908.47188888
2017-03-30,,,,,,3650095.79478553,1356748.19175778,-12607872.3296888,,,1553.59583862578,,327908.47188888,327908.47188888
2017-08-25,,,,,,3650095.79478553,1356748.19175778,-12607872.3296888,,,1553.59583862578,,327908.47188888,327908.47188888
2017-09-30,,,,,,3650095.79478553,1356748.19175778,-12607872.3296888,,,1553.59583862578,,327908.47188888,327908.47188888
2017-12-30,,,,,,3650095.79478553,1356748.19175778,-12607872.3296888,,,1553.59583862578,,327908.47188888,327908.47188888
2018-03-30,,,,,,3650095.79478553,1356748.19175778,-12607872.3296888,,,1553.59583862578,,327908.47188888,327908.47188888
2018-08-31,,,,,,3602697.47243915,22525293.3146195,-15126357.6972445,,,4439.00624992502,,2105864.56496443,2105864.56496443
2018-09-30,,,,,,3602697.47243915,22525293.3146195,-15126357.6972445,,,4439.00624992502,,2105864.56496443,2105864.56496443
2018-12-30,,,,,,3602697.47243915,22525293.3146195,-15126357.6972445,,,4439.00624992502,,2105864.56496443,2105864.56496443
2019-03-30,,,,,,3602697.47243915,22525293.3146195,-15126357.6972445,,,4439.00624992502,,2105864.56496443,2105864.56496443
2019-09-10,,,4724389.1641435,,,3517894.34810533,52016828.2869988,-26791916.5519772,,,8990.27433709515,,2818451.00467933,2818451.00467933
2019-09-30,,,4724389.1641435,,,3517894.34810533,52016828.2869988,-26791916.5519772,,,8990.27433709515,,2818451.00467933,2818451.00467933
2019-12-30,,,4724389.1641435,,,3517894.34810533,52016828.2869988,-26791916.5519772,,,8990.27433709515,,2818451.00467933,2818451.00467933
2020-03-30,,,4724389.1641435,,,3517894.34810533,52016828.2869988,-26791916.5519772,,,8990.27433709515,,2818451.00467933,2818451.00467933
2020-06-30,,,5592710.1316055,,,5210562.74241643,23487691.6350918,-44500725.2875367,,,54109.36484093,,2818451.00467933,2818451.00467933
2020-09-30,,,5592710.1316055,,,5210562.74241643,23487691.6350918,-44500725.2875367,,,54109.36484093,,2818451.00467933,2818451.00467933
2021-04-07,,,4792134.89252565,,,5030625.10991695,15171372.0688813,-73190593.3072789,,,100040.84025403,,2818451.00467933,2818451.00467933
