datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2001-03-31,,,,1751215.3389551,964428.303575635,,,3462744.8626749,,,,,,
2001-09-06,,,,1751215.3389551,964428.303575635,,,3462744.8626749,,,,,,
2001-09-30,,,,1751215.3389551,964428.303575635,,,3462744.8626749,,,,,,
2002-02-27,,,,1342855.89756832,964428.303575635,,,3315806.97005583,,,,,,
2002-03-31,,,,1342855.89756832,964428.303575635,,,3315806.97005583,,,,,,
2002-08-29,,,,1342855.89756832,964428.303575635,,,3315806.97005583,,,,,,
2002-09-30,,,,1342855.89756832,964428.303575635,,,3315806.97005583,,,,,,
2002-12-30,,,,1342855.89756832,964428.303575635,,,3315806.97005583,,,,,,
2003-03-30,,,,1400769.88475345,964428.303575635,1331057.15095409,,-7225366.52182127,,,,,,
2003-08-27,,,,1400769.88475345,964428.303575635,1331057.15095409,,-7225366.52182127,,,,,,
2003-09-30,,,,1400769.88475345,964428.303575635,1331057.15095409,,-7225366.52182127,,,,,,
2004-02-25,,,,1066639.00670837,964428.303575635,1168156.53279297,,-8769281.29837766,,,659158.936729891,,,
2004-03-31,,,,1066639.00670837,964428.303575635,1168156.53279297,,-8769281.29837766,,,659158.936729891,,,
2004-08-31,,,,1066639.00670837,964428.303575635,1168156.53279297,,-8769281.29837766,,,659158.936729891,,,
2004-11-11,,,,1066639.00670837,964428.303575635,1168156.53279297,,-8769281.29837766,,,659158.936729891,,,
2005-02-15,,,,693311.644996407,964428.303575635,11419500.0610112,,-12963019.5642447,,,659158.936729891,,,
2005-05-12,,,,693311.644996407,964428.303575635,11419500.0610112,,-12963019.5642447,,,659158.936729891,,,
2005-09-02,,,,693311.644996407,964428.303575635,11419500.0610112,,-12963019.5642447,,,659158.936729891,,,
2005-11-11,,,,693311.644996407,964428.303575635,11419500.0610112,,-12963019.5642447,,,659158.936729891,,,
2006-03-24,,,,592996.88606306,964428.303575635,12027792.9883139,,-6638538.22564795,,,869545.317846529,,,
2006-05-11,,,,592996.88606306,964428.303575635,12027792.9883139,,-6638538.22564795,,,869545.317846529,,,
2006-09-07,,,,592996.88606306,964428.303575635,12027792.9883139,,-6638538.22564795,,,869545.317846529,,,
2006-11-14,,,,592996.88606306,964428.303575635,12027792.9883139,,-6638538.22564795,,,869545.317846529,,,
2007-03-30,,,,1399903.08916483,964428.303575635,15279019.2792389,,-2801153.53452712,,,869545.317846529,,,
2007-05-15,,,,1399903.08916483,964428.303575635,15279019.2792389,,-2801153.53452712,,,869545.317846529,,,
2007-09-13,,,,1399903.08916483,964428.303575635,15279019.2792389,,-2801153.53452712,,,869545.317846529,,,
2007-11-14,,,,1399903.08916483,964428.303575635,15279019.2792389,,-2801153.53452712,,,869545.317846529,,,
2008-02-19,,,9268428.98825589,299906.338901452,964428.303575635,18552294.3321905,1239318.84163688,364592.01984098,,,-31607.7759136334,,,
2008-05-13,,,9268428.98825589,299906.338901452,964428.303575635,18552294.3321905,1239318.84163688,364592.01984098,,,-31607.7759136334,,,
