datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2002-06-30,,,,,,,-34200.0778909527,-1617704.88915518,,,,,,
2002-09-30,,,,,,,-34200.0778909527,-1617704.88915518,,,,,,
2003-03-06,,,,,,,-256014.579708915,-908079.148809777,,,,,,
2003-03-31,,,,,,,-256014.579708915,-908079.148809777,,,,,,
2003-08-28,,,,,,,-256014.579708915,-908079.148809777,,,,,,
2003-11-27,,,,,,,-256014.579708915,-908079.148809777,,,,,,
2004-02-26,,,,,,,-256014.579708915,433096.547005659,,,,,,
2004-05-27,,,,,,,-256014.579708915,433096.547005659,,,,,,
2004-08-26,,,,,,,-256014.579708915,433096.547005659,,,,,,
2004-11-25,,,,,,,-256014.579708915,433096.547005659,,,,,,
2005-03-16,,,,,,,-256014.579708915,177233.511482407,,,63705.1784834832,,,
2005-05-31,,,,,,,-256014.579708915,177233.511482407,,,63705.1784834832,,,
2005-08-30,,,,,,,-256014.579708915,177233.511482407,,,63705.1784834832,,,
2005-11-29,,,,,,,-256014.579708915,177233.511482407,,,63705.1784834832,,,
2006-03-14,,,,,,,64124.13256475,213039.744017277,,,-117453.267273276,,,
2006-05-24,,,,,,,64124.13256475,213039.744017277,,,-117453.267273276,,,
2006-08-29,,,,,,,64124.13256475,213039.744017277,,,-117453.267273276,,,
2006-11-28,,,,,,,64124.13256475,213039.744017277,,,-117453.267273276,,,
2007-05-04,,,,,,381922.763651817,64124.13256475,1919738.16134287,,,453245.144840286,,,
2007-05-24,,,,,,381922.763651817,64124.13256475,1919738.16134287,,,453245.144840286,,,
2007-08-29,,,,,,381922.763651817,64124.13256475,1919738.16134287,,,453245.144840286,,,
2007-11-28,,,,,,381922.763651817,64124.13256475,1919738.16134287,,,453245.144840286,,,
2008-03-13,,,,,,416751.419342208,-278064.438136257,1600325.45027408,,,399390.886844166,,,
2008-05-21,,,,,,416751.419342208,-278064.438136257,1600325.45027408,,,399390.886844166,,,
2008-08-27,,,,,,416751.419342208,-278064.438136257,1600325.45027408,,,399390.886844166,,,
2008-11-26,,,,,,416751.419342208,-278064.438136257,1600325.45027408,,,399390.886844166,,,
2009-03-16,,,,564738.577574061,,1195237.02590498,-1778855.87887213,1461615.8773693,,,254177.312944978,,,
2009-05-20,,,,564738.577574061,,1195237.02590498,-1778855.87887213,1461615.8773693,,,254177.312944978,,,
2009-08-31,,,,564738.577574061,,1195237.02590498,-1778855.87887213,1461615.8773693,,,254177.312944978,,,
2009-11-30,,,,564738.577574061,,1195237.02590498,-1778855.87887213,1461615.8773693,,,254177.312944978,,,
2010-03-15,,,,945826.69771201,,1161198.82232956,-14175.488290646,-760354.132430196,,,-248011.484211134,,,
2010-05-31,,,,945826.69771201,,1161198.82232956,-14175.488290646,-760354.132430196,,,-248011.484211134,,,
2010-08-30,,,,945826.69771201,,1161198.82232956,-14175.488290646,-760354.132430196,,,-248011.484211134,,,
2010-11-29,,,,945826.69771201,,1161198.82232956,-14175.488290646,-760354.132430196,,,-248011.484211134,,,
2011-03-23,,,,792619.491221141,,3884146.24789056,-14175.488290646,-707568.554091415,,,-206930.426196546,,,
2011-05-30,,,,792619.491221141,,3884146.24789056,-14175.488290646,-707568.554091415,,,-206930.426196546,,,
2011-08-29,,,,792619.491221141,,3884146.24789056,-14175.488290646,-707568.554091415,,,-206930.426196546,,,
2011-11-28,,,,792619.491221141,,3884146.24789056,-14175.488290646,-707568.554091415,,,-206930.426196546,,,
2012-03-26,,,,792619.491221141,,6752958.3980498,-14175.488290646,1189680.99251262,,,451930.823611353,,,
2012-05-29,,,,792619.491221141,,6752958.3980498,-14175.488290646,1189680.99251262,,,451930.823611353,,,
2012-08-27,,,,792619.491221141,,6752958.3980498,-14175.488290646,1189680.99251262,,,451930.823611353,,,
2012-11-26,,,,792619.491221141,,6752958.3980498,-14175.488290646,1189680.99251262,,,451930.823611353,,,
2013-03-18,,,,792619.491221141,,7075131.22876557,171281.418105889,1314173.83033692,,,213312.331894111,,,
2013-05-28,,,,792619.491221141,,7075131.22876557,171281.418105889,1314173.83033692,,,213312.331894111,,,
2013-08-30,,,,792619.491221141,,7075131.22876557,171281.418105889,1314173.83033692,,,213312.331894111,,,
2013-11-25,,,,792619.491221141,,7075131.22876557,171281.418105889,1314173.83033692,,,213312.331894111,,,
2014-03-24,,,,792619.491221141,,8585063.4421879,67678.6848991928,1999415.35881464,,,626807.030702886,,,
2014-05-26,,,,792619.491221141,,8585063.4421879,67678.6848991928,1999415.35881464,,,626807.030702886,,,
2014-08-28,,,,792619.491221141,,8585063.4421879,67678.6848991928,1999415.35881464,,,626807.030702886,,,
2014-11-24,,,,792619.491221141,,8585063.4421879,67678.6848991928,1999415.35881464,,,626807.030702886,,,
2015-03-23,,,,792619.491221141,,11405922.1538012,402309.103611874,2464977.92581279,,,703206.265130713,,,
2015-05-27,,,,792619.491221141,,11405922.1538012,402309.103611874,2464977.92581279,,,703206.265130713,,,
2015-08-24,,,,792619.491221141,,11405922.1538012,402309.103611874,2464977.92581279,,,703206.265130713,,,
2015-11-23,,,,792619.491221141,,11405922.1538012,402309.103611874,2464977.92581279,,,703206.265130713,,,
2016-03-18,,,,792619.491221141,,10777446.6660846,402309.103611874,2444796.88000233,,,625417.747897203,,,
2016-05-25,,,,792619.491221141,,10777446.6660846,402309.103611874,2444796.88000233,,,625417.747897203,,,
2016-08-24,,,,792619.491221141,,10777446.6660846,402309.103611874,2444796.88000233,,,625417.747897203,,,
2016-11-23,,,,792619.491221141,,10777446.6660846,402309.103611874,2444796.88000233,,,625417.747897203,,,
2017-03-22,,,,792619.491221141,,13468779.3538888,402309.103611874,1843271.28174637,,,633244.361391885,,,
2017-05-29,,,,792619.491221141,,13468779.3538888,402309.103611874,1843271.28174637,,,633244.361391885,,,
2017-08-28,,,,792619.491221141,,13468779.3538888,402309.103611874,1843271.28174637,,,633244.361391885,,,
2017-11-30,,,,792619.491221141,,13468779.3538888,402309.103611874,1843271.28174637,,,633244.361391885,,,
2018-03-22,,,,447333.215131929,,14620400.2256572,402309.103611874,271740.017085476,,,430513.486242968,,,
2018-05-28,,,,447333.215131929,,14620400.2256572,402309.103611874,271740.017085476,,,430513.486242968,,,
2018-08-27,,,,447333.215131929,,14620400.2256572,402309.103611874,271740.017085476,,,430513.486242968,,,
2018-11-26,,,,447333.215131929,,14620400.2256572,402309.103611874,271740.017085476,,,430513.486242968,,,
2019-03-25,,,,762364.747262199,,13124424.5687868,-1947088.23321609,1839812.9663477,,,430513.486242968,,,
2019-05-23,,,,762364.747262199,,13124424.5687868,-1947088.23321609,1839812.9663477,,,430513.486242968,,,
2019-08-26,,,,762364.747262199,,13124424.5687868,-1947088.23321609,1839812.9663477,,,430513.486242968,,,
2019-11-25,,,,762364.747262199,,13124424.5687868,-1947088.23321609,1839812.9663477,,,430513.486242968,,,
2020-03-26,,,3602884.26898829,363062.053437406,,11294546.892825,-97699.579705794,-3046007.98558991,,,430513.486242968,,,
2020-05-26,,,3602884.26898829,363062.053437406,,11294546.892825,-97699.579705794,-3046007.98558991,,,430513.486242968,,,
2020-08-25,,,3602884.26898829,363062.053437406,,11294546.892825,-97699.579705794,-3046007.98558991,,,430513.486242968,,,
2020-11-24,,,3602884.26898829,363062.053437406,,11294546.892825,-97699.579705794,-3046007.98558991,,,430513.486242968,,,
2021-06-23,,,4365483.23320859,341171.548158361,,11045098.7443372,7202.77723064802,-72507.9574551901,,,430513.486242968,,,
