datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2007-03-31,,,,,,,,,,,,,,
2007-06-30,,,,,,,,13790190.6810414,,,8615669.20468191,,,
2007-09-30,,,,,,,,13790190.6810414,,,8615669.20468191,,,
2007-12-31,,,,,,,,13790190.6810414,,,8615669.20468191,,,
2008-06-19,,,,,,,,27018767.8897075,,,16466181.1218907,,,
2008-08-14,,,,,,,,27018767.8897075,,,16466181.1218907,,,
2008-11-06,,,,,,,,27018767.8897075,,,16466181.1218907,,,
2009-02-19,,,,,,,121277028.557051,114228816.692526,,,49323147.7055115,,,
2009-05-15,,,,,,,121277028.557051,114228816.692526,,,49323147.7055115,,,
2009-08-14,,,,,,,121277028.557051,114228816.692526,,,49323147.7055115,,,
2009-10-20,,,,,,,121277028.557051,114228816.692526,,,49323147.7055115,,,
2010-02-23,,,,,37846764.9315696,,121277028.557051,142787214.109832,,,62983411.7849167,,,
2010-05-14,,,,,37846764.9315696,,121277028.557051,142787214.109832,,,62983411.7849167,,,
2010-08-13,,,,,37846764.9315696,,121277028.557051,142787214.109832,,,62983411.7849167,,,
2010-11-12,,,,,37846764.9315696,,121277028.557051,142787214.109832,,,62983411.7849167,,,
2011-03-30,,,,,16860514.0391947,,121277028.557051,313045059.019464,,,131263488.221524,,,
2011-05-13,,,,,16860514.0391947,,121277028.557051,313045059.019464,,,131263488.221524,,,
2011-08-12,,,,,16860514.0391947,,121277028.557051,313045059.019464,,,131263488.221524,,,
2011-11-11,,,,,16860514.0391947,,121277028.557051,313045059.019464,,,131263488.221524,,,
2012-01-13,,,,,36882708.1165049,259150.563106796,121277028.557051,138369735.067961,,,64575153.9805825,,,
2012-05-10,,,,,36882708.1165049,259150.563106796,121277028.557051,138369735.067961,,,64575153.9805825,,,
2012-08-09,,,,,36882708.1165049,259150.563106796,121277028.557051,138369735.067961,,,64575153.9805825,,,
2012-11-08,,,,,36882708.1165049,259150.563106796,121277028.557051,138369735.067961,,,64575153.9805825,,,
2013-03-27,,,,,36882708.1165049,252498.746569559,121277028.557051,60977229.4569348,,,24062075.0870804,,,
2013-05-15,,,,,36882708.1165049,252498.746569559,121277028.557051,60977229.4569348,,,24062075.0870804,,,
2013-08-08,,,,,36882708.1165049,252498.746569559,121277028.557051,60977229.4569348,,,24062075.0870804,,,
2013-11-07,,,,,36882708.1165049,252498.746569559,121277028.557051,60977229.4569348,,,24062075.0870804,,,
2014-03-27,,,,,36882708.1165049,10936338.5243423,121277028.557051,-55306839.7338978,,,-18224740.2479589,,,
2014-05-15,,,,,36882708.1165049,10936338.5243423,121277028.557051,-55306839.7338978,,,-18224740.2479589,,,
2014-07-08,,,,,36882708.1165049,10936338.5243423,121277028.557051,-55306839.7338978,,,-18224740.2479589,,,
2014-11-06,,,,,36882708.1165049,10936338.5243423,121277028.557051,-55306839.7338978,,,-18224740.2479589,,,
2015-03-26,,,,,36882708.1165049,619884.739611686,121277028.557051,-139064693.909151,,,8829861.94882962,,,
2015-05-13,,,,,36882708.1165049,619884.739611686,121277028.557051,-139064693.909151,,,8829861.94882962,,,
2015-08-13,,,,,36882708.1165049,619884.739611686,121277028.557051,-139064693.909151,,,8829861.94882962,,,
2015-11-12,,,,,36882708.1165049,619884.739611686,121277028.557051,-139064693.909151,,,8829861.94882962,,,
2016-03-30,,,,30324533.3565013,36882708.1165049,588024.630488374,121277028.557051,10539494.097588,,,8829861.94882962,,,
2016-05-12,,,,30324533.3565013,36882708.1165049,588024.630488374,121277028.557051,10539494.097588,,,8829861.94882962,,,
2016-08-11,,,,30324533.3565013,36882708.1165049,588024.630488374,121277028.557051,10539494.097588,,,8829861.94882962,,,
2016-11-10,,,,30324533.3565013,36882708.1165049,588024.630488374,121277028.557051,10539494.097588,,,8829861.94882962,,,
2017-01-26,,,,30681939.9495374,36882708.1165049,680078.553406224,121277028.557051,25225119.175778,,,8829861.94882962,,,
2017-05-11,,,,30681939.9495374,36882708.1165049,680078.553406224,121277028.557051,25225119.175778,,,8829861.94882962,,,
2017-08-10,,,,30681939.9495374,36882708.1165049,680078.553406224,121277028.557051,25225119.175778,,,8829861.94882962,,,
2017-11-09,,,,30681939.9495374,36882708.1165049,680078.553406224,121277028.557051,25225119.175778,,,8829861.94882962,,,
2018-01-24,,,,40938291.2393086,36882708.1165049,708465.397488034,121277028.557051,26765432.0845479,,,11902751.358549,,,
