datadate,apq,rectq,xadq,obq,fatbq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2004-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2005-03-31,3990421.2247029,1663418.9249664359,,,,796025.558152255,,5876178.32280841,-1110318.40783651,33301317.4879419,5697072.57222416,,,,,364,,,,,156460.195912685,,,-5922841.89001044,-5922841.89001044,-8198377.02003878,,7466170.7523246,3960227.15180747,325958.74148476,994345.718760877,767203.943115708,,,31521239.6449704,,3563586.83059022,,,,,15168404.2563771,14797154.4055492,10284512.9655412,,45291.1093431455,2466306.77241311,15123113.147034,,,,,,5697072.57222416,,1
2005-06-30,3990421.2247029,1663418.9249664359,,,,796025.558152255,,5876178.32280841,-1110318.40783651,33301317.4879419,5697072.57222416,,,,,364,,,,,156460.195912685,,,-5922841.89001044,-5922841.89001044,-8198377.02003878,,7466170.7523246,3960227.15180747,325958.74148476,994345.718760877,767203.943115708,,,31521239.6449704,,3563586.83059022,,,,,15168404.2563771,14797154.4055492,10284512.9655412,,45291.1093431455,2466306.77241311,15123113.147034,,,,,,5697072.57222416,,1
2005-09-30,3990421.2247029,1663418.9249664359,,,,796025.558152255,,5876178.32280841,-1110318.40783651,33301317.4879419,5697072.57222416,,,,,364,,,,,156460.195912685,,,-5922841.89001044,-5922841.89001044,-8198377.02003878,,7466170.7523246,3960227.15180747,325958.74148476,994345.718760877,767203.943115708,,,31521239.6449704,,3563586.83059022,,,,,15168404.2563771,14797154.4055492,10284512.9655412,,45291.1093431455,2466306.77241311,15123113.147034,,,,,,5697072.57222416,,1
2005-12-31,3990421.2247029,1663418.9249664359,,,,796025.558152255,,5876178.32280841,-1110318.40783651,33301317.4879419,5697072.57222416,,,,,364,,,,,156460.195912685,,,-5922841.89001044,-5922841.89001044,-8198377.02003878,,7466170.7523246,3960227.15180747,325958.74148476,994345.718760877,767203.943115708,,,31521239.6449704,,3563586.83059022,,,,,15168404.2563771,14797154.4055492,10284512.9655412,,45291.1093431455,2466306.77241311,15123113.147034,,,,,,5697072.57222416,,2
2006-03-31,6653941.25006015,7552864.43246885,,,,860729.177693307,,31178584.492133,-16357946.5909638,87456086.3686667,10898250.0240581,,553131.032574701,,,714,,,139817.338690276,,163688.591637396,,42430129.0598085,-19514408.2663716,-19514408.2663716,-23144884.8217293,,13299698.0705384,9529404.1764904,541536.424000385,1764426.61069143,1061929.73824761,,,75919450.8372227,,5517669.60977722,,,-3630476.55535774,-3630476.55535774,57080258.0113554,33487275.6700188,46325235.50498,169826.913823798,23051445.9173363,6720098.72251359,34028812.0940192,,,,-3630476.55535774,,10898250.0240581,,2
2006-08-31,6653941.25006015,7552864.43246885,,,,860729.177693307,,31178584.492133,-16357946.5909638,87456086.3686667,10898250.0240581,,553131.032574701,,,714,,,139817.338690276,,163688.591637396,,42430129.0598085,-19514408.2663716,-19514408.2663716,-23144884.8217293,,13299698.0705384,9529404.1764904,541536.424000385,1764426.61069143,1061929.73824761,,,75919450.8372227,,5517669.60977722,,,-3630476.55535774,-3630476.55535774,57080258.0113554,33487275.6700188,46325235.50498,169826.913823798,23051445.9173363,6720098.72251359,34028812.0940192,,,,-3630476.55535774,,10898250.0240581,,2
2006-11-30,14759791.0795743,9174529.65027876,,,,11817579.3208312,,28284354.0800811,-32555874.3030917,89986196.3507349,16358480.7906741,,1047067.308667,,,860,,,134013.786112519,,618629.295489103,,27253530.8667005,-38778039.6350735,-38778039.6350735,-39311387.4303092,,19450273.5935124,11903537.6583882,131983.274201723,12315731.5762798,11368159.3512418,,,125456532.083122,,19157879.8783578,,,-534701.469842879,-533347.795235682,79346990.7754688,53840376.9893563,55456664.4703497,28590961.3786112,11079149.8226052,757380.942726812,68267840.9528636,,,,-533347.795235682,14295480.6893056,16358480.7906741,,2
2006-12-31,14759791.0795743,9174529.65027876,,,,11817579.3208312,,28284354.0800811,-32555874.3030917,89986196.3507349,16358480.7906741,,1047067.308667,,,860,,,134013.786112519,,618629.295489103,,27253530.8667005,-38778039.6350735,-38778039.6350735,-39311387.4303092,,19450273.5935124,11903537.6583882,131983.274201723,12315731.5762798,11368159.3512418,,,125456532.083122,,19157879.8783578,,,-534701.469842879,-533347.795235682,79346990.7754688,53840376.9893563,55456664.4703497,28590961.3786112,11079149.8226052,757380.942726812,68267840.9528636,,,,-533347.795235682,14295480.6893056,16358480.7906741,,3
2007-05-31,14759791.0795743,9174529.65027876,,,,11817579.3208312,,28284354.0800811,-32555874.3030917,89986196.3507349,16358480.7906741,,1047067.308667,,,860,,,134013.786112519,,618629.295489103,,27253530.8667005,-38778039.6350735,-38778039.6350735,-39311387.4303092,,19450273.5935124,11903537.6583882,131983.274201723,12315731.5762798,11368159.3512418,,,125456532.083122,,19157879.8783578,,,-534701.469842879,-533347.795235682,79346990.7754688,53840376.9893563,55456664.4703497,28590961.3786112,11079149.8226052,757380.942726812,68267840.9528636,,,,-533347.795235682,14295480.6893056,16358480.7906741,,3
