datadate,apq,rectq,xadq,obq,fatbq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2000-03-31,231717.458536831,548100.396757464,,,,136866.199285031,,94214.4145813403,-806554.12597553,404232.018730175,,,388317.186374301,,,31,,,,,1443457.93645839,,591387.977174362,-1395077.66235336,-1395077.66235336,-1388074.86108454,645815.900709934,311608.782035144,649953.834751523,2107416.75122099,,116495.262675595,,,1482926.12033634,,1158586.04763104,,,,,3033649.11817129,543325.618045416,1469557.98499572,,382906.126378329,181426.650420422,2650742.99179296,,,,,,,,1
2000-06-30,231717.458536831,548100.396757464,,,,136866.199285031,,94214.4145813403,-806554.12597553,404232.018730175,,,388317.186374301,,,31,,,,,1443457.93645839,,591387.977174362,-1395077.66235336,-1395077.66235336,-1388074.86108454,645815.900709934,311608.782035144,649953.834751523,2107416.75122099,,116495.262675595,,,1482926.12033634,,1158586.04763104,,,,,3033649.11817129,543325.618045416,1469557.98499572,,382906.126378329,181426.650420422,2650742.99179296,,,,,,,,1
2000-09-30,231717.458536831,548100.396757464,,,,136866.199285031,,94214.4145813403,-806554.12597553,404232.018730175,,,388317.186374301,,,31,,,,,1443457.93645839,,591387.977174362,-1395077.66235336,-1395077.66235336,-1388074.86108454,645815.900709934,311608.782035144,649953.834751523,2107416.75122099,,116495.262675595,,,1482926.12033634,,1158586.04763104,,,,,3033649.11817129,543325.618045416,1469557.98499572,,382906.126378329,181426.650420422,2650742.99179296,,,,,,,,1
2001-03-31,280853.994686013,4435363.56259481,,,,180686.997032082,,139782.890262402,-2016220.83482357,418381.722749329,,,417737.659764074,,,39,,,,,1148537.09978801,,2251982.81913331,1225192.45668253,1225192.45668253,1225836.24879634,682165.14748198,279565.150591228,769770.6397135719,2535735.87333113,,193569.768577755,,,5245717.04295473,,1317307.01344514,,,,,6950486.11954586,560419.145277241,5520773.12901493,,3854331.10093749,263461.528675743,3096155.01860838,,,,,,,,2
2001-05-25,280853.994686013,4435363.56259481,,,,180686.997032082,,139782.890262402,-2016220.83482357,418381.722749329,,,417737.659764074,,,39,,,,,1148537.09978801,,2251982.81913331,1225192.45668253,1225192.45668253,1225836.24879634,682165.14748198,279565.150591228,769770.6397135719,2535735.87333113,,193569.768577755,,,5245717.04295473,,1317307.01344514,,,,,6950486.11954586,560419.145277241,5520773.12901493,,3854331.10093749,263461.528675743,3096155.01860838,,,,,,,,2
2001-08-14,280853.994686013,4435363.56259481,,,,180686.997032082,,139782.890262402,-2016220.83482357,418381.722749329,,,417737.659764074,,,39,,,,,1148537.09978801,,2251982.81913331,1225192.45668253,1225192.45668253,1225836.24879634,682165.14748198,279565.150591228,769770.6397135719,2535735.87333113,,193569.768577755,,,5245717.04295473,,1317307.01344514,,,,,6950486.11954586,560419.145277241,5520773.12901493,,3854331.10093749,263461.528675743,3096155.01860838,,,,,,,,2
2001-11-14,280853.994686013,4435363.56259481,,,,180686.997032082,,139782.890262402,-2016220.83482357,418381.722749329,,,417737.659764074,,,39,,,,,1148537.09978801,,2251982.81913331,1225192.45668253,1225192.45668253,1225836.24879634,682165.14748198,279565.150591228,769770.6397135719,2535735.87333113,,193569.768577755,,,5245717.04295473,,1317307.01344514,,,,,6950486.11954586,560419.145277241,5520773.12901493,,3854331.10093749,263461.528675743,3096155.01860838,,,,,,,,2
2001-12-31,280853.994686013,4435363.56259481,,,,180686.997032082,,139782.890262402,-2016220.83482357,418381.722749329,,,417737.659764074,,,39,,,,,1148537.09978801,,2251982.81913331,1225192.45668253,1225192.45668253,1225836.24879634,682165.14748198,279565.150591228,769770.6397135719,2535735.87333113,,193569.768577755,,,5245717.04295473,,1317307.01344514,,,,,6950486.11954586,560419.145277241,5520773.12901493,,3854331.10093749,263461.528675743,3096155.01860838,,,,,,,,2
2002-03-30,818695.091221541,174516.156318728,,,,133489.551149062,,36127.9060449296,28167.5199672333,458028.368162836,,,423737.474289683,,,47,,,,,829717.164252197,,2251982.81913331,-5490217.04404812,-5490217.04404812,-5484093.6701422,877479.480718375,557839.362829337,2618967.0195621047,2707143.60380735,,184925.891958792,,,7119034.50302291,,1824765.42396424,,,,,4113682.58999724,1405926.64879929,1357551.99494252,29392.1947484173,3854331.10093749,269428.451860492,4113070.25260665,,,,,,,,2
2002-06-30,818695.091221541,174516.156318728,,,,133489.551149062,,36127.9060449296,28167.5199672333,458028.368162836,,,423737.474289683,,,47,,,,,829717.164252197,,2251982.81913331,-5490217.04404812,-5490217.04404812,-5484093.6701422,877479.480718375,557839.362829337,2618967.0195621047,2707143.60380735,,184925.891958792,,,7119034.50302291,,1824765.42396424,,,,,4113682.58999724,1405926.64879929,1357551.99494252,29392.1947484173,3854331.10093749,269428.451860492,4113070.25260665,,,,,,,,3
2002-09-30,818695.091221541,174516.156318728,,,,133489.551149062,,36127.9060449296,28167.5199672333,458028.368162836,,,423737.474289683,,,47,,,,,829717.164252197,,2251982.81913331,-5490217.04404812,-5490217.04404812,-5484093.6701422,877479.480718375,557839.362829337,2618967.0195621047,2707143.60380735,,184925.891958792,,,7119034.50302291,,1824765.42396424,,,,,4113682.58999724,1405926.64879929,1357551.99494252,29392.1947484173,3854331.10093749,269428.451860492,4113070.25260665,,,,,,,,3
2002-12-30,818695.091221541,174516.156318728,,,,133489.551149062,,36127.9060449296,28167.5199672333,458028.368162836,,,423737.474289683,,,47,,,,,829717.164252197,,2251982.81913331,-5490217.04404812,-5490217.04404812,-5484093.6701422,877479.480718375,557839.362829337,2618967.0195621047,2707143.60380735,,184925.891958792,,,7119034.50302291,,1824765.42396424,,,,,4113682.58999724,1405926.64879929,1357551.99494252,29392.1947484173,3854331.10093749,269428.451860492,4113070.25260665,,,,,,,,3
2003-03-30,460625.259777064,347912.148120159,,,,28666.9185716985,,1875728.60381636,1700469.48800302,302957.207632722,,,427397.695068959,,,22,,,,,366806.253542414,,229335.348573588,1828819.10069904,1828819.10069904,1813834.12053656,831992.159455885,690612.129227281,850886.2648781408,2398248.34687323,,127698.091819384,,,1915471.37729076,,1683529.94521066,3086905.91347062,,,,3917595.03117325,1166873.89004345,3382696.39146042,15636.5010391083,378533.629321746,327063.480068014,3565122.2369166813,,,,,,,,3
2003-08-26,460625.259777064,347912.148120159,,,,28666.9185716985,,1875728.60381636,1700469.48800302,302957.207632722,,,427397.695068959,,,22,,,,,366806.253542414,,229335.348573588,1828819.10069904,1828819.10069904,1813834.12053656,831992.159455885,690612.129227281,850886.2648781408,2398248.34687323,,127698.091819384,,,1915471.37729076,,1683529.94521066,3086905.91347062,,,,3917595.03117325,1166873.89004345,3382696.39146042,15636.5010391083,378533.629321746,327063.480068014,3565122.2369166813,,,,,,,,4
2003-09-30,460625.259777064,347912.148120159,,,,28666.9185716985,,1875728.60381636,1700469.48800302,302957.207632722,,,427397.695068959,,,22,,,,,366806.253542414,,229335.348573588,1828819.10069904,1828819.10069904,1813834.12053656,831992.159455885,690612.129227281,850886.2648781408,2398248.34687323,,127698.091819384,,,1915471.37729076,,1683529.94521066,3086905.91347062,,,,3917595.03117325,1166873.89004345,3382696.39146042,15636.5010391083,378533.629321746,327063.480068014,3565122.2369166813,,,,,,,,4
2003-12-30,516752.407083433,152981.271946937,,,,19034.5361408632,,34544.1581815665,-2112128.52881578,809320.2773967,,,337686.770795313,,,27,,,,,139586.59836633,,229335.348573588,-2986307.22565542,-2986307.22565542,-3029311.17767737,26789.3471612148,2744498.11838445,2696559.286622285,197395.189608951,,74023.1961033567,,,1600311.00147257,,1468479.21412659,3086905.91347062,,,2819.93128012787,3478385.23403773,3280285.06160875,571741.067045927,19034.5361408632,50053.7802222698,357426.289756208,3477680.2512176996,,,,2819.93128012787,,,,4
