datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2000-05-30,,,,,,1238827853.5824,,1086931373.04265,,,,,,
2000-08-29,,,,,,1238827853.5824,,1086931373.04265,,,,,,
2000-10-24,,,,,,1238827853.5824,,1086931373.04265,,,,,,
2001-01-24,,,,,,2566979318.7921,,1406011739.76539,,,,,,
2001-04-24,,,,,,2566979318.7921,,1406011739.76539,,,,,,
2001-07-24,,,,,,2566979318.7921,,1406011739.76539,,,,,,
2001-10-31,,,,,,2566979318.7921,,1406011739.76539,,,,,,
2002-01-30,,,,,,2827248684.27285,,1447158999.3322,,,,,,
2002-03-31,,,,,,2827248684.27285,,1447158999.3322,,,,,,
2002-07-31,,,,,,2827248684.27285,,1447158999.3322,,,,,,
2002-10-30,,,,,,2827248684.27285,,1447158999.3322,,,,,,
2003-01-30,,,,,,2773749798.03514,,1120048433.11921,,,,,,
2003-04-30,,,,,,2773749798.03514,,1120048433.11921,,,,,,
2003-07-28,,,,,,2773749798.03514,,1120048433.11921,,,,,,
2003-10-27,,,,,,2773749798.03514,,1120048433.11921,,,,,,
2004-01-30,,,,,,2612957488.94315,,1569785950.348,,,,,,
2004-04-26,,,,,,2612957488.94315,,1569785950.348,,,,,,
2004-07-26,,,,,,2612957488.94315,,1569785950.348,,,,,,
2004-10-25,,,,,,2612957488.94315,,1569785950.348,,,,,,
2005-01-26,,,,,,502133609.16252,32640773.0113752,2065514618.16506,,,,,,
2005-05-09,,,,,,502133609.16252,32640773.0113752,2065514618.16506,,,,,,
2005-07-26,,,,,,502133609.16252,32640773.0113752,2065514618.16506,,,,,,
2005-10-27,,,,,,502133609.16252,32640773.0113752,2065514618.16506,,,,,,
2006-01-25,,,,,,1278076144.73295,-41601276.9035864,2618559364.30694,,,,,,
2006-04-26,,,,,,1278076144.73295,-41601276.9035864,2618559364.30694,,,,,,
2006-07-26,,,,,,1278076144.73295,-41601276.9035864,2618559364.30694,,,,,,
2006-10-24,,,,,,1278076144.73295,-41601276.9035864,2618559364.30694,,,,,,
