datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2020-11-12,5779107.2056239,,,,,,-18348135.1845343,150909455.325132,,,1228192.82952548,,,
2020-12-30,5779107.2056239,,,,,,-18348135.1845343,150909455.325132,,,1228192.82952548,,,
2021-03-30,5779107.2056239,,,,,,-18348135.1845343,73961848.3330782,,,1228192.82952548,,,
2021-08-10,5779107.2056239,,,,,,-18348135.1845343,73961848.3330782,,,1228192.82952548,,,
2021-11-16,5779107.2056239,,,,,,-18348135.1845343,73961848.3330782,,,1228192.82952548,,,
2021-12-30,5779107.2056239,,,,,,-18348135.1845343,73961848.3330782,,,1228192.82952548,,,
2022-03-30,5779107.2056239,,,,,,-5287821.12745098,167366990.571895,,,1228192.82952548,,,
2022-08-12,5779107.2056239,,,,,,-5287821.12745098,167366990.571895,,,1228192.82952548,,,
2022-09-30,5779107.2056239,,,,,,-5287821.12745098,167366990.571895,,,1228192.82952548,,,
2023-02-20,5779107.2056239,,,,,,-16819695.8426966,-3762650.73033708,,,1228192.82952548,,,
