datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2007-03-31,,,,,,,,,,,,,,
2007-06-30,,,,,,,,,,,,,,
2007-09-30,,,,,,,,,,,,,,
2007-12-31,,,,,,,6878481.28873728,-216088.975837386,,,21081.8574513678,,,
2008-03-31,,,,,,,6878481.28873728,-216088.975837386,,,21081.8574513678,,,
2008-06-30,,,,,,,6878481.28873728,-216088.975837386,,,21081.8574513678,,,
2008-10-24,,,,,,,10485050.9289973,-1404996.82448564,,,-320318.297678015,,,
2008-12-31,,,,,,,4457915.68343821,-24934794.2616033,,,386166.956247994,,,
2009-03-31,,,,,,,4457915.68343821,-24934794.2616033,,,386166.956247994,,,
2009-06-30,,,,,,,4457915.68343821,-24934794.2616033,,,386166.956247994,,,
2009-09-30,,,,,,,4457915.68343821,-24934794.2616033,,,386166.956247994,,,
2009-12-31,,,,,,,4457915.68343821,11800313.4419531,,,5722070.55814193,,,
2010-03-31,,,,,,,4457915.68343821,11800313.4419531,,,5722070.55814193,,,
2010-06-30,,,,,,,4457915.68343821,11800313.4419531,,,5722070.55814193,,,
2010-10-24,,,,,,,4457915.68343821,11800313.4419531,,,5722070.55814193,,,
2010-12-31,,,,,,,4457915.68343821,5811006.48463561,,,2428841.50680263,,,
2011-03-31,,,,,,,4457915.68343821,5811006.48463561,,,2428841.50680263,,,
2011-06-30,,,,,,,4457915.68343821,5811006.48463561,,,2428841.50680263,,,
2011-09-30,,,,,,,4457915.68343821,5811006.48463561,,,2428841.50680263,,,
2011-12-31,,,,,,,8861677.14645001,40199346.0507029,,,11944485.0522135,,,
2012-03-31,,,,,,,8861677.14645001,40199346.0507029,,,11944485.0522135,,,
2012-06-30,,,,,,,8861677.14645001,40199346.0507029,,,11944485.0522135,,,
2012-09-30,,,,,,,8861677.14645001,40199346.0507029,,,11944485.0522135,,,
2012-12-31,,,,,,,8861677.14645001,40199346.0507029,,,11944485.0522135,,,
2013-03-31,,,,,,,8861677.14645001,40199346.0507029,,,11944485.0522135,,,
2013-10-22,,,,,,,23454342.1315386,76251005.432364,,,22618742.3931986,,,
2013-12-09,,,,,,,23454342.1315386,76251005.432364,,,22618742.3931986,,,
2014-03-04,,,,,,,23454342.1315386,105685607.561873,,,32424244.812709,,,
2014-06-09,,,,,,,23454342.1315386,105685607.561873,,,32424244.812709,,,
2014-08-29,,,,,,,23454342.1315386,105685607.561873,,,32424244.812709,,,
2014-11-28,,,,,,,23454342.1315386,105685607.561873,,,32424244.812709,,,
2015-03-04,,,,,,,23454342.1315386,37618992.0550588,,,16528044.4136648,,,
2015-06-08,,,,,,,23454342.1315386,37618992.0550588,,,16528044.4136648,,,
2015-08-27,,,,,,,23454342.1315386,37618992.0550588,,,16528044.4136648,,,
2015-12-01,,,,,,,23454342.1315386,37618992.0550588,,,16528044.4136648,,,
2016-04-27,,,,,,,-3013598.17407933,17216574.753768,,,6650378.68662568,,,
2016-06-06,,,,,,,-3013598.17407933,17216574.753768,,,6650378.68662568,,,
2016-09-06,,,,,,,-3013598.17407933,17216574.753768,,,6650378.68662568,,,
2016-11-30,,,,,,,-3013598.17407933,17216574.753768,,,6650378.68662568,,,
2017-03-14,,,,,,,-16487234.3829065,145698986.990516,,,47013759.0388979,,,
2017-05-30,,,,,,,-16487234.3829065,145698986.990516,,,47013759.0388979,,,
2017-08-29,,,,,,,-16487234.3829065,145698986.990516,,,47013759.0388979,,,
2017-11-20,,,,,,,-16487234.3829065,145698986.990516,,,47013759.0388979,,,
2018-03-15,,,,,,,-5095811.64635997,237693299.917617,,,76527025.2785847,,,
2018-05-30,,,,,,,-5095811.64635997,237693299.917617,,,76527025.2785847,,,
2018-08-29,,,,,,,-5095811.64635997,237693299.917617,,,76527025.2785847,,,
2018-11-27,,,,,,,-5095811.64635997,237693299.917617,,,76527025.2785847,,,
2019-03-12,,,,,,,-27618045.3501722,304732225.028703,,,91145174.5120551,,,
2019-05-14,,,,,,,-27618045.3501722,304732225.028703,,,91145174.5120551,,,
2019-08-21,,,,,,,-27618045.3501722,304732225.028703,,,91145174.5120551,,,
2019-11-20,,,,,,,-27618045.3501722,304732225.028703,,,91145174.5120551,,,
2020-03-11,,,15274233.6371168,,,,230404627.974244,439980755.534237,,,114654195.555168,,,
2020-05-13,,,15274233.6371168,,,,230404627.974244,439980755.534237,,,114654195.555168,,,
2020-08-06,,,15274233.6371168,,,,230404627.974244,439980755.534237,,,114654195.555168,,,
2020-11-12,,,15274233.6371168,,,,230404627.974244,439980755.534237,,,114654195.555168,,,
2021-03-11,,,6799292.85811085,,,,-6551505.21750915,438177752.134435,,,119294881.691286,,,
2021-06-10,,,6799292.85811085,,,,-6551505.21750915,438177752.134435,,,119294881.691286,,,
2021-08-25,,,6799292.85811085,,,,-6551505.21750915,438177752.134435,,,119294881.691286,,,
2021-11-19,,,6799292.85811085,,,,-6551505.21750915,438177752.134435,,,119294881.691286,,,
2022-03-04,,,1080560.53658295,,,,-18607450.7079467,629213374.472074,,,175169767.719455,,,
2022-03-30,,,1080560.53658295,,,,-18607450.7079467,629213374.472074,,,175169767.719455,,,
2022-06-30,,,1080560.53658295,,,,-18607450.7079467,629213374.472074,,,175169767.719455,,,
2022-09-30,,,1080560.53658295,,,,-18607450.7079467,629213374.472074,,,175169767.719455,,,
2022-12-31,,,1080560.53658295,,,,-18607450.7079467,629213374.472074,,,175169767.719455,,,
