datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2000-03-31,,,,,,,,-8170436.51409361,,,,,,
2000-06-30,,,,,,,,-8170436.51409361,,,,,,
2000-09-30,,,,,,,,-8170436.51409361,,,,,,
2000-12-31,,,,,,,,-8170436.51409361,,,,,,
2001-05-30,,,,,,,,-14829519.2435189,,,,,,
2001-06-30,,,,,,,,-14829519.2435189,,,,,,
2001-11-29,,,,,,,,-14829519.2435189,,,,,,
2001-12-31,,,,,,,,-14829519.2435189,,,,,,
2002-05-21,,,,,,,,-14829519.2435189,,,,,,
2002-08-21,,,,,,,,-17126930.3529727,,,,,,
2002-10-31,,,,,,,,-17126930.3529727,,,,,,
2003-02-12,,,,,,,,-8706665.07285607,,,,,,
2003-04-23,,,,,,,,-8706665.07285607,,,,,,
2003-08-15,,,,,,,,-8706665.07285607,,,,,,
2003-10-27,,,,,,,,-8706665.07285607,,,,,,
2004-02-10,,,,,,,,-6263826.05262792,,,,,,
2004-04-23,,,,,,,,-6263826.05262792,,,,,,
2004-08-20,,,,,,,,-6263826.05262792,,,,,,
2004-09-30,,,,,,,,-6263826.05262792,,,,,,
2005-02-10,,,,,,341181.801509275,5109185.72352004,-6454714.59667479,,,,,,
2005-05-03,,,,,,341181.801509275,5109185.72352004,-6454714.59667479,,,,,,
2005-08-18,,,,,,341181.801509275,5109185.72352004,-6454714.59667479,,,,,,
2005-10-25,,,,,,341181.801509275,5109185.72352004,-6454714.59667479,,,,,,
2006-02-17,,,,,,318553.539678142,6749691.5027577,-4362588.5309895,,,,,,
2006-05-03,,,,,,318553.539678142,6749691.5027577,-4362588.5309895,,,,,,
2006-08-22,,,,,,318553.539678142,6749691.5027577,-4362588.5309895,,,,,,
2006-10-27,,,,,,318553.539678142,6749691.5027577,-4362588.5309895,,,,,,
2007-02-20,,,,,,324719.746395337,6749691.5027577,-758325.765123515,,,,,,
2007-05-03,,,,,,324719.746395337,6749691.5027577,-758325.765123515,,,,,,
2007-08-22,,,,,,324719.746395337,6749691.5027577,-758325.765123515,,,,,,
2007-10-26,,,,,,324719.746395337,6749691.5027577,-758325.765123515,,,,,,
2008-02-22,,,,,,339476.169106496,642852.78233419,2647742.58766364,,,,,,
2008-05-09,,,,,,339476.169106496,642852.78233419,2647742.58766364,,,,,,
2008-08-28,,,,,,339476.169106496,642852.78233419,2647742.58766364,,,,,,
2008-10-23,,,,,,339476.169106496,642852.78233419,2647742.58766364,,,,,,
2009-02-20,,,,,,381137.358683823,1841959.64662954,5947195.91447411,,,-2370334.72632994,,,
2009-05-13,,,,,,381137.358683823,1841959.64662954,5947195.91447411,,,-2370334.72632994,,,
2009-08-28,,,,,,381137.358683823,1841959.64662954,5947195.91447411,,,-2370334.72632994,,,
2009-10-22,,,,,,381137.358683823,1841959.64662954,5947195.91447411,,,-2370334.72632994,,,
2010-02-19,,,,291701.483198793,,376428.05508226,1979575.83307729,2970444.44568588,,,-237061.489902517,,,
2010-05-07,,,,291701.483198793,,376428.05508226,1979575.83307729,2970444.44568588,,,-237061.489902517,,,
2010-07-22,,,,291701.483198793,,376428.05508226,1979575.83307729,2970444.44568588,,,-237061.489902517,,,
2010-10-22,,,,291701.483198793,,376428.05508226,1979575.83307729,2970444.44568588,,,-237061.489902517,,,
2011-02-18,,,,481246.771885898,,415991.352946437,1979575.83307729,9822039.2873111,,,-5660405.99570777,,,
2011-05-06,,,,481246.771885898,,415991.352946437,1979575.83307729,9822039.2873111,,,-5660405.99570777,,,
2011-07-20,,,,481246.771885898,,415991.352946437,1979575.83307729,9822039.2873111,,,-5660405.99570777,,,
