datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2000-09-30,,,,,,909200040.279946,162790695.332561,146106983.535572,,,,,,
2001-03-19,,,,,,875985629.62265,-60473623.2157158,128947402.836011,,19086987.3274603,31937632.2607999,,,
2001-03-31,,,,,,875985629.62265,-60473623.2157158,128947402.836011,,19086987.3274603,31937632.2607999,,,
2001-06-30,,,,,,875985629.62265,-60473623.2157158,128947402.836011,,19086987.3274603,31937632.2607999,,,
2001-09-30,,,,,,875985629.62265,-60473623.2157158,128947402.836011,,19086987.3274603,31937632.2607999,,,
2002-03-08,,,,,,966697038.527634,2265648.3451905,-157738111.816506,,26942845.1860492,35086932.4809232,,,
2002-05-02,,,,,,966697038.527634,2265648.3451905,-157738111.816506,,26942845.1860492,35086932.4809232,,,
2002-07-31,,,,,,966697038.527634,2265648.3451905,-157738111.816506,,26942845.1860492,35086932.4809232,,,
2002-10-31,,,,,,966697038.527634,2265648.3451905,-157738111.816506,,26942845.1860492,35086932.4809232,,,
2003-03-10,,,,,,962752399.395428,48798913.6595504,147243718.118269,,89323512.1859059,188810750.047232,,,
2003-05-05,,,,,,962752399.395428,48798913.6595504,147243718.118269,,89323512.1859059,188810750.047232,,,
2003-07-31,,,,,,962752399.395428,48798913.6595504,147243718.118269,,89323512.1859059,188810750.047232,,,
2003-10-29,,,,,,962752399.395428,48798913.6595504,147243718.118269,,89323512.1859059,188810750.047232,,,
2004-03-10,,,,,,1003895535.72552,68594828.3891106,221364605.490038,,147270911.104678,277692732.810592,,,
2004-05-04,,,,,,1003895535.72552,68594828.3891106,221364605.490038,,147270911.104678,277692732.810592,,,
2004-08-02,,,,,,1003895535.72552,68594828.3891106,221364605.490038,,147270911.104678,277692732.810592,,,
2004-11-03,,,,,,1003895535.72552,68594828.3891106,221364605.490038,,147270911.104678,277692732.810592,,,
2005-03-31,,,,,,995301518.499939,2756284.82720284,506166972.626327,,107565782.230839,212304605.664547,,,
2005-05-04,,,,,,995301518.499939,2756284.82720284,506166972.626327,,107565782.230839,212304605.664547,,,
2005-08-02,,,,,,995301518.499939,2756284.82720284,506166972.626327,,107565782.230839,212304605.664547,,,
2005-11-02,,,,,,995301518.499939,2756284.82720284,506166972.626327,,107565782.230839,212304605.664547,,,
2006-02-23,,,42376575.6165714,,,979476759.13757,3302070.8272653,639501050.213713,,169781475.035224,309913105.767295,,,
2006-05-04,,,42376575.6165714,,,979476759.13757,3302070.8272653,639501050.213713,,169781475.035224,309913105.767295,,,
2006-08-03,,,42376575.6165714,,,979476759.13757,3302070.8272653,639501050.213713,,169781475.035224,309913105.767295,,,
2006-11-01,,,42376575.6165714,,,979476759.13757,3302070.8272653,639501050.213713,,169781475.035224,309913105.767295,,,
