datadate,xadq,obq,dmq,drcq,drltq,gdwliaq,scstkcq,niq,pstkqq,txfedq,txtq,pstkq,dcvtq,dcpstkq
2007-03-31,,,,,,,,,,,,,,
2007-09-18,16841.9524682968,,,28968.1582454705,,15494.5962708331,8804299.07232684,3241739.01109777,,,708709.35986593,,,
2007-09-30,16841.9524682968,,,28968.1582454705,,15494.5962708331,8804299.07232684,3241739.01109777,,,708709.35986593,,,
2007-12-31,16841.9524682968,,,28968.1582454705,,15494.5962708331,8804299.07232684,3241739.01109777,,,708709.35986593,,,
2008-03-30,16841.9524682968,,,28968.1582454705,,15494.5962708331,8804299.07232684,3241739.01109777,,,708709.35986593,,,
2008-08-01,32342.8404697644,,,77181.7783937559,,16906.4847910132,3039491.93960172,211698.592165731,,,22051.9366839303,,,
2008-09-30,32342.8404697644,,,77181.7783937559,,16906.4847910132,3039491.93960172,211698.592165731,,,22051.9366839303,,,
2008-12-30,32342.8404697644,,,77181.7783937559,,16906.4847910132,3039491.93960172,211698.592165731,,,22051.9366839303,,,
2009-03-30,32342.8404697644,,,77181.7783937559,,16906.4847910132,3039491.93960172,211698.592165731,,,22051.9366839303,,,
2009-09-11,35360.520540669,,,160680.116716289,,21675.0434016857,-824760.249367496,-2881404.57919235,,,-497914.356802393,,,
2009-09-30,35360.520540669,,,160680.116716289,,21675.0434016857,-824760.249367496,-2881404.57919235,,,-497914.356802393,,,
2009-12-30,35360.520540669,,,160680.116716289,,21675.0434016857,-824760.249367496,-2881404.57919235,,,-497914.356802393,,,
2010-03-30,35360.520540669,,,160680.116716289,,21675.0434016857,-824760.249367496,-2881404.57919235,,,-497914.356802393,,,
2010-08-31,33543.2972570578,,,122758.719578537,,20099.3918570692,-1987358.38744775,-3441630.92023135,,,-326012.490408292,,,
2010-09-30,33543.2972570578,,,122758.719578537,,20099.3918570692,-1987358.38744775,-3441630.92023135,,,-326012.490408292,,,
2010-12-30,33543.2972570578,,,122758.719578537,,20099.3918570692,-1987358.38744775,-3441630.92023135,,,-326012.490408292,,,
2011-03-30,33543.2972570578,,,122758.719578537,,20099.3918570692,-1987358.38744775,-3441630.92023135,,,-326012.490408292,,,
2011-09-29,4433.59226807571,,,51427.955186944,,20099.3918570692,-43924.2932245335,-1441526.35569527,,,-53434.6487860344,,,
2011-09-30,4433.59226807571,,,51427.955186944,,20099.3918570692,-43924.2932245335,-1441526.35569527,,,-53434.6487860344,,,
2011-12-30,4433.59226807571,,,51427.955186944,,20099.3918570692,-43924.2932245335,-1441526.35569527,,,-53434.6487860344,,,
2012-03-30,4433.59226807571,,,51427.955186944,,20099.3918570692,-43924.2932245335,-1441526.35569527,,,-53434.6487860344,,,
2012-09-03,4433.59226807571,,,51427.955186944,,20099.3918570692,-43924.2932245335,-873945.693203883,,,-79270.0741747573,,,
2012-09-30,4433.59226807571,,,51427.955186944,,20099.3918570692,-43924.2932245335,-873945.693203883,,,-79270.0741747573,,,
2012-12-30,4433.59226807571,,,51427.955186944,,20099.3918570692,-43924.2932245335,-873945.693203883,,,-79270.0741747573,,,
2013-03-30,4433.59226807571,,,51427.955186944,,20099.3918570692,-43924.2932245335,-873945.693203883,,,-79270.0741747573,,,
2013-08-29,4433.59226807571,,,138768.764513405,,20099.3918570692,-43924.2932245335,-1648086.11133101,,,1737.45118218282,,,
2013-09-30,4433.59226807571,,,138768.764513405,,20099.3918570692,-43924.2932245335,-1648086.11133101,,,1737.45118218282,,,
2013-12-30,4433.59226807571,,,138768.764513405,,20099.3918570692,-43924.2932245335,-1648086.11133101,,,1737.45118218282,,,
2014-03-30,4433.59226807571,,,138768.764513405,,20099.3918570692,-43924.2932245335,-1648086.11133101,,,1737.45118218282,,,
2014-08-20,4433.59226807571,,,138768.764513405,,20099.3918570692,-1401201.25037799,-92950.1602661022,,,1737.45118218282,,,
2014-09-30,4433.59226807571,,,138768.764513405,,20099.3918570692,-1401201.25037799,-92950.1602661022,,,1737.45118218282,,,
2014-12-30,4433.59226807571,,,138768.764513405,,20099.3918570692,-1401201.25037799,-92950.1602661022,,,1737.45118218282,,,
2015-03-30,4433.59226807571,,,138768.764513405,,20099.3918570692,-1401201.25037799,-92950.1602661022,,,1737.45118218282,,,
2015-09-16,4433.59226807571,,,138768.764513405,,20099.3918570692,-1401201.25037799,-6773.6778564084,,,1737.45118218282,,,
