Date,HIGH,LOW,CLOSE,OPEN,COUNT,VOLUME
1998-09-15,155.0,155.0,155.0,155.0,0.0,0.0
1998-09-16,155.0,155.0,155.0,155.0,0.0,0.0
1998-09-17,155.0,155.0,155.0,155.0,0.0,0.0
1998-09-18,155.0,155.0,155.0,155.0,0.0,0.0
1998-09-21,155.0,155.0,155.0,155.0,0.0,0.0
1998-09-22,155.0,155.0,155.0,155.0,0.0,0.0
1998-09-23,155.0,155.0,155.0,155.0,0.0,0.0
1998-09-24,155.0,155.0,155.0,155.0,0.0,0.0
1998-09-25,155.0,155.0,155.0,155.0,0.0,0.0
1998-09-28,154.0,154.0,154.0,154.0,0.0,1.0
1998-09-29,154.0,154.0,154.0,154.0,0.0,0.0
1998-09-30,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-01,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-02,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-05,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-06,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-07,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-08,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-09,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-12,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-13,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-14,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-15,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-16,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-19,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-20,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-21,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-22,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-23,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-26,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-27,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-28,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-29,154.0,154.0,154.0,154.0,0.0,0.0
1998-10-30,154.0,154.0,154.0,154.0,0.0,0.0
1998-11-02,154.0,154.0,154.0,154.0,0.0,0.0
1998-11-03,154.0,154.0,154.0,154.0,0.0,0.0
1998-11-04,154.0,154.0,154.0,154.0,0.0,0.0
1998-11-05,154.0,154.0,154.0,154.0,0.0,0.0
1998-11-06,154.0,154.0,154.0,154.0,0.0,0.0
1998-11-09,154.0,154.0,154.0,154.0,0.0,0.0
1998-11-10,154.0,154.0,154.0,154.0,0.0,0.0
1998-11-11,155.0,155.0,155.0,155.0,0.0,1.0
1998-11-12,155.0,155.0,155.0,155.0,0.0,0.0
1998-11-13,155.0,155.0,155.0,155.0,0.0,0.0
1998-11-16,155.0,155.0,155.0,155.0,0.0,0.0
1998-11-17,155.0,155.0,155.0,155.0,0.0,0.0
1998-11-18,158.0,158.0,158.0,158.0,0.0,1.0
1998-11-19,158.0,158.0,158.0,158.0,0.0,0.0
1998-11-20,158.0,158.0,158.0,158.0,0.0,0.0
1998-11-23,158.0,158.0,158.0,158.0,0.0,0.0
1998-11-24,158.0,158.0,158.0,158.0,0.0,0.0
1998-11-25,158.0,158.0,158.0,158.0,0.0,0.0
1998-11-26,158.0,158.0,158.0,158.0,0.0,0.0
1998-11-27,158.0,158.0,158.0,158.0,0.0,0.0
1998-11-30,158.0,158.0,158.0,158.0,0.0,0.0
1998-12-01,158.0,158.0,158.0,158.0,0.0,0.0
1998-12-02,158.0,158.0,158.0,158.0,0.0,0.0
1998-12-03,158.0,158.0,158.0,158.0,0.0,0.0
1998-12-04,158.0,158.0,158.0,158.0,0.0,0.0
1998-12-07,158.0,158.0,158.0,158.0,0.0,0.0
1998-12-08,158.0,158.0,158.0,158.0,0.0,0.0
1998-12-09,159.0,159.0,159.0,159.0,0.0,1.0
1998-12-10,159.0,159.0,159.0,159.0,0.0,0.0
1998-12-11,159.0,159.0,159.0,159.0,0.0,0.0
1998-12-14,159.0,159.0,159.0,159.0,0.0,0.0
1998-12-15,159.0,159.0,159.0,159.0,0.0,0.0
1998-12-16,159.0,159.0,159.0,159.0,0.0,0.0
1998-12-17,159.0,159.0,159.0,159.0,0.0,0.0
1998-12-18,160.0,160.0,160.0,160.0,0.0,1.0
1998-12-21,161.0,161.0,161.0,161.0,0.0,1.0
1998-12-22,161.0,161.0,161.0,161.0,0.0,0.0
1998-12-23,162.0,162.0,162.0,162.0,0.0,1.0
1998-12-24,162.0,162.0,162.0,162.0,0.0,0.0
1998-12-25,162.0,162.0,162.0,162.0,0.0,0.0
1998-12-28,162.0,162.0,162.0,162.0,0.0,0.0
1998-12-29,162.0,162.0,162.0,162.0,0.0,0.0
1998-12-30,162.0,162.0,162.0,162.0,0.0,0.0
1998-12-31,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-01,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-04,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-05,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-06,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-07,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-08,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-11,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-12,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-13,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-14,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-15,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-18,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-19,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-20,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-21,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-22,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-25,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-26,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-27,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-28,162.0,162.0,162.0,162.0,0.0,0.0
1999-01-29,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-01,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-02,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-03,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-04,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-05,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-08,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-09,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-10,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-11,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-12,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-15,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-16,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-17,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-18,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-19,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-22,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-23,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-24,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-25,162.0,162.0,162.0,162.0,0.0,0.0
1999-02-26,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-01,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-02,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-03,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-04,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-05,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-08,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-09,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-10,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-11,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-12,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-15,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-16,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-17,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-18,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-19,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-22,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-23,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-24,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-25,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-26,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-29,162.0,162.0,162.0,162.0,0.0,0.0
1999-03-30,163.0,163.0,163.0,163.0,0.0,1.0
1999-03-31,163.0,163.0,163.0,163.0,0.0,0.0
1999-04-01,163.0,163.0,163.0,163.0,0.0,0.0
1999-04-02,163.0,163.0,163.0,163.0,0.0,0.0
1999-04-05,163.0,163.0,163.0,163.0,0.0,0.0
1999-04-06,163.0,163.0,163.0,163.0,0.0,0.0
1999-04-07,163.0,163.0,163.0,163.0,0.0,0.0
1999-04-08,163.0,163.0,163.0,163.0,0.0,0.0
1999-04-09,164.0,164.0,164.0,164.0,0.0,1.0
1999-04-12,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-13,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-14,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-15,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-16,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-19,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-20,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-21,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-22,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-23,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-26,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-27,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-28,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-29,164.0,164.0,164.0,164.0,0.0,0.0
1999-04-30,164.0,164.0,164.0,164.0,0.0,0.0
1999-05-03,164.0,164.0,164.0,164.0,0.0,0.0
1999-05-04,164.0,164.0,164.0,164.0,0.0,0.0
1999-05-05,164.0,164.0,164.0,164.0,0.0,0.0
1999-05-06,164.0,164.0,164.0,164.0,0.0,0.0
1999-05-07,164.0,164.0,164.0,164.0,0.0,0.0
1999-05-10,164.0,164.0,164.0,164.0,0.0,0.0
1999-05-11,164.0,164.0,164.0,164.0,0.0,0.0
1999-05-12,164.0,164.0,164.0,164.0,0.0,0.0
1999-05-13,164.0,164.0,164.0,164.0,0.0,0.0
1999-05-14,164.0,164.0,164.0,164.0,0.0,0.0
1999-05-17,162.0,162.0,162.0,162.0,0.0,1.0
1999-05-18,162.0,162.0,162.0,162.0,0.0,0.0
1999-05-19,161.0,161.0,161.0,161.0,0.0,1.0
1999-05-20,161.0,161.0,161.0,161.0,0.0,0.0
1999-05-21,161.0,161.0,161.0,161.0,0.0,0.0
1999-05-24,161.0,161.0,161.0,161.0,0.0,0.0
1999-05-25,161.0,161.0,161.0,161.0,0.0,0.0
1999-05-26,161.0,161.0,161.0,161.0,0.0,0.0
1999-05-27,161.0,161.0,161.0,161.0,0.0,0.0
1999-05-28,161.0,161.0,161.0,161.0,0.0,0.0
1999-05-31,161.0,161.0,161.0,161.0,0.0,0.0
1999-06-01,161.0,161.0,161.0,161.0,0.0,0.0
1999-06-02,161.0,161.0,161.0,161.0,0.0,0.0
1999-06-03,161.0,161.0,161.0,161.0,0.0,0.0
1999-06-04,161.0,161.0,161.0,161.0,0.0,0.0
1999-06-07,161.0,161.0,161.0,161.0,0.0,0.0
1999-06-08,161.0,161.0,161.0,161.0,0.0,0.0
1999-06-09,161.0,161.0,161.0,161.0,0.0,0.0
1999-06-10,161.0,161.0,161.0,161.0,0.0,0.0
1999-06-11,161.0,161.0,161.0,161.0,0.0,0.0
1999-06-14,161.0,161.0,161.0,161.0,0.0,0.0
1999-06-15,161.0,161.0,161.0,161.0,0.0,0.0
1999-06-16,160.0,160.0,160.0,160.0,0.0,1.0
1999-06-17,160.0,160.0,160.0,160.0,0.0,0.0
1999-06-18,160.0,160.0,160.0,160.0,0.0,0.0
1999-06-21,160.0,160.0,160.0,160.0,0.0,0.0
1999-06-22,160.0,160.0,160.0,160.0,0.0,0.0
1999-06-23,160.0,160.0,160.0,160.0,0.0,0.0
1999-06-24,160.0,160.0,160.0,160.0,0.0,0.0
1999-06-25,160.0,160.0,160.0,160.0,0.0,0.0
1999-06-28,160.0,160.0,160.0,160.0,0.0,0.0
1999-06-29,160.0,160.0,160.0,160.0,0.0,0.0
1999-06-30,160.0,160.0,160.0,160.0,0.0,0.0
1999-07-01,160.0,160.0,160.0,160.0,0.0,0.0
1999-07-02,161.0,161.0,161.0,161.0,0.0,1.0
1999-07-05,161.0,161.0,161.0,161.0,0.0,0.0
1999-07-06,161.0,161.0,161.0,161.0,0.0,0.0
1999-07-07,161.0,161.0,161.0,161.0,0.0,0.0
1999-07-08,161.0,161.0,161.0,161.0,0.0,0.0
1999-07-09,161.0,161.0,161.0,161.0,0.0,0.0
1999-07-12,161.0,161.0,161.0,161.0,0.0,0.0
1999-07-13,162.0,162.0,162.0,162.0,0.0,1.0
